depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peak,timing_info,timing_info_centered,interval_growth_rate,interval_growth_rate_centered,interval_total_growth,interval_total_growth_centered,interval_total_time_days
7595.65488,2.07910798,1962.50695,62354.18091,57109.05926,296730.6505,17.48148868,0.898424087,0.009279463,2.07910798,0.009277166,interval 4,2022-06-12 22:21:20,2022-06-13 00:19:20,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7596.097613999999,2.500715921,1962.61616,62353.79979,57108.83396,274174.2422,18.63789139,0.769795576,0.012254316,2.500715921,0.007622346,interval 4,2022-06-12 22:11:13,2022-06-13 00:09:47,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7596.540348,2.52987035,1962.72524,62353.41867,57108.60866,278876.5663,19.59795432,1.075554934,0.010137686,2.52987035,0.008138536,interval 4,2022-06-12 22:01:07,2022-06-13 00:00:15,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7596.983082000001,2.248017501,1962.83446,62353.03755,57108.38336,279950.1682,18.80842534,0.90603638,0.010689139,2.248017501,0.007223997,interval 4,2022-06-12 21:51:00,2022-06-12 23:50:42,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7597.425815,2.780242448,1962.94365,62352.65643,57108.15806,273765.4271,20.30054152,0.953590696,0.012071375,2.780242448,0.008578095,interval 4,2022-06-12 21:40:54,2022-06-12 23:41:10,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7597.868549,2.065761435,1963.05274,62352.27531,57107.93276,323533.4635,14.69279252,0.801021912,0.009020642,2.065761435,0.006458206,interval 4,2022-06-12 21:30:47,2022-06-12 23:31:37,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7598.311283,2.576181511,1963.16189,62351.89419,57107.70746,261762.3818,21.06288541,1.025678132,0.011994144,2.576181511,0.0075119,interval 4,2022-06-12 21:20:40,2022-06-12 23:22:05,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7598.754017,1.758758939,1963.27103,62351.51306,57107.48216,281535.1757,16.54910314,0.848306613,0.010824575,1.758758939,0.007502653,interval 4,2022-06-12 21:10:34,2022-06-12 23:12:32,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7599.196751,2.707448912,1963.38017,62351.13194,57107.25686,246302.9314,21.03346865,0.98486382,0.012897186,2.707448912,0.007892782,interval 4,2022-06-12 21:00:27,2022-06-12 23:03:00,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7599.639485,2.089434535,1963.48928,62350.75082,57107.03156,250790.8548,19.64392515,1.151855742,0.010102862,2.089434535,0.010440924,interval 4,2022-06-12 20:50:21,2022-06-12 22:53:27,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7600.082218,2.709040116,1963.59832,62350.3697,57106.80626,240338.5032,21.20616785,0.855208435,0.013141287,2.709040116,0.00874378,interval 4,2022-06-12 20:40:14,2022-06-12 22:43:55,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7600.524952,2.489379352,1963.70742,62349.98858,57106.58096,243753.6856,22.69288288,1.017974998,0.012429414,2.489379352,0.007744863,interval 4,2022-06-12 20:30:07,2022-06-12 22:34:22,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7600.967686,2.016119233,1963.81658,62349.60746,57106.35566,269269.334,18.1231983,0.811345545,0.0129553,2.016119233,0.00675958,interval 4,2022-06-12 20:20:01,2022-06-12 22:24:50,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7601.410419999999,2.603420346,1963.92577,62349.22634,57106.13036,232186.5809,22.07488289,1.012919599,0.014552784,2.603420346,0.010746063,interval 4,2022-06-12 20:09:54,2022-06-12 22:15:18,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7601.853153999999,1.853692675,1964.03491,62348.84522,57105.90506,290017.8478,16.21221991,0.874546431,0.010001039,1.853692675,0.006972922,interval 4,2022-06-12 19:59:48,2022-06-12 22:05:45,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7602.295887,2.734122387,1964.14405,62348.46409,57105.67976,225719.7402,23.55225666,1.107638983,0.014970363,2.734122387,0.010606069,interval 4,2022-06-12 19:49:41,2022-06-12 21:56:13,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7602.738621,1.955934582,1964.25321,62348.08297,57105.45446,254412.9561,16.62509121,0.982546001,0.011763553,1.955934582,0.008612882,interval 4,2022-06-12 19:39:35,2022-06-12 21:46:40,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7603.181355000001,2.684010313,1964.36234,62347.70185,57105.22917,214169.1528,24.92832722,0.899331235,0.013977602,2.684010313,0.009131435,interval 4,2022-06-12 19:29:28,2022-06-12 21:37:08,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7603.624089,2.602958504,1964.47154,62347.32073,57105.00387,238758.6569,20.8813103,0.969481591,0.01161279,2.602958504,0.008048376,interval 4,2022-06-12 19:19:21,2022-06-12 21:27:35,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7604.066823,1.712856505,1964.58069,62346.93961,57104.77857,289667.8556,15.95790872,0.683825151,0.011598074,1.712856505,0.005817448,interval 4,2022-06-12 19:09:15,2022-06-12 21:18:03,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7604.509557,2.54533025,1964.68984,62346.55849,57104.55327,205881.6412,23.99011911,1.295541547,0.014273491,2.54533025,0.007915901,interval 4,2022-06-12 18:59:08,2022-06-12 21:08:30,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7604.95229,2.08547466,1964.79899,62346.17737,57104.32797,272487.9652,16.62167961,0.924083732,0.010577859,2.08547466,0.007009604,interval 4,2022-06-12 18:49:02,2022-06-12 20:58:58,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7605.395023999999,2.807063158,1964.908,62345.79625,57104.10267,213507.9856,24.52975315,1.110355745,0.013934911,2.807063158,0.010213012,interval 4,2022-06-12 18:38:55,2022-06-12 20:49:25,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7605.837758,2.225706972,1965.01715,62345.41512,57103.87737,218187.7605,21.59439214,1.103483361,0.013298765,2.225706972,0.008808395,interval 4,2022-06-12 18:28:48,2022-06-12 20:39:53,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7606.280492,2.830838625,1965.12629,62345.034,57103.65207,219357.9757,23.80216439,0.827358939,0.01540522,2.830838625,0.007377563,interval 4,2022-06-12 18:18:42,2022-06-12 20:30:20,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7606.723226,1.99340775,1965.23545,62344.65288,57103.42677,242071.4654,17.77553747,0.872030545,0.011453637,1.99340775,0.008541774,interval 4,2022-06-12 18:08:35,2022-06-12 20:20:48,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7607.165959999999,2.289646626,1965.3446,62344.27176,57103.20147,237739.5061,19.96942808,0.919106779,0.014135104,2.289646626,0.008224783,interval 4,2022-06-12 17:58:29,2022-06-12 20:11:15,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7607.608693,2.440393341,1965.45378,62343.89064,57102.97617,231830.0545,21.21873248,0.91061163,0.01203961,2.440393341,0.010277606,interval 4,2022-06-12 17:48:22,2022-06-12 20:01:43,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7608.051427,2.212291025,1965.56292,62343.50952,57102.75087,250535.8164,18.21315361,0.657730194,0.012165788,2.212291025,0.008611744,interval 4,2022-06-12 17:38:15,2022-06-12 19:52:11,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7608.494161,3.165494841,1965.67207,62343.1284,57102.52557,195771.1418,23.76323725,1.06917133,0.014730389,3.165494841,0.010852738,interval 4,2022-06-12 17:28:09,2022-06-12 19:42:38,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7608.936895,1.840871112,1965.78122,62342.74728,57102.30027,258495.4424,15.99991192,0.909688762,0.010156557,1.840871112,0.007259103,interval 4,2022-06-12 17:18:02,2022-06-12 19:33:06,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7609.379629,3.023700096,1965.89035,62342.36615,57102.07497,201308.0487,25.37215588,1.242189912,0.013594403,3.023700096,0.009715831,interval 4,2022-06-12 17:07:56,2022-06-12 19:23:33,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7609.822362,2.684681341,1965.99956,62341.98503,57101.84967,219663.2671,19.75795168,1.062325951,0.013042036,2.684681341,0.009005047,interval 4,2022-06-12 16:57:49,2022-06-12 19:14:01,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7610.265096,2.553196327,1966.10872,62341.60391,57101.62437,227756.1828,22.47009927,0.951323127,0.013868385,2.553196327,0.008437773,interval 4,2022-06-12 16:47:43,2022-06-12 19:04:28,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7610.70783,2.058397976,1966.21784,62341.22279,57101.39907,257627.8036,18.24092468,0.891190029,0.012115602,2.058397976,0.007109069,interval 4,2022-06-12 16:37:36,2022-06-12 18:54:56,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7611.150564,2.076962447,1966.32699,62340.84167,57101.17378,241918.5474,18.61351967,0.750090819,0.012599764,2.076962447,0.007431975,interval 4,2022-06-12 16:27:29,2022-06-12 18:45:23,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7611.593298,2.636030489,1966.43605,62340.46055,57100.94848,239574.0368,20.83001519,1.190399371,0.013029935,2.636030489,0.009616405,interval 4,2022-06-12 16:17:23,2022-06-12 18:35:51,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7612.036032,1.565466767,1966.54512,62340.07943,57100.72318,294324.7629,16.56778695,1.100838613,0.011039975,1.565466767,0.005534395,interval 4,2022-06-12 16:07:16,2022-06-12 18:26:18,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7612.478765,3.116580297,1966.65427,62339.69831,57100.49788,212255.4131,26.03607406,1.116918998,0.014709726,3.116580297,0.008843103,interval 4,2022-06-12 15:57:10,2022-06-12 18:16:46,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7612.921499,1.977377728,1966.76342,62339.31718,57100.27258,261711.3294,17.4343854,1.068341447,0.011364888,1.977377728,0.009231448,interval 4,2022-06-12 15:47:03,2022-06-12 18:07:13,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7613.364233,2.563338399,1966.87262,62338.93606,57100.04728,223938.1227,22.96722637,1.133009666,0.015253729,2.563338399,0.008531654,interval 4,2022-06-12 15:36:56,2022-06-12 17:57:41,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7613.806967,2.179097019,1966.98185,62338.55494,57099.82198,263651.4667,17.42631658,0.976170275,0.011559786,2.179097019,0.007372742,interval 4,2022-06-12 15:26:50,2022-06-12 17:48:09,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7614.249701000001,2.029213381,1967.091,62338.17382,57099.59668,274531.9662,17.75222149,0.836245791,0.010833474,2.029213381,0.006670776,interval 4,2022-06-12 15:16:43,2022-06-12 17:38:36,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7614.692434,2.546155185,1967.20007,62337.7927,57099.37138,247883.7224,18.7924831,1.105602532,0.011999743,2.546155185,0.007751683,interval 4,2022-06-12 15:06:37,2022-06-12 17:29:04,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7615.135168,2.040344431,1967.30921,62337.41158,57099.14608,289258.5392,16.45233269,0.806423546,0.010979614,2.040344431,0.008001511,interval 4,2022-06-12 14:56:30,2022-06-12 17:19:31,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7615.577902,2.629461655,1967.4184,62337.03046,57098.92078,244212.5118,22.81917698,1.031228893,0.010977038,2.629461655,0.008604877,interval 4,2022-06-12 14:46:23,2022-06-12 17:09:59,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7616.020636,1.883414482,1967.52762,62336.64934,57098.69548,281484.0433,17.98978815,0.90767219,0.011152756,1.883414482,0.008142918,interval 4,2022-06-12 14:36:17,2022-06-12 17:00:26,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7616.46337,2.086657501,1967.63679,62336.26822,57098.47018,266919.7401,19.6386204,1.005834346,0.013551187,2.086657501,0.006524413,interval 4,2022-06-12 14:26:10,2022-06-12 16:50:54,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7616.906104,2.846568125,1967.74592,62335.88709,57098.24488,279796.7909,16.7030991,0.886677241,0.010695006,2.846568125,0.007750183,interval 4,2022-06-12 14:16:04,2022-06-12 16:41:21,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7617.348837,1.94733305,1967.85501,62335.50597,57098.01958,323123.0501,16.71992183,0.761927733,0.008861642,1.94733305,0.006466417,interval 4,2022-06-12 14:05:57,2022-06-12 16:31:49,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7617.791571,2.605715349,1967.96409,62335.12485,57097.79428,273663.2254,20.16315084,0.947179797,0.010935017,2.605715349,0.007349096,interval 4,2022-06-12 13:55:51,2022-06-12 16:22:16,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7618.234305,1.866490141,1968.07312,62334.74373,57097.56898,325534.4194,15.95741566,0.909856993,0.009867604,1.866490141,0.005555492,interval 4,2022-06-12 13:45:44,2022-06-12 16:12:44,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7618.677038999999,2.543921497,1968.18226,62334.36261,57097.34368,275451.8745,21.02304457,1.062048215,0.012597471,2.543921497,0.006852479,interval 4,2022-06-12 13:35:37,2022-06-12 16:03:11,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7619.119773,1.787059869,1968.2914,62333.98149,57097.11838,318609.3804,16.19008643,0.813415185,0.009967047,1.787059869,0.006805033,interval 4,2022-06-12 13:25:31,2022-06-12 15:53:39,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7619.562507000001,2.751229401,1968.40041,62333.60037,57096.89309,244008.587,22.73419377,0.910640221,0.011814215,2.751229401,0.008796365,interval 4,2022-06-12 13:15:24,2022-06-12 15:44:06,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7620.00524,2.37113461,1968.50956,62333.21925,57096.66779,297089.0134,17.04374351,1.046945878,0.009886338,2.37113461,0.008849745,interval 4,2022-06-12 13:05:18,2022-06-12 15:34:34,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7620.447974000001,1.986268095,1968.61872,62332.83812,57096.44249,306614.9467,18.83734273,0.802996441,0.009099752,1.986268095,0.005422247,interval 4,2022-06-12 12:55:11,2022-06-12 15:25:02,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7620.890708,2.575917186,1968.72788,62332.457,57096.21719,284143.2013,18.83212959,0.931755153,0.009755671,2.575917186,0.008660013,interval 4,2022-06-12 12:45:04,2022-06-12 15:15:29,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7621.333442,2.179278654,1968.83702,62332.07588,57095.99189,279490.0419,18.11261685,0.87439958,0.010115406,2.179278654,0.007034837,interval 4,2022-06-12 12:34:58,2022-06-12 15:05:57,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7621.776176,2.875484942,1968.94608,62331.69476,57095.76659,254100.6694,23.78513239,1.282630495,0.011272068,2.875484942,0.009641053,interval 4,2022-06-12 12:24:51,2022-06-12 14:56:24,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7622.218909,1.786129218,1969.05516,62331.31364,57095.54129,328459.4623,15.87312782,0.85664481,0.010226869,1.786129218,0.007148182,interval 4,2022-06-12 12:14:45,2022-06-12 14:46:52,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7622.661642999999,2.691579343,1969.16437,62330.93252,57095.31599,260996.617,21.5139565,0.979016815,0.012803484,2.691579343,0.009213688,interval 4,2022-06-12 12:04:38,2022-06-12 14:37:19,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7623.104377,1.8583616,1969.27344,62330.5514,57095.09069,328408.1399,16.31044766,0.828587023,0.008159814,1.8583616,0.007559968,interval 4,2022-06-12 11:54:31,2022-06-12 14:27:47,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7623.547111,2.274089902,1969.38263,62330.17028,57094.86539,283427.2191,19.87082658,0.992919941,0.010622638,2.274089902,0.007849074,interval 4,2022-06-12 11:44:25,2022-06-12 14:18:14,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7623.989845,2.201379721,1969.49186,62329.78915,57094.64009,300826.831,16.88447721,0.910799911,0.009946479,2.201379721,0.008664926,interval 4,2022-06-12 11:34:18,2022-06-12 14:08:42,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7624.432578999999,2.096079544,1969.601,62329.40803,57094.41479,313789.7376,17.15204986,0.808219492,0.00988623,2.096079544,0.008127471,interval 4,2022-06-12 11:24:12,2022-06-12 13:59:09,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7624.875312,2.568984263,1969.71016,62329.02691,57094.18949,279438.9178,20.66024112,1.23246734,0.012154604,2.568984263,0.007559006,interval 4,2022-06-12 11:14:05,2022-06-12 13:49:37,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7625.318046,1.656596201,1969.8193,62328.64579,57093.96419,342324.1141,14.97003236,0.735373251,0.008042292,1.656596201,0.007121011,interval 4,2022-06-12 11:03:58,2022-06-12 13:40:04,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7625.76078,2.868355782,1969.92842,62328.26467,57093.73889,273969.833,21.0094726,1.061040327,0.011190896,2.868355782,0.009064059,interval 4,2022-06-12 10:53:52,2022-06-12 13:30:32,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7626.203514,1.76614684,1970.03757,62327.88355,57093.51359,349776.2122,14.54644363,0.857322708,0.008868079,1.76614684,0.00796523,interval 4,2022-06-12 10:43:45,2022-06-12 13:20:59,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7626.646248,2.439964137,1970.14678,62327.50243,57093.28829,275758.5255,22.58805792,0.966837858,0.011251413,2.439964137,0.008189914,interval 4,2022-06-12 10:33:39,2022-06-12 13:11:27,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7627.088981,2.068065885,1970.25594,62327.12131,57093.06299,303285.1761,16.15622022,0.860667892,0.009744672,2.068065885,0.008705799,interval 4,2022-06-12 10:23:32,2022-06-12 13:01:55,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7627.531715,2.416638871,1970.36507,62326.74018,57092.83769,303131.5156,19.53566754,0.763366235,0.011445844,2.416638871,0.008079841,interval 4,2022-06-12 10:13:26,2022-06-12 12:52:22,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7627.974449,2.559004019,1970.4742,62326.35906,57092.6124,324191.4738,15.28453087,0.95361475,0.00951205,2.559004019,0.008525166,interval 4,2022-06-12 10:03:19,2022-06-12 12:42:50,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7628.417183,1.96218228,1970.58341,62325.97794,57092.3871,311073.0883,16.61846665,0.779570405,0.010799106,1.96218228,0.008343063,interval 4,2022-06-12 09:53:12,2022-06-12 12:33:17,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7628.859917,3.55825082,1970.69249,62325.59682,57092.1618,252705.8276,23.63395906,1.143115083,0.010898303,3.55825082,0.010984593,interval 4,2022-06-12 09:43:06,2022-06-12 12:23:45,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7629.302651,1.91172125,1970.80164,62325.2157,57091.9365,318199.1266,16.61989263,0.849380911,0.010153034,1.91172125,0.009003827,interval 4,2022-06-12 09:32:59,2022-06-12 12:14:12,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7629.745384,2.4026658210000003,1970.91082,62324.83458,57091.7112,284859.224,21.10786642,1.03343326,0.01147174,3.858462464,0.008874988,interval 4,2022-06-12 09:22:53,2022-06-12 12:04:40,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7630.188118,1.97834628,1971.02005,62324.45346,57091.4859,294990.1754,17.20818806,0.903731154,0.009707765,1.97834628,0.009446293,interval 4,2022-06-12 09:12:46,2022-06-12 11:55:07,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7630.630852,2.468155769,1971.12923,62324.07234,57091.2606,267788.0174,21.49510208,0.954155544,0.013301418,2.468155769,0.007804361,interval 4,2022-06-12 09:02:39,2022-06-12 11:45:35,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7631.073586,2.388692771,1971.23828,62323.69121,57091.0353,282711.2775,18.25401886,1.093704311,0.009155613,2.388692771,0.008862976,interval 4,2022-06-12 08:52:33,2022-06-12 11:36:02,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7631.516320000001,2.168801062,1971.34742,62323.31009,57090.81,276729.6361,19.12508407,0.97013322,0.010813694,2.168801062,0.007714338,interval 4,2022-06-12 08:42:26,2022-06-12 11:26:30,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7631.959054,2.426736097,1971.45653,62322.92897,57090.5847,279132.1775,18.19272236,0.981677316,0.010391549,2.426736097,0.009419769,interval 4,2022-06-12 08:32:20,2022-06-12 11:16:57,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7632.401787,1.920731264,1971.56568,62322.54785,57090.3594,285421.8417,17.55780836,0.843228937,0.009840588,1.920731264,0.008463638,interval 4,2022-06-12 08:22:13,2022-06-12 11:07:25,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7632.844521,2.910483149,1971.67472,62322.16673,57090.1341,244336.7763,22.18390854,1.068607891,0.012850763,2.910483149,0.010809147,interval 4,2022-06-12 08:12:06,2022-06-12 10:57:52,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7633.287255,1.756779643,1971.78383,62321.78561,57089.9088,274480.8622,16.76103165,1.12654111,0.009296694,1.756779643,0.009907264,interval 4,2022-06-12 08:02:00,2022-06-12 10:48:20,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7633.729988999999,2.578771917,1971.89284,62321.40449,57089.6835,237841.4175,21.76283628,0.918712378,0.014978654,2.578771917,0.008693914,interval 4,2022-06-12 07:51:53,2022-06-12 10:38:48,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7634.172723,1.840358399,1972.00199,62321.02337,57089.4582,272232.4884,17.73329813,0.822910586,0.010250505,1.840358399,0.010649976,interval 4,2022-06-12 07:41:47,2022-06-12 10:29:15,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7634.615455999999,2.013984606,1972.11113,62320.64224,57089.2329,243345.854,18.32807274,0.791348657,0.014110933,2.013984606,0.008727961,interval 4,2022-06-12 07:31:40,2022-06-12 10:19:43,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7635.05819,2.105697675,1972.22028,62320.26112,57089.0076,241714.6596,19.37786859,1.011248633,0.012154464,2.105697675,0.011810447,interval 4,2022-06-12 07:21:34,2022-06-12 10:10:10,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7635.500924,1.902702785,1972.32942,62319.88,57088.7823,251862.0723,18.58345815,0.801319133,0.011518241,1.902702785,0.0086556,interval 4,2022-06-12 07:11:27,2022-06-12 10:00:38,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7635.943658,2.737402117,1972.43861,62319.49888,57088.55701,241357.8639,22.68170948,1.074141425,0.012781285,2.737402117,0.011315449,interval 4,2022-06-12 07:01:20,2022-06-12 09:51:05,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7636.386392,2.269986864,1972.54775,62319.11776,57088.33171,256709.1922,18.25682452,0.923241871,0.010084245,2.269986864,0.009718132,interval 4,2022-06-12 06:51:14,2022-06-12 09:41:33,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7636.829126,2.998693507,1972.65691,62318.73664,57088.10641,216814.1682,23.90614125,0.973779238,0.012535867,2.998693507,0.009434714,interval 4,2022-06-12 06:41:07,2022-06-12 09:32:00,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7637.271859,1.956757566,1972.76606,62318.35552,57087.88111,252474.2374,16.0551117,1.092809045,0.010471855,1.956757566,0.010994683,interval 4,2022-06-12 06:31:01,2022-06-12 09:22:28,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7637.714593,2.438378494,1972.87517,62317.9744,57087.65581,223683.6264,22.34756463,0.935546218,0.012889384,2.438378494,0.010501688,interval 4,2022-06-12 06:20:54,2022-06-12 09:12:55,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7638.157327,2.195279889,1972.98439,62317.59328,57087.43051,249566.7174,17.70521723,1.172358153,0.011845112,2.195279889,0.011888905,interval 4,2022-06-12 06:10:47,2022-06-12 09:03:23,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7638.600061,1.90852341,1973.09353,62317.21215,57087.20521,265183.3646,17.93598253,0.705147119,0.013986368,1.90852341,0.00783873,interval 4,2022-06-12 06:00:41,2022-06-12 08:53:50,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
7639.042795,2.752846856,1973.20268,62316.83103,57086.97991,231117.032,20.3845247,1.009599467,0.014302286,2.752846856,0.011622974,interval 4,2022-06-12 05:50:34,2022-06-12 08:44:18,63.06115204482031,66.83033737338877,1696.1880669999991,1797.5697729999997,26.897511574074073
