depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,peakID_1,peakID_2,peakID_3,peakID_4
1317.838699,2.001816881,394.01817,77686.82348,63896.68786,361554.3184,22.66237849,1.108209076,1000,0.016558146,2.001816881,0.001983272,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1318.2708320000002,1.501835693,394.12725,77686.56511,63896.34147,421267.5952,19.0532149,0.806254322,1000,0.015976667,1.501835693,0.00134492,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1318.702965,1.889698072,394.23645,77686.30674,63895.99509,354501.4021,22.48364929,1.151135873,1000,0.019924833,1.889698072,0.001663873,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1319.135098,1.541865769,394.34556,77686.04837,63895.6487,354558.141,23.61321124,1.208265137,1000,0.020466658,1.541865769,0.001696229,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1319.567231,1.517172466,394.45472,77685.79,63895.30231,368451.388,24.54071396,1.007221506,1000,0.019543915,1.517172466,0.00178913,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1319.999363,1.500424491,394.56386,77685.53163,63894.95592,345150.2562,21.46901528,1.091384806,1000,0.022145268,1.500424491,0.001675511,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1320.4314960000002,1.398083051,394.67302,77685.27326,63894.60954,358364.4058,24.39919942,1.061388201,1000,0.017321921,1.398083051,0.001710461,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1320.863629,1.54995591,394.78216,77685.0149,63894.26315,361554.3184,23.59531515,0.970268894,1000,0.018543035,1.54995591,0.002047257,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1321.2957620000002,1.422778339,394.89128,77684.75653,63893.91676,398399.2913,21.59883718,1.028756485,1000,0.020497723,1.422778339,0.00150931,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1321.727895,1.432644486,395.00032,77684.49816,63893.57038,357387.0126,21.88101307,1.214193879,1000,0.020845118,1.432644486,0.002071166,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1322.1600270000001,1.663882623,395.10943,77684.23979,63893.22399,369790.0599,23.55704256,1.183398885,1000,0.017905508,1.663882623,0.002001593,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1322.59216,1.668628096,395.21858,77683.98142,63892.8776,378597.9238,21.89602058,0.853353185,1000,0.019967208,1.668628096,0.001374528,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1323.024293,1.262578358,395.32776,77683.72305,63892.53121,427979.5406,19.51185635,1.169028752,1000,0.017015462,1.262578358,0.001539955,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1323.456426,1.705373074,395.4369,77683.46468,63892.18483,342118.6011,22.64559278,1.236068811,1000,0.020485785,1.705373074,0.00158895,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1323.888559,1.50198263,395.54605,77683.20631,63891.83844,396128.8173,23.52320981,1.053312204,1000,0.017828085,1.50198263,0.001080064,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1324.3206910000001,1.716244362,395.6552,77682.94794,63891.49205,351935.5696,21.46347037,1.185787463,1000,0.020540972,1.716244362,0.001544557,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1324.752824,1.736868654,395.76436,77682.68957,63891.14566,347565.8226,27.10574496,1.174143181,1000,0.019449378,1.736868654,0.001231215,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1325.184957,1.754225886,395.87337,77682.4312,63890.79928,354095.2949,25.91949084,1.084638297,1000,0.018934258,1.754225886,0.001306468,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1325.61709,1.43674251,395.98253,77682.17283,63890.45289,365671.5206,20.79700616,1.262424917,1000,0.020070171,1.43674251,0.001359933,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1326.049223,2.04144336,396.09167,77681.91447,63890.1065,360422.322,23.52647321,1.321847251,1000,0.018601364,2.04144336,0.001604405,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1326.4813550000001,1.749733059,396.2008,77681.6561,63889.76012,349519.1703,22.63867784,1.305000019,1000,0.020525238,1.749733059,0.00162144,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1326.913488,1.537620685,396.30992,77681.39773,63889.41373,400778.4989,21.81883199,0.948906622,1000,0.019618227,1.537620685,0.000923248,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1327.3456210000002,1.708767091,396.41913,77681.13936,63889.06734,387566.5916,22.61357429,1.238668595,1000,0.016655782,1.708767091,0.001103959,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1327.777754,1.742269428,396.52828,77680.88099,63888.72095,428314.5299,22.56065885,1.09048712,1000,0.021706656,1.742269428,0.001484752,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1328.209887,1.587323634,396.63744,77680.62262,63888.37457,384576.3314,25.80611763,1.214688268,1000,0.018436179,1.587323634,0.001443347,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1328.642019,1.540796552,396.74658,77680.36425,63888.02818,385941.5671,25.32506212,1.349203329,1000,0.018871507,1.540796552,0.001408268,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1329.074152,1.366086851,396.85564,77680.10588,63887.68179,432218.6639,19.42460137,1.131906429,1000,0.017167632,1.366086851,0.001417815,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1329.506285,1.467360978,396.96477,77679.84751,63887.3354,355483.8841,23.98073933,1.080394869,1000,0.02072391,1.467360978,0.001561653,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1329.938418,1.601847564,397.07386,77679.58914,63886.98902,354352.4296,20.68627319,0.87534725,1000,0.021725098,1.601847564,0.001501365,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1330.370551,1.357811517,397.18301,77679.33077,63886.64263,379576.9529,24.04675112,0.982522138,1000,0.016207054,1.357811517,0.001340509,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1330.802684,1.252845778,397.29223,77679.0724,63886.29624,401485.0195,19.41548359,1.287693802,1000,0.017796151,1.252845778,0.001094438,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1331.2348160000001,1.603743447,397.40135,77678.81404,63885.94986,351369.988,24.67775846,1.219245653,1000,0.019317036,1.603743447,0.001349536,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1331.666949,1.597021965,397.51056,77678.55567,63885.60347,370871.3981,24.95382487,1.224773349,1000,0.019565058,1.597021965,0.001372022,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1332.099082,1.507682464,397.61973,77678.2973,63885.25708,368039.5173,23.92026676,1.063557144,1000,0.018665794,1.507682464,0.001728282,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1332.531215,1.543054967,397.72887,77678.03893,63884.91069,359393.3222,23.00210966,1.161143219,1000,0.017656258,1.543054967,0.001158452,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1332.963348,1.642263288,397.83799,77677.78056,63884.56431,327073.8315,27.49291655,1.315618248,1000,0.023540091,1.642263288,0.001591426,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1333.3954800000001,1.415479394,397.94715,77677.52219,63884.21792,367524.6978,21.37591709,1.251023044,1000,0.017865836,1.415479394,0.001038378,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1333.827613,1.696756213,398.05636,77677.26382,63883.87153,340217.7637,26.92795244,1.346167185,1000,0.018653035,1.696756213,0.002243863,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1334.2597460000002,1.36414731,398.16544,77677.00545,63883.52514,377816.5807,21.30452329,1.163110558,1000,0.017451502,1.36414731,0.00149982,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1334.691879,1.604053994,398.27464,77676.74708,63883.17876,335492.5929,25.44408992,1.249507777,1000,0.0233599,1.604053994,0.001482467,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1335.124012,1.809739037,398.38383,77676.48871,63882.83237,339652.7049,25.72026214,1.250496846,1000,0.020553475,1.809739037,0.001600504,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1335.556144,1.590948043,398.49298,77676.23034,63882.48598,358930.2995,22.00825993,1.203818209,1000,0.018448094,1.590948043,0.001417738,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1335.988277,1.510829171,398.60206,77675.97198,63882.1396,369996.022,20.08324074,1.167760754,1000,0.018044728,1.510829171,0.001281497,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1336.42041,1.697489399,398.7112,77675.71361,63881.79321,309586.8666,27.60479707,1.45572148,1000,0.023177453,1.697489399,0.001419895,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1336.852543,1.430823986,398.82039,77675.45524,63881.44682,361194.1268,22.92294099,1.134887537,1000,0.019096518,1.430823986,0.001632995,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1337.284676,1.478959989,398.92962,77675.19687,63881.10043,393713.2933,21.61619691,1.02225281,1000,0.017446893,1.478959989,0.001527299,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1337.716808,1.613091239,399.03878,77674.9385,63880.75405,359959.2618,23.86118577,1.128522997,1000,0.020082395,1.613091239,0.001188759,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1338.148941,2.095993261,399.14791,77674.68013,63880.40766,356615.4395,22.15134232,1.206464215,1000,0.020270992,2.095993261,0.001653994,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1338.581074,1.409956963,399.257,77674.42176,63880.06127,386947.8593,22.79968268,1.164266981,1000,0.018679691,1.409956963,0.00107584,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1339.013207,1.592509472,399.36611,77674.16339,63879.71488,346743.4504,26.67441487,1.166276721,1000,0.018540249,1.592509472,0.001367571,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1339.44534,1.606809897,399.47525,77673.90502,63879.3685,359444.7702,22.46684141,1.166116164,1000,0.020341588,1.606809897,0.00151224,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1339.877472,1.760475776,399.58424,77673.64665,63879.02211,319942.7972,27.36122832,1.414296225,1000,0.021217796,1.760475776,0.001735432,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1340.3096050000001,1.331579391,399.69338,77673.38828,63878.67572,348182.6367,23.67602728,1.442682405,1000,0.017036515,1.331579391,0.001494791,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1340.741738,1.749221755,399.80251,77673.12991,63878.32934,353735.3151,23.31594238,1.059633604,1000,0.017705019,1.749221755,0.001602084,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1341.173871,1.570473467,399.91173,77672.87155,63877.98295,364693.5641,23.30353406,1.053069887,1000,0.018080427,1.570473467,0.001363585,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1341.606004,1.556099125,400.02088,77672.61318,63877.63656,405936.0461,23.34041672,1.027829851,1000,0.014745337,1.556099125,0.001053934,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1342.038136,1.486776955,400.13003,77672.35481,63877.29017,377816.5807,21.46942089,0.996884086,1000,0.017524556,1.486776955,0.00149982,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1342.4702690000001,1.363321041,400.23918,77672.09644,63876.94379,404438.6635,21.55205352,1.154951965,1000,0.018416705,1.363321041,0.001458147,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1342.902402,1.785080305,400.34837,77671.83807,63876.5974,391946.9919,18.8691928,1.220092384,1000,0.016610204,1.785080305,0.001534192,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1343.3345350000002,1.664978233,400.45751,77671.5797,63876.25101,371811.1559,25.0755588,1.027912996,1000,0.018550404,1.664978233,0.000933075,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1343.766668,1.76544423,400.56667,77671.32133,63875.90462,361554.3184,24.9323263,1.297262423,1000,0.020146367,1.76544423,0.001663356,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1344.1988000000001,1.907445595,400.67582,77671.06296,63875.55824,345818.3455,23.61448394,1.538055624,1000,0.020425924,1.907445595,0.001137106,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1344.630933,1.559059902,400.78497,77670.80459,63875.21185,341861.7145,23.42942255,1.501831799,1000,0.021631797,1.559059902,0.001894676,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1345.063066,1.724566411,400.89416,77670.54622,63874.86546,364745.9503,24.14248005,1.139012985,1000,0.021937677,1.724566411,0.001775622,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1345.495199,1.888914672,401.00331,77670.28785,63874.51908,332514.5865,23.61093864,1.238491895,1000,0.018836822,1.888914672,0.001217464,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1345.927332,1.639769735,401.11246,77670.02948,63874.17269,371457.8956,24.38227446,1.05872768,1000,0.020946127,1.639769735,0.001618942,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1346.3594640000001,1.366128177,401.22161,77669.77112,63873.8263,390815.4311,22.01306628,0.92587358,1000,0.016940846,1.366128177,0.001242723,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1346.791597,1.757771719,401.33081,77669.51275,63873.47991,360010.7121,23.11776452,1.164280185,1000,0.017165919,1.757771719,0.001317095,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1347.2237300000002,1.54177153,401.43996,77669.25438,63873.13353,386586.946,24.61589028,1.260926893,1000,0.017483386,1.54177153,0.001286251,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1347.655863,1.547222803,401.54909,77668.99601,63872.78714,473903.3771,18.07655473,0.9815638,1000,0.01553933,1.039451736,0.000853809,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1348.087996,1.508599146,401.65823,77668.73764,63872.44075,396892.6358,22.75260828,1.079205377,1000,0.018697801,1.508599146,0.001427633,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1348.520129,1.552674076,401.76738,77668.47927,63872.09436,354301.0022,25.09182713,1.349935636,1000,0.017754612,1.552674076,0.000848687,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1348.952261,1.377968386,401.87658,77668.2209,63871.74798,412082.8279,18.51411464,1.052816562,1000,0.017002981,1.377968386,0.001627505,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1349.3843940000002,1.595827701,401.98573,77667.96253,63871.40159,356975.5011,24.31372017,1.339806036,1000,0.016616226,1.595827701,0.00119871,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1349.816527,1.364098844,402.09488,77667.70416,63871.0552,415262.1705,21.13439933,1.129256868,1000,0.017005551,1.364098844,0.001141619,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1350.2486600000002,1.474696077,402.20403,77667.44579,63870.70882,418088.2527,20.17445817,1.126031532,1000,0.01557026,1.474696077,0.001438138,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1350.680793,1.371755656,402.31309,77667.18742,63870.36243,428686.0611,21.08302136,1.093849473,1000,0.015120466,1.371755656,0.000970957,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1351.1129250000001,1.5069535424999998,402.42219,77666.92905,63870.01604,386277.6,25.92031451,1.190201388,1000,0.019426743,2.00144422,0.001586682,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1351.545058,1.397485417,402.53134,77666.67069,63869.66965,385246.5009,22.92839924,1.159826109,1000,0.018619006,1.397485417,0.001470853,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1351.977191,1.505307939,402.64048,77666.41232,63869.32327,394116.691,23.33278912,1.086817427,1000,0.019670142,1.505307939,0.001144271,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1352.409324,1.529652867,402.74962,77666.15395,63868.97688,411152.4466,24.52241728,1.261868515,1000,0.017041508,1.529652867,0.001237422,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1352.841457,1.28871289,402.85861,77665.89558,63868.63049,374637.2381,22.10491191,1.168064987,1000,0.018410262,1.28871289,0.00135821,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1353.2735890000001,1.843857259,402.96776,77665.63721,63868.2841,388391.6149,23.1075158,1.350193903,1000,0.018325883,1.843857259,0.001369595,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1353.705722,1.564675122,403.077,77665.37884,63867.93772,342169.9791,26.74267111,1.289877406,1000,0.019111164,1.564675122,0.001115447,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1354.137855,1.622799183,403.18612,77665.12047,63867.59133,373858.4301,28.71917988,1.259446109,1000,0.019334671,1.622799183,0.001330108,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1354.569988,1.794119131,403.29527,77664.8621,63867.24494,406783.9237,24.21581613,1.289062959,1000,0.017156921,1.794119131,0.001250729,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1355.002121,1.455462193,403.40444,77664.60373,63866.89856,377928.1053,23.73116908,1.416964155,1000,0.017446344,1.455462193,0.001223959,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1355.4342530000001,1.52563126,403.51359,77664.34536,63866.55217,382359.8691,28.97304188,1.444007221,1000,0.016377645,1.52563126,0.001360985,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1355.866386,1.376461878,403.62266,77664.08699,63866.20578,455604.4077,20.1611352,0.97644503,1000,0.013196454,1.376461878,0.001065787,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1356.2985190000002,1.477760777,403.73188,77663.82863,63865.85939,377567.4485,22.33140034,1.437894186,1000,0.017609238,1.477760777,0.001470179,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1356.730652,1.555377797,403.84099,77663.57026,63865.51301,358312.9622,25.1462255,1.205895482,1000,0.019019192,1.555377797,0.000742338,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1357.162785,1.626201413,403.95022,77663.31189,63865.16662,338728.1175,31.27759459,1.493926848,1000,0.020120661,1.626201413,0.001570731,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1357.594917,1.575162957,404.05932,77663.05352,63864.82023,376227.9557,23.18760771,1.104200421,1000,0.017231851,1.575162957,0.00082989,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1358.02705,1.730619547,404.16853,77662.79515,63864.47384,346640.6576,27.55010492,1.219917994,1000,0.01830686,1.730619547,0.001301242,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1358.459183,1.326249971,404.2776,77662.53678,63864.12746,389113.5543,27.59164278,1.281214171,1000,0.017440632,1.326249971,0.001426493,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1358.891316,1.411315306,404.38671,77662.27841,63863.78107,382205.2466,24.39825754,1.42525519,1000,0.017900759,1.411315306,0.001331277,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1359.323449,1.680764918,404.49574,77662.02004,63863.43468,365877.4158,27.99604337,1.554611354,1000,0.018776264,1.680764918,0.001264333,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1359.755581,1.514511111,404.6049,77661.76167,63863.0883,420914.335,19.8091834,1.149180166,1000,0.017957167,1.514511111,0.000933966,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1360.1877140000001,1.614989636,404.71401,77661.5033,63862.74191,365053.8551,23.3158109,1.274685785,1000,0.01821378,1.614989636,0.001362237,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1360.619847,1.530931601,404.82302,77661.24493,63862.39552,390887.2111,23.55881103,1.18559747,1000,0.016090458,1.530931601,0.001479184,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1361.05198,1.350676278,404.93216,77660.98656,63862.04913,384370.1325,27.23400741,1.263403308,1000,0.016076458,1.350676278,0.000691941,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1361.484113,1.31746773,405.04132,77660.7282,63861.70275,468957.7332,17.96973414,1.02737215,1000,0.014526536,1.31746773,0.00096144,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1361.916245,1.454155828,405.15045,77660.46983,63861.35636,408903.4854,25.82894783,1.011326904,1000,0.01673039,1.454155828,0.001583612,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1362.3483780000001,1.610177107,405.25959,77660.21146,63861.00997,405729.5001,24.15706393,1.265097818,1000,0.018834244,1.610177107,0.001453502,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1362.780511,1.723419141,405.36857,77659.95309,63860.66358,348285.442,26.48210055,1.633260348,1000,0.020439532,1.723419141,0.001660404,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1363.2126440000002,1.389513214,405.47779,77659.69472,63860.3172,421488.2756,20.80141191,1.19143914,1000,0.017146898,1.389513214,0.000795524,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1363.644777,1.556185694,405.58686,77659.43635,63859.97081,384112.3887,25.94359514,1.374877558,1000,0.018027325,1.556185694,0.001445093,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1364.0769090000001,1.674150888,405.69608,77659.17798,63859.62442,402528.4661,25.20328352,1.36696587,1000,0.015830154,1.674150888,0.001292699,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1364.509042,1.51527371,405.80523,77658.91961,63859.27804,411204.1048,25.5014103,1.162877033,1000,0.014690392,1.51527371,0.001265388,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1364.941175,1.485293337,405.91437,77658.66124,63858.93165,408879.692,21.52253758,1.088179811,1000,0.014639036,1.485293337,0.001329157,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1365.373308,1.465828803,406.02352,77658.40287,63858.58526,419678.8986,22.06327832,1.060141641,1000,0.016300263,1.465828803,0.001487789,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1365.805441,1.818964167,406.13268,77658.1445,63858.23887,369584.1012,24.46538776,1.32902137,1000,0.018737041,1.818964167,0.001627163,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1366.237573,1.452518509,406.24181,77657.88613,63857.89249,404645.1886,23.79188826,1.218273536,1000,0.017998025,1.452518509,0.001257349,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1366.669706,1.606909584,406.351,77657.62777,63857.5461,403354.4622,22.27044108,1.263397098,1000,0.015866113,1.606909584,0.00103202,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1367.101839,1.594958765,406.46023,77657.3694,63857.19971,410669.7868,21.85227531,1.452304306,1000,0.015179911,1.594958765,0.000844666,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1367.533972,1.565376787,406.56936,77657.11103,63856.85332,386019.8173,23.18848187,1.100076204,1000,0.018224131,1.565376787,0.00107843,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1367.966105,1.465144093,406.6785,77656.85266,63856.50694,383854.65,23.08441271,1.173662548,1000,0.019189986,1.465144093,0.000994139,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1368.398238,1.129909939,406.78765,77656.59429,63856.16055,433278.4448,18.1922249,1.060926172,1000,0.015469521,1.129909939,0.001147463,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1368.83037,1.410972713,406.89677,77656.33592,63855.81416,397599.1564,20.99402589,0.956505011,1000,0.014777321,1.410972713,0.001134234,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1369.2625030000002,1.541691373,407.00599,77656.07755,63855.46778,352501.1764,25.62851805,1.398771575,1000,0.01925495,1.930622731,0.001673329,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1369.694636,1.585215446,407.11514,77655.81918,63855.12139,368657.3283,26.10043848,0.991627304,1000,0.016912431,1.585215446,0.000972441,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1370.126769,1.76025676,407.22429,77655.56081,63854.775,358724.517,22.70966482,1.353865272,1000,0.01461167,1.76025676,0.001192857,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1370.558902,1.709013979,407.3334,77655.30244,63854.42861,347206.0282,24.09545795,1.382886549,1000,0.018038498,1.709013979,0.001065929,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1370.991034,1.422499065,407.44263,77655.04407,63854.08223,422327.3761,21.44155933,1.210938817,1000,0.013910938,1.422499065,0.001095115,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1371.4231670000001,1.512013417,407.55171,77654.78571,63853.73584,374012.9509,21.98677433,1.347838847,1000,0.016965075,1.512013417,0.001113103,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1371.8553,1.518005959,407.66092,77654.52734,63853.38945,369378.1458,22.61785951,1.249737723,1000,0.0169541,1.518005959,0.001189711,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1372.287433,1.187877064,407.76999,77654.26897,63853.04306,363406.894,24.97647808,1.422825823,1000,0.017309055,1.187877064,0.00136842,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1372.719566,1.528623139,407.8791,77654.0106,63852.69668,344173.8813,23.27801204,1.395089342,1000,0.017074871,1.528623139,0.001579446,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1373.1516980000001,1.468765559,407.98814,77653.75223,63852.35029,390609.1309,20.81478882,1.195901227,1000,0.015466048,1.468765559,0.001184167,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1373.583831,1.566168216,408.09727,77653.49386,63852.0039,384730.9828,25.63938331,1.098965554,1000,0.018500501,1.566168216,0.001472826,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1374.015964,1.787256899,408.20641,77653.23549,63851.65752,358107.1897,24.17676928,1.454234684,1000,0.016563634,1.787256899,0.001776291,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1374.448097,1.35743997,408.31559,77652.97712,63851.31113,382205.2466,28.19225594,1.275403489,1000,0.016456491,1.35743997,0.001422055,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1374.88023,1.631529899,408.42474,77652.71875,63850.96474,379422.3643,19.7760726,1.421114944,1000,0.016504627,1.631529899,0.00100577,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
1375.3123620000001,1.552114485,408.53388,77652.46038,63850.61835,376949.2035,22.15720926,1.283411248,1000,0.01756494,1.552114485,0.001349867,,,,,,,,,,,,,,,interval 6,interval 6,interval 6,interval 6
