depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peak
4530.751127,2.0916012,1199.26947,86599.10047,63085.02141,286751.765,18.50693299,1.148329748,0.009680891,2.0916012,0.003093466,peak 4
4531.188792,2.187260532,1199.37862,86599.40772,63085.33309,268452.0344,22.06662302,1.075912981,0.009726071,2.187260532,0.002467947,peak 4
4531.626456999999,2.636742128,1199.48778,86599.71498,63085.64477,274838.5949,21.36192301,1.211574202,0.010341751,2.636742128,0.002982579,peak 4
4532.064122000001,1.978718432,1199.59691,86600.02224,63085.95645,275400.7668,20.26277911,0.981907205,0.010800809,1.978718432,0.002976482,peak 4
4532.501787,2.167613723,1199.70605,86600.32949,63086.26813,288286.4657,17.71587091,1.078375567,0.009571942,2.167613723,0.003271751,peak 4
4532.939452,2.866901814,1199.81524,86600.63675,63086.57981,266204.7331,25.72652376,0.953667036,0.011174515,2.866901814,0.003796733,peak 4
4533.377117,2.087806716,1199.92439,86600.944,63086.89149,275196.3377,21.86860205,1.183247062,0.010928987,2.087806716,0.003182748,interval 4
4533.814782,2.030876764,1200.03353,86601.25126,63087.20317,289258.5392,19.34509252,1.042938656,0.008339771,2.030876764,0.003299565,interval 4
4534.252446,2.454131339,1200.14268,86601.55851,63087.51485,271159.5419,23.77038991,1.323061727,0.009872652,2.454131339,0.003561564,interval 4
4534.690111,2.044796452,1200.2518,86601.86577,63087.82653,294273.5788,17.68216127,0.950106271,0.009994779,2.044796452,0.003166929,interval 4
4535.127776,2.557480806,1200.361,86602.17302,63088.13821,245334.1573,23.74977203,1.327520524,0.009700716,2.557480806,0.003204532,interval 4
4535.565441,1.969242117,1200.47015,86602.48028,63088.44989,312969.5556,19.35431475,0.905030019,0.007179059,1.969242117,0.00251107,interval 4
4536.003106,2.183600968,1200.57931,86602.78754,63088.76157,306102.6173,20.56125107,1.00951299,0.009823996,2.183600968,0.003044377,interval 4
4536.440771,2.145377778,1200.68845,86603.09479,63089.07325,269882.3434,18.44571614,1.240678365,0.009980698,2.145377778,0.00328713,interval 4
4536.878436,2.170816387,1200.79744,86603.40205,63089.38493,282694.9279,17.70136057,0.917480721,0.010463233,2.170816387,0.003257106,interval 4
4537.3161,2.512829396,1200.90658,86603.7093,63089.69661,255637.5634,19.46840728,1.209128992,0.011249153,2.512829396,0.003646356,interval 4
4537.7537649999995,1.859308696,1201.0158,86604.01656,63090.00829,289770.1868,17.97549244,0.933144388,0.008439099,1.859308696,0.00302244,interval 4
4538.191430000001,2.173808824,1201.12494,86604.32381,63090.31997,249362.7061,23.02129326,1.30603758,0.011665308,2.603474985,0.00288241,interval 4
4538.629095,2.163372119,1201.23409,86604.63107,63090.63165,293249.9398,17.49320358,0.909506973,0.007944301,2.163372119,0.003101408,interval 4
4539.06676,2.176801261,1201.34328,86604.93832,63090.94333,274736.3845,19.50240023,0.970889836,0.009623587,2.176801261,0.003351603,interval 4
4539.504424999999,2.066747739,1201.45237,86605.24558,63091.25501,307104.6608,17.87732785,0.79653074,0.008446434,2.066747739,0.003363525,interval 4
4539.9420900000005,2.256015057,1201.56159,86605.55284,63091.56669,269473.6672,20.93010303,1.037682551,0.010793355,2.256015057,0.003500521,interval 4
4540.379754,2.130185901,1201.67066,86605.86009,63091.87837,271006.2713,19.5774029,1.215151862,0.009024316,2.130185901,0.003729359,interval 4
4540.817419,2.245238512,1201.77984,86606.16735,63092.19005,279847.9164,21.6296988,1.10436623,0.010097284,2.245238512,0.003450822,interval 4
4541.255084,2.105988057,1201.88907,86606.4746,63092.50173,282346.2174,19.58994257,0.957717066,0.008661328,2.105988057,0.00361913,interval 4
4541.692749,2.284050147,1201.99815,86606.78186,63092.81341,261558.1733,21.58461675,0.921388152,0.009414023,2.284050147,0.003735458,interval 4
4542.130414,2.249896026,1202.1073,86607.08911,63093.12509,278212.0013,19.86260852,1.137328264,0.009622008,2.249896026,0.003592252,interval 4
4542.568079,2.000322744,1202.21644,86607.39637,63093.43677,266306.8745,21.69887114,0.904932175,0.008873464,2.000322744,0.003457861,interval 4
4543.005744,2.135715239,1202.32555,86607.70363,63093.74845,264417.3924,20.97334411,0.994920734,0.009874715,2.135715239,0.003610044,interval 4
4543.443409,2.21924069,1202.4346,86608.01088,63094.06013,260486.133,23.16607811,1.207782596,0.010150913,2.21924069,0.003923341,interval 4
4543.881073,2.179924606,1202.54372,86608.31814,63094.37181,261558.1733,20.01791521,0.998778602,0.008782033,2.179924606,0.003306029,interval 4
4544.318738,2.414249948,1202.65286,86608.62539,63094.68349,247475.1705,23.88364603,1.115207524,0.009616648,2.414249948,0.00490166,interval 4
4544.756403,1.961416145,1202.76187,86608.93265,63094.99517,277700.8212,19.23714704,1.059904783,0.00904452,1.961416145,0.002790027,interval 4
4545.194068,2.009078269,1202.87101,86609.2399,63095.30685,276320.7383,20.56910031,1.045227672,0.009029943,2.009078269,0.003129133,interval 4
4545.631732999999,2.410271686,1202.98016,86609.54716,63095.61853,258036.0968,19.34822702,1.055225368,0.009414602,2.410271686,0.004787786,interval 4
4546.069398000001,2.772198493,1203.0893,86609.85441,63095.93021,252357.1171,20.096656,1.071718893,0.009823346,2.772198493,0.004539585,interval 4
4546.507063,2.064431831,1203.19846,86610.16167,63096.24189,270035.6004,19.76461217,1.192265152,0.011383067,2.064431831,0.003867569,interval 4
4546.944727,2.414306095,1203.30745,86610.46893,63096.55357,252678.2991,21.07606211,1.339862436,0.009941689,2.414306095,0.004711639,interval 4
4547.382392,1.956093678,1203.41658,86610.77618,63096.86525,293812.931,19.21761109,1.126955515,0.008660329,1.956093678,0.003745248,interval 4
4547.820057,2.305458953,1203.5258,86611.08344,63097.17694,279183.3004,19.95020007,1.047676838,0.010002939,2.305458953,0.003901572,interval 4
4548.257721999999,2.507375596,1203.63496,86611.39069,63097.48862,254566.0255,22.08903055,0.982882737,0.010062665,2.507375596,0.00383823,interval 4
4548.695387000001,2.115684998,1203.74407,86611.69795,63097.8003,271414.9971,19.14141326,1.077709603,0.01035059,2.115684998,0.00364097,interval 4
4549.133052,2.269108375,1203.85324,86612.0052,63098.11198,260281.9452,20.62756974,1.060246353,0.010158889,2.269108375,0.003624341,interval 4
4549.570717,2.029094939,1203.96239,86612.31246,63098.42366,279796.7909,19.80625924,1.005915969,0.008504072,2.029094939,0.003250755,interval 4
4550.008381,2.193121288,1204.07153,86612.61971,63098.73534,282148.7804,20.16841423,1.030127041,0.008725979,2.193121288,0.004099347,interval 4
4550.446046,2.258322449,1204.18067,86612.92697,63099.04702,262426.0821,20.56553202,1.00248243,0.009697795,2.258322449,0.003551879,interval 4
4550.883711,2.217265333,1204.28985,86613.23423,63099.3587,266511.1597,21.41281437,0.966378011,0.008990697,2.217265333,0.00337092,interval 4
4551.321376,2.2140009684999997,1204.39908,86613.54148,63099.67038,264417.3924,24.60263402,1.12019585,0.010687469,2.651991728,0.003227746,interval 4
4551.759041,2.138511046,1204.50824,86613.84874,63099.98206,278058.6451,18.39999035,0.873245556,0.008913974,2.138511046,0.002544102,interval 4
4552.196706,2.154076895,1204.6174,86614.15599,63100.29374,265796.1758,22.54441211,1.010521588,0.00901492,2.154076895,0.003253232,interval 4
4552.634371,2.308242544,1204.72647,86614.46325,63100.60542,260588.2282,19.94469959,0.995440356,0.010146929,2.308242544,0.003059745,interval 4
4553.072036,2.085097244,1204.83558,86614.7705,63100.9171,305709.8189,18.37135305,0.872386776,0.009620369,2.085097244,0.003525829,interval 4
4553.5097000000005,2.210736604,1204.94462,86615.07776,63101.22878,277905.2908,21.62990464,1.098854101,0.008264666,2.210736604,0.003192089,interval 4
4553.947365,2.445142248,1205.05371,86615.38501,63101.54046,258393.3641,21.83586323,1.110741967,0.010425197,2.445142248,0.003563934,interval 4
4554.3850299999995,2.18555742,1205.16286,86615.69227,63101.85214,282346.2174,18.82094183,1.048957595,0.009890716,2.18555742,0.003380465,interval 4
4554.822695000001,1.879760312,1205.27187,86615.99953,63102.16382,286802.9187,22.47805287,1.077545772,0.007892636,1.879760312,0.003053756,interval 4
4555.26036,2.262588836,1205.38102,86616.30678,63102.4755,275451.8745,20.41158364,1.135380175,0.00863842,2.262588836,0.003016701,interval 4
4555.698025,1.833871848,1205.49016,86616.61404,63102.78718,327329.868,16.34877758,0.859653754,0.007974355,1.833871848,0.002812392,interval 4
4556.13569,1.982074531,1205.5993,86616.92129,63103.09886,275145.231,19.32700052,0.902568617,0.009609265,1.982074531,0.00318334,interval 4
4556.573354,2.154480074,1205.70846,86617.22855,63103.41054,276474.0734,20.45000489,1.051302999,0.009204285,2.154480074,0.003574244,interval 4
4557.011019,2.096845163,1205.81765,86617.5358,63103.72222,265745.107,20.42688396,1.142291056,0.009638686,2.096845163,0.003507448,interval 4
4557.448684,2.099627735,1205.9268,86617.84306,63104.0339,288542.2673,20.87383838,0.937121289,0.0075586,2.099627735,0.002918561,interval 4
4557.886349,2.233346219,1206.03595,86618.15032,63104.34558,268247.7178,20.92798763,0.973831888,0.009671867,2.233346219,0.003349063,interval 4
4558.324014,2.388196586,1206.14509,86618.45757,63104.65726,265540.8342,20.24478095,1.122379519,0.011638314,2.388196586,0.00334096,interval 4
4558.761679,2.268206241,1206.25422,86618.76483,63104.96894,280614.8246,21.78265473,1.14069089,0.008361444,2.268206241,0.003321309,interval 4
4559.199344,2.210802382,1206.36343,86619.07208,63105.28062,263906.7701,20.75520011,1.226971892,0.008390585,2.210802382,0.003489359,interval 4
4559.637009,2.136677224,1206.47258,86619.37934,63105.5923,280205.8011,19.77105582,1.011012467,0.009140509,2.136677224,0.002644812,interval 4
4560.074673,2.028761412,1206.58173,86619.68659,63105.90398,299444.2218,18.1189749,0.859945192,0.009380365,2.028761412,0.00258715,interval 4
4560.5123379999995,2.40803189,1206.69087,86619.99385,63106.21566,274225.345,19.81337932,1.147177143,0.009159325,2.40803189,0.00290735,interval 4
4560.950003,2.202631092,1206.80007,86620.3011,63106.52734,288030.6693,18.48542904,0.938788239,0.008777058,2.202631092,0.002806785,interval 4
4561.387668,2.384638419,1206.90922,86620.60836,63106.83902,265081.2323,23.91333661,1.061846799,0.009226347,2.384638419,0.003600989,interval 4
4561.825333,2.0850086635,1207.01836,86620.91562,63107.1507,302920.1351,18.87600632,1.032282317,0.008399596,1.783001398,0.00266863,interval 4
4562.262997999999,1.989969332,1207.1275,86621.22287,63107.46238,275554.0907,19.22202306,1.074852977,0.010974769,1.989969332,0.00301558,interval 4
4562.7006630000005,2.033340103,1207.23664,86621.53013,63107.77406,276371.8498,18.25269242,1.104960382,0.008430203,2.033340103,0.002966007,interval 4
4563.138327,1.89721573,1207.34582,86621.83738,63108.08574,285063.8094,21.72474023,1.01312242,0.01002823,1.89721573,0.003033018,interval 4
4563.575992,1.993612909,1207.45496,86622.14464,63108.39742,272181.3936,19.96239927,1.149043872,0.010746549,1.993612909,0.003218058,interval 4
4564.013657,2.0285508625,1207.56411,86622.45189,63108.7091,290333.0231,19.55081011,1.007384121,0.009618235,2.396167695,0.002668458,interval 4
4564.451322,2.023761622,1207.67327,86622.75915,63109.02078,289770.1868,19.10544004,1.250665541,0.007526523,2.023761622,0.003293731,interval 4
4564.888986999999,1.964034425,1207.78231,86623.0664,63109.33246,282302.1862,19.84110613,1.036084738,0.010536367,1.964034425,0.003659479,interval 4
4565.326652000001,2.0300376675000003,1207.89146,86623.37366,63109.64414,242593.224,24.40121609,1.168036784,0.013081937,2.427831516,0.003703847,interval 4
4565.764317,2.001600755,1208.00052,86623.68092,63109.95582,273458.8245,20.09312505,0.955245602,0.009668616,2.001600755,0.003244073,interval 4
4566.201981,2.053096457,1208.10974,86623.98817,63110.2675,270239.946,20.59850713,1.191362195,0.010395667,2.053096457,0.003449018,interval 4
4566.639646,2.138455359,1208.21888,86624.29543,63110.57918,260741.3724,19.91953363,1.128956098,0.009887357,2.138455359,0.003661022,interval 4
4567.077311,2.026735232,1208.328,86624.60268,63110.89086,282302.1862,19.82249837,1.023048132,0.010126478,2.026735232,0.002784264,interval 4
4567.514976,2.063113951,1208.43722,86624.90994,63111.20254,274225.345,20.80952603,0.999543106,0.008737391,2.063113951,0.003030214,interval 4
4567.952641,2.091100268,1208.54636,86625.21719,63111.51422,285166.1033,20.18802513,0.980495195,0.008981279,2.091100268,0.002795641,interval 4
4568.390306,2.214784944,1208.65552,86625.52445,63111.8259,273101.1308,20.6324333,1.037354446,0.009681299,2.214784944,0.003124955,interval 4
4568.827971,2.126002162,1208.76464,86625.8317,63112.13758,262426.0821,21.31292225,0.904311969,0.009697795,2.126002162,0.003081081,interval 4
4569.265636,1.966119434,1208.8738,86626.13896,63112.44926,285114.9562,21.94192426,1.129114362,0.01037429,1.966119434,0.002559819,interval 4
4569.703299999999,2.135186725,1208.98294,86626.44622,63112.76094,289156.2121,19.8545424,1.113310766,0.010286253,2.135186725,0.002834681,interval 4
4570.1409650000005,2.108551215,1209.09215,86626.75347,63113.07262,260077.7606,22.32716022,1.329988162,0.009594818,2.425353555,0.003756756,interval 4
4570.57863,2.047771662,1209.20131,86627.06073,63113.3843,267124.0353,20.57038302,1.143274546,0.010145806,2.047771662,0.003489313,interval 4
4571.016294999999,2.472978954,1209.3105,86627.36798,63113.69598,253290.5038,24.52362753,1.184019971,0.009395489,2.472978954,0.003281084,interval 4
4571.453960000001,2.126777194,1209.41958,86627.67524,63114.00767,272079.2047,20.22091261,0.939807469,0.010264525,2.126777194,0.003095432,interval 4
4571.891625,1.901531869,1209.52881,86627.98249,63114.31935,278161.6918,20.60272781,0.839847954,0.009564326,1.901531869,0.002906519,interval 4
4572.32929,2.314759432,1209.63788,86628.28975,63114.63103,275860.7442,20.400327,1.207078069,0.009404541,2.314759432,0.00382649,interval 4
4572.766954000001,2.086205113,1209.74706,86628.59701,63114.94271,274429.7583,20.08573393,0.992092111,0.009152492,2.086205113,0.003068878,interval 4
4573.204619,2.213063634,1209.85629,86628.90426,63115.25439,269473.6672,20.09831678,0.969394568,0.009995858,2.213063634,0.004459202,interval 4
4573.642284,1.742399452,1209.96543,86629.21152,63115.56607,273356.6253,19.24226087,0.982529555,0.008644268,1.742399452,0.003532894,interval 4
4574.079949,2.215620466,1210.07459,86629.51877,63115.87775,273918.7312,20.25751101,0.826008261,0.009169593,2.215620466,0.003812657,interval 4
4574.517614,2.011947178,1210.18367,86629.82603,63116.18943,290793.5442,19.14046718,1.005786439,0.01005772,2.011947178,0.003282123,interval 4
4574.955279,2.189955626,1210.29278,86630.13328,63116.50111,258189.2101,21.80567775,1.12587775,0.011073765,2.189955626,0.003610261,interval 4
4575.392944,1.935597948,1210.40192,86630.44054,63116.81279,287672.5631,18.0458907,1.042300378,0.010684156,1.935597948,0.003630103,interval 4
4575.830608,1.918888878,1210.51096,86630.74779,63117.12447,277291.8921,20.17489541,0.882299471,0.009117488,1.918888878,0.003361171,interval 4
4576.268273000001,1.980124377,1210.62006,86631.05505,63117.43615,293915.2957,18.29946285,1.013869697,0.0077576,1.980124377,0.003247212,interval 4
4576.705938,2.06211691,1210.72922,86631.36231,63117.74783,281586.3083,19.81700338,0.973374785,0.00897823,2.06211691,0.003748568,interval 4
4577.1436029999995,1.864177691,1210.83842,86631.66956,63118.05951,281944.2422,19.86633328,0.919927204,0.009435819,1.864177691,0.003265792,interval 4
4577.581268,1.792587154,1210.94755,86631.97682,63118.37119,295041.3625,17.99807911,1.059887819,0.009856685,1.792587154,0.003881893,interval 4
4578.018933,2.053469504,1211.0567,86632.28407,63118.68287,270853.0025,21.58624079,0.896513204,0.009822812,2.053469504,0.003690005,interval 4
4578.456598,2.082213429,1211.16584,86632.59133,63118.99455,271363.9056,19.79032217,1.003318161,0.00840329,2.082213429,0.004055563,interval 4
4578.894262999999,2.05214437,1211.27503,86632.89858,63119.30623,289412.0313,20.16366623,0.858010809,0.009763115,2.05214437,0.003375422,interval 4
4579.331927,2.290336524,1211.38418,86633.20584,63119.61791,263957.8314,22.96704853,1.247651891,0.009704055,2.290336524,0.003318477,interval 4
4579.769592,1.752412689,1211.49334,86633.51309,63119.92959,285114.9562,19.24589092,0.974217614,0.009968452,1.752412689,0.003347589,interval 4
4580.207257,1.92063108,1211.60249,86633.82035,63120.24127,264928.0354,19.85542296,1.062461801,0.009980446,1.92063108,0.003009543,interval 4
4580.644922,1.848168827,1211.71164,86634.12761,63120.55295,277905.2908,18.99614036,1.078988816,0.010524871,1.848168827,0.003555809,interval 4
4581.082587,2.034838778,1211.82082,86634.43486,63120.86463,259465.2268,23.81082795,1.077774626,0.008980405,2.034838778,0.003895512,interval 4
4581.520251999999,2.203649625,1211.92996,86634.74212,63121.17631,274787.4896,20.61395028,1.158221125,0.009441329,2.203649625,0.003064877,interval 4
4581.957917000001,2.082858387,1212.0391,86635.04937,63121.48799,263447.2277,20.55216247,1.082414271,0.009534651,2.082858387,0.003665995,interval 4
4582.395581,1.896657492,1212.14826,86635.35663,63121.79967,279592.2907,19.92097262,0.934258538,0.008510302,1.896657492,0.003253136,interval 4
4582.833246,2.015415128,1212.25745,86635.66388,63122.11135,280512.5674,19.3186887,1.095185385,0.010839413,2.015415128,0.003362559,interval 4
4583.270911,2.150906157,1212.36659,86635.97114,63122.42303,265081.2323,22.14948655,1.131271183,0.009538144,2.150906157,0.003516246,interval 4
4583.708576,2.135015268,1212.47574,86636.27839,63122.73471,287109.8452,18.31915593,1.018709949,0.010705127,2.135015268,0.003089602,interval 4
4584.146241,2.333499599,1212.58489,86636.58565,63123.04639,270444.2948,19.96132128,1.027148103,0.01069343,2.333499599,0.002698897,interval 4
4584.583906,2.171942033,1212.69403,86636.89291,63123.35807,283018.1047,19.67947769,1.091977355,0.009925606,2.171942033,0.003134337,interval 4
4585.021571,1.824263711,1212.80305,86637.20016,63123.66975,284245.4878,20.66623539,0.944834908,0.009243012,1.824263711,0.0035554,interval 4
4585.459236000001,2.152564352,1212.91219,86637.50742,63123.98143,256192.9323,22.11942057,1.005363304,0.010127714,2.152564352,0.003331536,interval 4
4585.8969,1.776873951,1213.02134,86637.81467,63124.29311,266000.4528,20.03857851,1.051253278,0.010250877,1.776873951,0.00325073,interval 4
4586.334564999999,2.193894278,1213.13047,86638.12193,63124.60479,267021.8873,19.62078317,1.143712592,0.010644971,2.193894278,0.00382716,interval 4
4586.7722300000005,1.828909359,1213.23959,86638.42918,63124.91647,275809.6347,18.83595455,0.940419738,0.009825812,1.828909359,0.003460704,interval 4
4587.209895,2.039537097,1213.34881,86638.73644,63125.22815,255535.5083,21.38828478,1.123184818,0.009248118,2.039537097,0.003647815,interval 4
4587.647559999999,1.99220915,1213.45795,86639.0437,63125.53983,267226.1841,20.09723945,0.950015954,0.011008004,1.99220915,0.00361407,interval 4
4588.085225000001,1.811328193,1213.5671,86639.35095,63125.85151,284501.2076,19.1089887,1.08627643,0.009815686,1.811328193,0.003552199,interval 4
4588.52289,1.908268515,1213.67625,86639.65821,63126.16319,290895.8845,17.38818935,0.891577472,0.009997354,1.908268515,0.003551213,interval 4
4588.960554,1.943247744,1213.78545,86639.96546,63126.47487,283043.6384,20.00557444,0.916348695,0.008815142,1.943247744,0.004086367,interval 4
4589.398219,1.752623853,1213.89461,86640.27272,63126.78655,284705.7872,18.56632479,0.969156805,0.008589438,1.752623853,0.002721279,interval 4
4589.835884,2.034633083,1214.00375,86640.57997,63127.09823,273356.6253,19.7867607,0.935408874,0.009248947,2.034633083,0.004190311,interval 4
4590.273549,2.079335878,1214.11289,86640.88723,63127.40991,299853.868,18.33358626,1.122629971,0.008706085,2.079335878,0.002658509,interval 4
4590.711214,1.792568035,1214.22203,86641.19448,63127.72159,283478.3594,17.58442255,1.057744719,0.009967777,1.792568035,0.003208474,interval 4
4591.148879,1.824825288,1214.33123,86641.50174,63128.03327,288184.1465,18.4937973,0.925518018,0.009804774,1.824825288,0.003545707,interval 4
4591.586544,1.859364229,1214.44037,86641.809,63128.34495,307127.2969,17.1748417,0.83241301,0.009629724,1.859364229,0.003034206,interval 4
4592.024208,1.919997904,1214.54953,86642.11625,63128.65663,276729.6361,18.88713613,1.010432526,0.008299831,1.919997904,0.003530352,interval 4
4592.461873,2.173818227,1214.65868,86642.42351,63128.96831,282148.7804,17.90323697,1.088824768,0.009370385,2.173818227,0.003860504,interval 4
4592.899538000001,1.876593598,1214.76781,86642.73076,63129.27999,278510.4023,19.82243359,1.043604735,0.010086496,1.876593598,0.003104494,interval 4
4593.337203,2.038987259,1214.87702,86643.03802,63129.59167,274940.8061,21.06736825,1.110720447,0.008474149,2.038987259,0.003104013,interval 4
4593.7748679999995,2.269902796,1214.98616,86643.34527,63129.90335,265132.2983,21.38564949,1.151876785,0.012279851,2.269902796,0.00410867,interval 4
4594.212533,1.938662453,1215.0953,86643.65253,63130.21503,295809.1927,19.46655002,1.0633533,0.008657675,1.938662453,0.003226393,interval 4
4594.650198,2.065563639,1215.20446,86643.95978,63130.52671,269116.0863,19.63704047,1.216861352,0.010992007,2.065563639,0.003213036,interval 4
4595.087863,1.963351697,1215.31366,86644.26704,63130.8384,286035.6351,22.22624179,1.003242123,0.008087184,1.963351697,0.003336798,interval 4
4595.525527000001,1.989887102,1215.42278,86644.5743,63131.15008,271466.0887,19.37647589,0.996161298,0.010226849,1.989887102,0.002730093,interval 4
4595.963192,2.209212966,1215.53193,86644.88155,63131.46176,282404.4578,20.8755668,1.068289113,0.010122805,2.209212966,0.003817233,interval 4
4596.400857,1.78348059,1215.64108,86645.18881,63131.77344,297498.5833,19.32053744,0.958346389,0.008441775,1.78348059,0.00332129,interval 4
4596.838522,2.192779605,1215.75023,86645.49606,63132.08512,271187.4824,22.8187288,1.275417713,0.009932589,2.192779605,0.003478364,interval 4
4597.276187,1.857634163,1215.85943,86645.80332,63132.3968,308510.746,20.31541306,0.93005551,0.008300746,1.857634163,0.002874988,interval 4
4597.713852,1.839482169,1215.96859,86646.11057,63132.70848,307485.9543,18.09996589,1.166540351,0.009188453,1.839482169,0.002701987,interval 4
4598.151517,1.642528051,1216.07774,86646.41783,63133.02016,311289.1864,19.31270319,0.951295506,0.008492014,1.642528051,0.002885365,interval 4
4598.589181,2.12684338,1216.18686,86646.72508,63133.33184,274787.4896,22.42373248,1.144826704,0.010283519,2.12684338,0.003228363,interval 4
4599.026846,2.36280065,1216.29591,86647.03234,63133.64352,282199.9155,22.12548329,0.958214323,0.009837276,2.36280065,0.003103641,interval 4
4599.464511,1.886687376,1216.405,86647.3396,63133.9552,290435.3597,21.43690468,0.804304723,0.009102644,1.886687376,0.003247509,interval 4
4599.902176,1.848057602,1216.51415,86647.64685,63134.26688,297600.9779,19.18444833,0.933285719,0.00916085,1.848057602,0.002905063,interval 4
4600.339841,2.002501284,1216.6233,86647.95411,63134.57856,313379.6399,17.08870483,0.915586011,0.007433317,2.002501284,0.002901923,interval 4
4600.777506,1.937322352,1216.73252,86648.26136,63134.89024,294785.4294,20.63900897,1.17941521,0.009528825,1.937322352,0.002780472,interval 4
4601.215171,2.057144969,1216.84171,86648.56862,63135.20192,300109.9037,22.95013864,1.232043514,0.009910287,2.057144969,0.003666554,interval 4
4601.652835000001,2.249556873,1216.95085,86648.87587,63135.5136,297140.2089,19.03746713,0.940927183,0.010510137,2.249556873,0.002493866,interval 4
4602.0905,1.877171102,1217.06,86649.18313,63135.82528,296884.2334,19.80288746,0.985122995,0.00857061,1.877171102,0.003063389,interval 4
4602.528165,1.844938295,1217.16907,86649.49039,63136.13696,299393.017,19.49051333,1.179678115,0.009326765,1.844938295,0.002062517,interval 4
4602.965829999999,1.878835346,1217.27826,86649.79764,63136.44864,285677.5854,20.16408507,1.229956405,0.010238102,1.878835346,0.003026492,interval 4
4603.4034950000005,2.080314373,1217.38747,86650.1049,63136.76032,282557.8667,23.31201773,0.983047263,0.009532295,2.080314373,0.003218942,interval 4
4603.84116,1.772971303,1217.49662,86650.41215,63137.072,309228.1495,18.93204169,1.029046596,0.008334907,1.772971303,0.002723056,interval 4
4604.278824999999,2.08615458,1217.60576,86650.71941,63137.38368,262477.1375,21.10861511,1.163547677,0.011585414,2.08615458,0.00278095,interval 4
4604.716490000001,1.910558433,1217.71491,86651.02666,63137.69536,295706.8126,18.75093524,1.169511897,0.010058063,1.910558433,0.003227511,interval 4
4605.154154,1.804439902,1217.82404,86651.33392,63138.00704,282557.8667,22.35768486,1.126322266,0.010994854,1.804439902,0.00286123,interval 4
4605.591819,1.732621048,1217.93319,86651.64117,63138.31872,303080.2958,21.1074033,1.08030563,0.008940469,1.732621048,0.002741319,interval 4
4606.029484,1.920008166,1218.04233,86651.94843,63138.6304,265608.1149,24.6240259,0.921172498,0.010141565,1.920008166,0.003593834,interval 4
4606.467149,2.100183301,1218.15154,86652.25569,63138.94208,288951.5605,20.97754001,1.082258161,0.009092253,2.100183301,0.003497409,interval 4
4606.9048139999995,2.315219666,1218.26065,86652.56294,63139.25376,296065.1465,21.51362735,0.975422584,0.009487578,2.315219666,0.002654649,interval 4
4607.342479,2.062698028,1218.3699,86652.8702,63139.56544,279694.5404,20.89657794,1.09181394,0.009275437,2.062698028,0.002890566,interval 4
4607.780144,1.714993539,1218.47902,86653.17745,63139.87712,301236.522,20.32426481,1.056384886,0.007404212,1.714993539,0.003354579,interval 4
4608.217808,1.996276075,1218.58811,86653.48471,63140.1888,298010.5644,19.05816572,1.043138233,0.009813804,1.996276075,0.003390943,interval 4
4608.655473,2.014795584,1218.69726,86653.79196,63140.50048,303541.2812,19.13149307,0.908934499,0.009525836,2.014795584,0.003181088,interval 4
4609.093138,1.866929127,1218.80637,86654.09922,63140.81216,300058.6961,19.98986982,1.078934669,0.009195877,1.866929127,0.002843811,interval 4
4609.530803000001,1.830358693,1218.91551,86654.40647,63141.12384,301031.6749,18.88989682,0.824845619,0.009275923,1.830358693,0.002722698,interval 4
4609.968468,1.898231071,1219.02454,86654.71373,63141.43552,294222.3949,20.46432763,1.006556008,0.008367388,1.898231071,0.002404136,interval 4
4610.4061329999995,1.928651816,1219.13364,86655.02099,63141.7472,289412.0313,20.15761624,1.080533714,0.010448496,1.928651816,0.002521756,interval 4
4610.843798,1.766041962,1219.2427,86655.32824,63142.05888,314866.3071,18.85391137,0.753498902,0.00960269,1.766041962,0.002923866,interval 4
4611.281463,1.993796394,1219.3518,86655.6355,63142.37056,292584.6189,19.0410813,1.062511039,0.007962392,1.993796394,0.002724655,interval 4
4611.719126999999,1.587287558,1219.46095,86655.94275,63142.68224,326509.3587,18.21825871,0.974511624,0.008146262,1.587287558,0.002785079,interval 4
4612.156792000001,2.046615881,1219.5701,86656.25001,63142.99392,298164.1628,20.25212476,0.937691277,0.011139275,2.046615881,0.002786582,interval 4
4612.594457,2.360410199,1219.67925,86656.55726,63143.3056,284501.2076,21.08460702,1.10568086,0.009757585,2.360410199,0.002683766,interval 4
4613.032122,1.565626037,1219.78825,86656.86452,63143.61728,327330.4183,18.80894321,0.921477654,0.008630683,1.565626037,0.002778084,interval 4
4613.469787,2.095083864,1219.89739,86657.17177,63143.92896,271159.5419,22.24633373,1.085513093,0.01054325,2.095083864,0.002940273,interval 4
4613.907452,1.919081147,1220.0066,86657.47903,63144.24064,293864.1133,19.51812731,1.032831376,0.008771306,1.919081147,0.00332421,interval 4
4614.345117,2.12073477,1220.11568,86657.78629,63144.55232,289360.867,22.52715034,0.921748793,0.009879092,2.12073477,0.002755054,interval 4
4614.782781,1.952337512,1220.22489,86658.09354,63144.864,300007.4888,18.66851033,1.103653355,0.00985858,1.952337512,0.00295659,interval 4
4615.220446,1.878236689,1220.33409,86658.4008,63145.17568,301874.0037,21.44126178,0.846919161,0.009030997,1.878236689,0.002975483,interval 4
