depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peak
948.941734,1.717454466,298.73405,9234.962975,40477.62483,506756.5832,20.14020903,0.876640182,1000,0.007031129,1.717454466,0.001451782,peak 1
949.388299,1.93332441,298.8432,9235.244731,40477.27837,448297.2035,24.27694455,0.900984089,1000,0.007295116,1.93332441,0.001363577,peak 1
949.8348639999999,1.882462093,298.95231,9235.526487,40476.93191,455293.3773,23.49805341,0.919392706,1000,0.007182854,1.882462093,0.001193402,peak 1
950.281428,1.856710193,299.06136,9235.808243,40476.58545,449229.8045,21.245146,0.772370077,1000,0.007832394,1.856710193,0.001310339,peak 1
950.727993,2.11353156,299.17045,9236.089999,40476.23899,413373.9405,21.91259465,1.008332233,1000,0.009495458,2.11353156,0.001725487,peak 1
951.1745579999999,1.9377420285,299.27961,9236.371755,40475.89253,484854.4458,19.14453749,0.795080692,1000,0.007395707,1.601877206,0.001167236,peak 1
951.621123,1.9377420285,299.38862,9236.653511,40475.54608,470017.514,22.0688112,0.788955376,1000,0.007053515,2.50551723,0.001131879,peak 1
952.067687,1.942159647,299.49778,9236.935267,40475.19962,466910.3341,21.77586403,0.947625283,1000,0.006858938,1.942159647,0.001115177,peak 1
952.5142519999999,2.006352165,299.60692,9237.217023,40474.85316,398347.6851,26.09376734,1.064879235,1000,0.009740932,2.006352165,0.001477992,peak 1
952.960817,1.9581575039999999,299.71607,9237.498779,40474.5067,490506.6103,21.85151463,0.778418549,1000,0.00620662,1.5854929,0.001199923,peak 1
953.407382,2.021110019,299.82521,9237.780535,40474.16024,407485.2484,22.869481,0.937272557,1000,0.008469956,2.021110019,0.001361433,peak 1
953.853946,1.974155361,299.93441,9238.062291,40473.81378,455533.8425,25.75745495,1.104401777,1000,0.006287637,1.974155361,0.001491,peak 1
954.300511,1.923207052,300.04356,9238.344047,40473.46732,425521.5283,23.75414435,1.048575283,1000,0.00678482,1.923207052,0.001489892,peak 1
954.747076,2.235520608,300.15272,9238.625803,40473.12087,410325.9433,25.16387208,0.881530311,1000,0.008081275,2.235520608,0.001655538,peak 1
955.1936410000001,1.891618421,300.26188,9238.907559,40472.77441,455086.028,19.54588715,0.972282941,1000,0.008028917,1.891618421,0.001542225,peak 1
955.640205,1.994301531,300.37106,9239.189315,40472.42795,382359.8691,27.8934321,1.018188039,1000,0.007729083,1.994301531,0.001569516,peak 1
956.08677,1.886194729,300.4802,9239.471071,40472.08149,488740.3089,20.36989244,1.02550505,1000,0.006875252,1.886194729,0.001227427,peak 1
956.5333350000001,1.9766269214999999,300.58934,9239.752827,40471.73503,450421.5608,23.33022436,0.835562793,1000,0.008112185,2.442441058,0.001080659,peak 1
956.9799,1.9766269214999999,300.69849,9240.034583,40471.38857,394787.3644,28.46466393,0.995389284,1000,0.008971484,3.095960989,0.001376613,peak 1
957.426464,1.979098482,300.80766,9240.316339,40471.04211,414562.3409,25.03022911,0.938970324,1000,0.00778085,1.979098482,0.001338155,peak 1
957.8730290000001,1.773495378,300.91687,9240.598095,40470.69565,427176.5663,28.11577163,0.851002666,1000,0.008343015,1.773495378,0.00153712,peak 1
958.319594,1.953116685,301.026,9240.879851,40470.3492,403044.7073,26.68614616,1.098031376,1000,0.008899355,1.953116685,0.001629306,peak 1
958.766158,1.806068079,301.13515,9241.161607,40470.00274,392723.8673,24.38947858,0.901342601,1000,0.00809934,1.806068079,0.001585694,peak 1
959.2127230000001,2.155289342,301.24429,9241.443363,40469.65628,436231.368,20.36581191,0.989104697,1000,0.008066132,2.155289342,0.000856345,peak 1
959.659288,1.980250186,301.35341,9241.725119,40469.30982,421591.6764,22.43701904,0.901505188,1000,0.007490359,1.980250186,0.001208385,peak 1
960.1058529999999,1.938593582,301.46262,9242.006875,40468.96336,423387.1569,23.37977104,0.997463827,1000,0.006819077,1.938593582,0.001390445,peak 1
960.552417,1.879471939,301.57178,9242.288631,40468.6169,440696.9107,22.01111039,1.108289367,1000,0.007062758,1.879471939,0.001361439,peak 1
960.998982,2.041752428,301.68093,9242.570387,40468.27044,497218.5557,21.15446293,0.85284756,1000,0.005623712,2.041752428,0.00100158,peak 1
961.4455469999999,1.946950342,301.79006,9242.852143,40467.92399,406783.9237,24.84543508,0.993081759,1000,0.008817417,1.946950342,0.001920508,peak 1
961.892112,2.287278657,301.89911,9243.133899,40467.57753,433126.1381,21.93961737,0.966519015,1000,0.008853378,2.287278657,0.001150017,peak 1
962.338676,1.373095233,302.0082,9243.415655,40467.23107,465425.1304,22.90405376,0.859887689,1000,0.006541568,1.373095233,0.001191709,peak 1
962.7852409999999,2.402707298,302.11736,9243.697411,40466.88461,438457.2491,23.82895761,0.879342884,1000,0.008899956,2.402707298,0.001497513,peak 1
963.231806,1.9427719620000001,302.2265,9243.979167,40466.53815,1067027.389,8.416619804,0.376491693,1000,0.003358081,0.825385404,0.000413386,peak 1
963.678371,1.8045282,302.33563,9244.260923,40466.19169,508169.6244,19.53016612,0.866971112,1000,0.006256932,1.8045282,0.001180436,peak 1
964.1249349999999,2.650473297,302.44475,9244.542679,40465.84523,404645.1886,25.05690754,1.089140963,1000,0.008306441,2.650473297,0.001231094,peak 1
964.5715,1.847409721,302.55387,9244.824435,40465.49877,451302.4959,21.9862866,0.899045342,1000,0.007646393,1.847409721,0.001304312,peak 1
965.018065,2.199469179,302.66293,9245.106191,40465.15232,466131.6509,21.80413076,0.909806031,1000,0.006918809,2.199469179,0.001359905,peak 1
965.46463,1.836412448,302.77203,9245.387947,40464.80586,498984.8571,20.35519931,0.80933899,1000,0.007728519,1.836412448,0.001383679,peak 1
965.911194,2.058884133,302.88122,9245.669703,40464.4594,448468.6369,21.95998352,0.765492746,1000,0.007795398,2.058884133,0.001337811,peak 1
966.357759,1.35357931,302.99036,9245.951459,40464.11294,559745.6254,16.14175061,0.757466229,1000,0.005679723,1.35357931,0.000849126,peak 1
966.8043240000001,2.711557323,303.0995,9246.233215,40463.76648,425883.5495,24.17172061,0.875154475,1000,0.009163126,2.711557323,0.001089852,peak 1
967.250888,1.65970638,303.20864,9246.514971,40463.42002,508876.1449,22.46336559,0.85493864,1000,0.006514194,1.65970638,0.001089821,peak 1
967.697453,2.518800155,303.31778,9246.796727,40463.07356,388340.0494,24.0919757,0.997751123,1000,0.007842282,2.518800155,0.001982715,peak 1
968.1440180000001,1.916172012,303.42699,9247.078483,40462.7271,449799.761,21.60306695,0.65299063,1000,0.007922774,1.916172012,0.001308677,peak 1
968.590583,2.607374396,303.53612,9247.360239,40462.38065,414872.3767,25.41965722,0.818726942,1000,0.007176789,2.607374396,0.001337153,peak 1
969.037147,1.565192419,303.64528,9247.641995,40462.03419,512408.7477,19.03430383,0.651931322,1000,0.005852945,1.565192419,0.001457839,peak 1
969.4837120000001,2.176999032,303.75443,9247.923751,40461.68773,492979.4323,19.84723039,0.916075116,1000,0.00722789,2.176999032,0.000872438,peak 1
969.930277,2.198304734,303.86344,9248.205507,40461.34127,450941.4588,22.98688154,1.013820531,1000,0.007502429,2.198304734,0.001455994,peak 1
970.376842,2.294425942,303.97258,9248.487263,40460.99481,437007.7939,23.42052599,0.928498153,1000,0.008051779,2.294425942,0.000984349,peak 1
970.8234060000001,1.972377064,304.08172,9248.769019,40460.64835,459419.7056,22.2308011,0.927115186,1000,0.007118247,1.972377064,0.001084104,peak 1
971.269971,2.156014421,304.19087,9249.050775,40460.30189,453414.2808,22.44595857,0.862445258,1000,0.006466334,2.156014421,0.001198355,peak 1
971.716536,1.837593558,304.30002,9249.332531,40459.95544,479264.9742,18.86801815,0.716236021,1000,0.007764515,1.837593558,0.001204488,peak 1
972.163101,2.326877218,304.40919,9249.614287,40459.60898,379216.2492,25.62104997,1.016953991,1000,0.008923929,2.326877218,0.001612412,peak 1
972.6096650000001,2.416003844,304.51835,9249.896043,40459.26252,396747.9972,22.8803503,0.754340402,1000,0.008301428,2.416003844,0.001655207,peak 1
973.0562299999999,1.790306815,304.62749,9250.177799,40458.91606,464718.6098,23.04126223,0.786108533,1000,0.007134056,1.790306815,0.001266604,peak 1
973.502795,1.748760109,304.73663,9250.459555,40458.5696,426349.0204,26.43006975,0.908663207,1000,0.008782627,1.748760109,0.001088661,peak 1
973.949359,2.087222328,304.84577,9250.741311,40458.22314,441403.4313,24.19118453,0.869303718,1000,0.007767017,2.087222328,0.001615752,peak 1
974.3959239999999,2.213781112,304.95498,9251.023067,40457.87668,405987.6832,22.12444387,0.958834267,1000,0.007222952,2.213781112,0.001980065,peak 1
974.842489,1.631810697,305.06414,9251.304823,40457.53022,444463.8953,23.59204974,0.685631394,1000,0.008271848,1.631810697,0.000942341,peak 1
975.289054,2.209064357,305.17327,9251.586579,40457.18377,417559.6703,24.1348942,0.879431229,1000,0.007022462,2.209064357,0.001138727,peak 1
975.7356179999999,2.054416866,305.28242,9251.868335,40456.83731,455448.8916,19.57206119,0.906979739,1000,0.008270202,2.054416866,0.001416706,peak 1
976.182183,2.444214097,305.3914,9252.150091,40456.49085,408724.7463,25.4488206,0.867013089,1000,0.008168192,2.444214097,0.001523516,peak 1
976.628748,2.174549796,305.50061,9252.431847,40456.14439,427486.9099,20.36024813,0.833197761,1000,0.007861918,2.174549796,0.001456546,peak 1
977.0753129999999,1.751427967,305.60969,9252.713603,40455.79793,467191.4318,19.71870326,0.715118415,1000,0.007724002,1.751427967,0.001284122,peak 1
977.521877,2.296240445,305.71882,9252.995359,40455.45147,433229.6336,21.85532151,0.779742531,1000,0.00744507,2.296240445,0.001724688,peak 1
977.968442,1.470936687,305.82804,9253.277115,40455.10501,495098.994,19.72757105,0.667337279,1000,0.007743692,1.470936687,0.000845836,peak 1
978.415007,2.00314747,305.93723,9253.558871,40454.75855,413528.943,26.47778842,0.901342601,1000,0.007854889,2.00314747,0.001533169,peak 1
978.861572,2.094083631,306.04639,9253.840627,40454.4121,445033.6383,21.17217374,0.911728415,1000,0.00750078,2.094083631,0.001500791,peak 1
979.308136,2.016860722,306.15547,9254.122383,40454.06564,422108.6927,24.69021786,0.922157249,1000,0.007427719,2.016860722,0.001689725,peak 1
979.754701,1.589927458,306.26461,9254.404139,40453.71918,494745.7337,21.70248055,0.686371679,1000,0.005515087,1.589927458,0.001258268,peak 1
980.201266,1.739946634,306.37379,9254.685895,40453.37272,496865.2954,18.9988818,0.64278869,1000,0.006535674,1.739946634,0.001116201,peak 1
980.647831,1.654287949,306.48294,9254.967651,40453.02626,496865.2954,18.42846629,0.753659561,1000,0.005763905,1.654287949,0.001503505,peak 1
981.094395,2.226652451,306.59215,9255.249407,40452.6798,408724.7463,24.14536588,0.925437005,1000,0.007781749,2.226652451,0.001468109,peak 1
981.54096,2.303717106,306.7013,9255.531163,40452.33334,434057.6275,20.4065957,0.92635494,1000,0.007482825,2.303717106,0.001486631,peak 1
981.987525,1.95291253,306.81046,9255.812919,40451.98689,460832.7467,20.42875288,0.94419732,1000,0.006802664,1.95291253,0.001645801,peak 1
982.434089,1.797699559,306.91959,9256.094675,40451.64043,476729.4594,23.24202827,0.689235332,1000,0.0062916,1.797699559,0.00128214,peak 1
982.880654,1.772608033,307.0288,9256.376431,40451.29397,466838.1715,21.25357552,0.743196126,1000,0.008599774,1.772608033,0.001430594,peak 1
983.327219,2.219752599,307.13788,9256.658187,40450.94751,402889.8327,28.12268475,0.888708914,1000,0.007950641,2.219752599,0.001180258,peak 1
983.7737840000001,2.136195405,307.24703,9256.939943,40450.60105,413167.2735,25.17935083,1.031068817,1000,0.006660378,2.136195405,0.001698946,peak 1
984.2203480000001,2.093065073,307.35621,9257.221699,40450.25459,396283.6094,26.16268435,0.959174947,1000,0.008197288,2.093065073,0.001542852,peak 1
984.666913,1.89127296,307.46543,9257.503455,40449.90813,424176.9685,27.46268953,0.852699871,1000,0.007976555,1.89127296,0.001414544,peak 1
985.113478,1.852483136,307.57451,9257.785211,40449.56167,500397.8982,19.01662882,0.707965162,1000,0.006579631,1.852483136,0.001198794,peak 1
985.560043,2.282142429,307.68366,9258.066967,40449.21522,410067.6721,24.2517615,0.94479923,1000,0.009021838,2.282142429,0.001380457,peak 1
986.006607,2.533659548,307.79287,9258.348723,40448.86876,416370.9896,24.93046759,0.86430005,1000,0.008939237,2.533659548,0.001522687,peak 1
986.453172,2.590185488,307.90206,9258.630479,40448.5223,383081.4655,23.80730938,1.040245755,1000,0.009658484,2.590185488,0.001743921,peak 1
986.899737,2.459626302,308.01121,9258.912235,40448.17584,428883.55,23.98463576,0.90328506,1000,0.008309758,2.459626302,0.001425396,peak 1
987.3463019999999,2.503849471,308.12034,9259.193991,40447.82938,425153.4583,23.6762906,0.803217503,1000,0.007905135,2.503849471,0.001491184,peak 1
987.792866,2.25347386,308.22947,9259.475747,40447.48292,452390.794,20.69698768,0.880639212,1000,0.006780188,2.25347386,0.001476348,peak 1
988.239431,2.211660059,308.3386,9259.757502,40447.13646,504637.0216,19.41075323,0.665623288,1000,0.006032599,2.211660059,0.000941976,peak 1
988.6859959999999,2.101875257,308.44775,9260.039258,40446.79001,435558.5038,22.70360575,0.973765359,1000,0.007508801,2.101875257,0.001949413,peak 1
989.132561,1.669838882,308.5569,9260.321014,40446.44355,478901.4313,19.96277021,0.609420922,1000,0.006686961,1.669838882,0.001158128,peak 1
989.579125,2.470729019,308.66612,9260.60277,40446.09709,422935.9627,23.02687563,0.764009669,1000,0.007253127,2.470729019,0.001231309,peak 1
990.0256899999999,2.004630287,308.77527,9260.884526,40445.75063,453064.549,20.90970253,0.940138926,1000,0.006819885,2.004630287,0.001374196,peak 1
990.472255,2.049513935,308.88438,9261.166282,40445.40417,449177.9916,21.34077744,0.764282071,1000,0.008084447,2.049513935,0.001865011,peak 1
990.918819,2.098694592,308.99362,9261.448038,40445.05771,418088.2527,23.27154109,0.904678001,1000,0.008146872,2.098694592,0.001218527,peak 1
991.365384,2.292354977,309.10269,9261.729794,40444.71125,382823.7478,25.95579539,0.95456703,1000,0.008898638,2.292354977,0.001685934,peak 1
991.811949,2.242277411,309.21185,9262.01155,40444.36479,413218.94,24.05730791,0.879793848,1000,0.007587771,2.242277411,0.001424715,peak 1
992.258514,1.557177583,309.32099,9262.293306,40444.01834,539256.5291,17.36950667,0.537724483,1000,0.006146749,1.557177583,0.001007359,peak 1
992.705078,1.878177255,309.4301,9262.575062,40443.67188,480968.5827,20.80232332,0.7251496,1000,0.006658181,1.878177255,0.001459118,peak 1
993.151643,1.869113804,309.53921,9262.856818,40443.32542,405724.1429,23.37691397,0.846272126,1000,0.009507922,1.869113804,0.002009263,peak 1
993.598208,2.440342792,309.64829,9263.138574,40442.97896,375661.2897,26.12228351,0.963018499,1000,0.007927218,2.440342792,0.002110046,peak 1
994.0447730000001,1.709318478,309.75741,9263.42033,40442.6325,491919.6514,19.73537321,0.753780679,1000,0.006693184,1.709318478,0.001541654,peak 1
994.491337,2.466716008,309.86659,9263.702086,40442.28604,396386.8053,28.63763533,1.028442987,1000,0.009504535,2.466716008,0.001056827,peak 1
994.937902,1.911752002,309.97574,9263.983842,40441.93958,431832.5161,21.46353983,0.939642805,1000,0.007625936,1.911752002,0.001756497,peak 1
995.3844670000001,2.061453673,310.08489,9264.265598,40441.59312,434109.3789,24.26519959,0.778159926,1000,0.009301108,2.061453673,0.001173488,peak 1
995.831032,1.891197784,310.19404,9264.547354,40441.24667,452287.1425,21.48408515,0.771201895,1000,0.007230667,1.891197784,0.001476687,peak 1
996.277596,1.642841495,310.30318,9264.82911,40440.90021,442109.9518,20.05587986,0.602063105,1000,0.007295302,1.642841495,0.001818042,peak 1
996.7241610000001,2.304216767,310.41238,9265.110866,40440.55375,388443.1807,26.81902623,0.898172194,1000,0.008014471,2.304216767,0.001632351,peak 1
997.1707260000001,2.255356853,310.52152,9265.392622,40440.20729,393652.3995,25.18259018,0.862935159,1000,0.008194849,2.255356853,0.001294295,peak 1
997.6172909999999,1.790198376,310.63067,9265.674378,40439.86083,470490.9081,22.20425961,0.831098351,1000,0.007669759,1.790198376,0.001852598,peak 1
998.0638550000001,2.499811459,310.73981,9265.956134,40439.51437,445995.8149,22.23548303,0.716213137,1000,0.00697872,2.499811459,0.001497549,peak 1
998.51042,2.483093469,310.84882,9266.23789,40439.16791,397780.0308,25.60488235,0.969415096,1000,0.007996217,2.483093469,0.001394705,peak 1
998.9569849999999,2.414804486,310.95797,9266.519646,40438.82146,391124.8878,25.39425064,1.056393929,1000,0.008305589,2.414804486,0.001592187,peak 1
999.403549,2.186078483,311.06712,9266.801402,40438.475,400618.5559,25.73188245,0.935022835,1000,0.008277417,2.186078483,0.001554394,peak 1
999.850114,2.328555465,311.17626,9267.083158,40438.12854,390867.0067,25.44024283,0.981889659,1000,0.008888414,2.328555465,0.001477356,peak 1
1000.296679,1.987392445,311.28541,9267.364914,40437.78208,447157.4507,22.27123226,0.780062087,1000,0.007566012,1.987392445,0.001392377,peak 1
1000.7432439999999,2.442526121,311.39446,9267.64667,40437.43562,394271.4587,26.8707395,0.847601331,1000,0.008697065,2.442526121,0.001349698,peak 1
1001.1898079999999,1.809256062,311.50362,9267.928426,40437.08916,508169.6244,21.57011187,0.798305549,1000,0.00630132,1.809256062,0.001224986,peak 1
1001.6363729999999,2.374511977,311.61275,9268.210182,40436.7427,403957.8415,23.82785352,0.931828197,1000,0.007147596,2.374511977,0.001317281,peak 1
1002.082938,1.678061694,311.72183,9268.491938,40436.39624,563984.7488,16.06074617,0.696417657,1000,0.006476804,1.678061694,0.001063476,peak 1
1002.5295030000001,2.168620311,311.83097,9268.773694,40436.04979,456946.8836,20.84003395,0.735193259,1000,0.007107453,2.168620311,0.001610264,peak 1
1002.9760670000001,2.269393024,311.94008,9269.05545,40435.70333,434419.8918,23.83178322,0.773375216,1000,0.00695723,2.269393024,0.00148539,peak 1
1003.4226319999999,1.795562529,312.04914,9269.337206,40435.35687,427280.0133,24.11486192,0.644480767,1000,0.007073666,1.795562529,0.001165776,peak 1
1003.869197,2.180105217,312.15827,9269.618962,40435.01041,400928.2515,25.82112805,0.847249095,1000,0.008552425,2.180105217,0.001496706,peak 1
1004.3157620000001,1.84484221,312.26742,9269.900718,40434.66395,431677.2903,21.01291102,0.812333188,1000,0.006217563,1.84484221,0.001494841,peak 1
1004.762326,2.400995041,312.37657,9270.182474,40434.31749,438198.4057,24.57244483,0.779269895,1000,0.007206062,2.400995041,0.00160175,peak 1
1005.2088910000001,2.186938173,312.48571,9270.46423,40433.97103,421620.8555,20.79739623,0.849164763,1000,0.007168761,2.186938173,0.001611117,peak 1
1005.655456,2.265583446,312.59486,9270.745986,40433.62457,431366.8444,24.63141241,0.974725333,1000,0.006954244,2.265583446,0.002047133,peak 1
1006.102021,2.120703339,312.70401,9271.027742,40433.27812,496512.0351,21.36849422,0.676530194,1000,0.005722583,2.120703339,0.001641376,peak 1
1006.548585,2.259930514,312.81317,9271.309498,40432.93166,467481.0828,20.93945602,0.769671235,1000,0.005499431,2.259930514,0.001259109,peak 1
1006.9951500000001,2.013977388,312.92236,9271.591254,40432.5852,435817.2935,25.10851582,0.86360521,1000,0.006261938,2.013977388,0.001272793,peak 1
1007.4417149999999,2.191275634,313.03151,9271.87301,40432.23874,430642.5001,19.80879664,0.75884566,1000,0.007542257,2.191275634,0.001866529,peak 1
1007.8882790000001,2.250917943,313.14065,9272.154766,40431.89228,423970.1258,23.33859789,0.779470824,1000,0.006862901,2.250917943,0.001655588,peak 1
1008.334844,1.956823379,313.2498,9272.436522,40431.54582,455533.8425,19.77721327,0.757634339,1000,0.007872428,1.956823379,0.001143068,peak 1
1008.781409,2.20667137,313.3588,9272.718278,40431.19936,427176.5663,27.20274211,0.747814919,1000,0.007762001,2.20667137,0.001378091,peak 1
1009.2279740000001,1.889293715,313.46794,9273.000034,40430.85291,478142.5005,22.0950984,0.644951533,1000,0.006272981,1.889293715,0.001230995,peak 1
1009.6745380000001,2.113134092,313.57707,9273.28179,40430.50645,467792.411,23.19463795,0.729900898,1000,0.006219079,2.113134092,0.00120987,peak 1
1010.121103,2.167181647,313.68623,9273.563546,40430.15999,405213.1497,25.49598531,1.019605538,1000,0.007403828,2.167181647,0.001704405,peak 1
1010.567668,2.216487918,313.79538,9273.845302,40429.81353,444463.8953,22.2137886,0.673236424,1000,0.007205847,2.216487918,0.000993282,peak 1
1011.014233,2.569778866,313.90437,9274.127058,40429.46707,400257.2538,29.24446707,0.917510555,1000,0.008397654,2.569778866,0.00158409,peak 1
1011.4607970000001,2.399049888,314.01359,9274.408814,40429.12061,390402.834,25.15372913,0.92659324,1000,0.007974173,2.399049888,0.001566132,peak 1
1011.907362,2.290019744,314.12274,9274.69057,40428.77415,453414.2808,19.73134254,0.692327449,1000,0.007361937,2.290019744,0.001248292,peak 1
1012.3539269999999,2.665979895,314.2319,9274.972326,40428.42769,429038.7416,22.41502319,0.753125345,1000,0.006413609,2.665979895,0.001794343,peak 1
1012.800492,1.916665903,314.34097,9275.254082,40428.08124,394065.1023,26.96692167,0.922628958,1000,0.008587098,1.916665903,0.001953861,peak 1
1013.2470559999999,2.299386709,314.45007,9275.535838,40427.73478,423246.2028,23.85956822,0.863257368,1000,0.007620958,2.299386709,0.001711929,peak 1
1013.693621,2.303371917,314.55922,9275.817594,40427.38832,404954.9824,25.23974727,0.852417983,1000,0.007352838,2.303371917,0.001314032,peak 1
1014.1401860000001,2.372138274,314.66827,9276.09935,40427.04186,424446.9378,27.4810545,1.046905997,1000,0.006695716,2.372138274,0.001360293,peak 1
1014.5867509999999,2.074231893,314.77737,9276.381106,40426.6954,471430.5551,22.62397986,0.708678986,1000,0.006458119,2.074231893,0.001920947,peak 1
1015.0333149999999,1.830274663,314.88658,9276.662862,40426.34894,449528.4177,23.22006161,0.824968347,1000,0.007827183,1.830274663,0.001863555,peak 1
1015.47988,2.187547037,314.99576,9276.944618,40426.00248,396902.7969,28.97428143,0.97156128,1000,0.006820071,2.187547037,0.001426322,peak 1
1015.9264450000001,2.023913794,315.10488,9277.226374,40425.65603,460270.7751,21.78872447,0.737856073,1000,0.007644239,2.023913794,0.001623216,peak 1
1016.373009,2.079519873,315.21402,9277.50813,40425.30957,425728.3963,23.00520275,0.858216329,1000,0.008159438,2.079519873,0.001276408,peak 1
1016.8195739999999,1.877007319,315.32317,9277.789886,40424.96311,429039.3214,20.12238965,0.723160389,1000,0.008622285,1.877007319,0.001187377,peak 1
1017.266139,2.442104552,315.43235,9278.071642,40424.61665,422832.551,21.77711909,0.78157118,1000,0.007521704,2.442104552,0.001820721,peak 1
1017.712704,2.085183621,315.54151,9278.353398,40424.27019,448245.3944,20.2053698,0.683935469,1000,0.007748953,2.085183621,0.001439507,peak 1
1018.159268,2.350455311,315.65066,9278.635154,40423.92373,462189.6668,19.62370928,0.671217542,1000,0.00766127,2.350455311,0.001077597,peak 1
1018.6058330000001,1.771334676,315.75982,9278.91691,40423.57727,471430.5551,21.05028,0.708678986,1000,0.006697376,1.771334676,0.000984408,peak 1
1019.0523979999999,1.934919579,315.86883,9279.198666,40423.23081,450939.7505,21.63274843,0.77758227,1000,0.00780265,1.934919579,0.001757283,peak 1
1019.498963,1.993535811,315.97798,9279.480422,40422.88436,392001.7226,23.58501303,0.754118283,1000,0.008056721,2.532896082,0.001819721,peak 1
1019.945527,1.81060057,316.08712,9279.762178,40422.5379,468604.4729,23.7714298,0.744309745,1000,0.00736367,1.81060057,0.001497671,peak 1
1020.392092,1.978034489,316.19627,9280.043934,40422.19144,427435.1855,23.12239999,0.867675467,1000,0.00728223,1.978034489,0.001218328,peak 1
1020.8386570000001,2.009037133,316.30541,9280.32569,40421.84498,448659.8736,19.68208945,0.879785573,1000,0.007389781,2.009037133,0.001412941,peak 1
1021.285222,1.941323153,316.41461,9280.607446,40421.49852,411669.0384,23.38080119,0.900959392,1000,0.007451957,1.941323153,0.001622622,peak 1
1021.7317859999999,1.902976355,316.52376,9280.889202,40421.15206,453634.6772,22.1079322,0.821538505,1000,0.006662108,1.902976355,0.001222728,peak 1
1022.178351,2.463019902,316.63291,9281.170958,40420.8056,391692.2446,23.76399216,0.862571264,1000,0.008120707,2.463019902,0.00176334,peak 1
1022.6249160000001,1.802901524,316.74205,9281.452714,40420.45914,444936.0341,21.4419226,0.796345621,1000,0.005829205,1.802901524,0.001475675,peak 1
1023.071481,2.483858552,316.85119,9281.73447,40420.11269,432571.9242,20.43720787,0.785175675,1000,0.00646545,2.483858552,0.001413224,peak 1
1023.5180450000001,1.931645486,316.9604,9282.016226,40419.76623,445137.2307,20.6501058,0.787733443,1000,0.007194931,1.931645486,0.001424139,peak 1
1023.96461,1.891995014,317.06955,9282.297982,40419.41977,438509.0185,21.75232377,0.791281775,1000,0.006480673,1.891995014,0.001600614,peak 1
1024.411175,2.313530575,317.17871,9282.579738,40419.07331,427626.2803,24.65589282,1.069182197,1000,0.006804133,2.313530575,0.001429593,peak 1
1024.857739,2.379863985,317.28786,9282.861494,40418.72685,395561.2622,24.67603272,0.881982555,1000,0.006900281,2.379863985,0.001660181,peak 1
1025.304304,2.119752692,317.3969,9283.14325,40418.38039,433022.6435,23.69351442,0.771633221,1000,0.007136018,2.119752692,0.001673219,peak 1
1025.750869,2.558542676,317.50606,9283.425006,40418.03393,430280.3434,21.32442616,1.002805691,1000,0.006657233,2.558542676,0.001526016,peak 1
1026.197434,2.010340012,317.61519,9283.706762,40417.68748,417507.9862,22.88012514,0.655190644,1000,0.007401615,2.010340012,0.001816857,peak 1
1026.643998,2.1562755455,317.72434,9283.988518,40417.34102,517182.2498,21.41808029,0.763071663,1000,0.006496669,1.670843341,0.000919098,peak 1
1027.090563,2.221417276,317.83348,9284.270274,40416.99456,388701.0125,24.06956472,0.883397859,1000,0.00847358,2.221417276,0.002155679,peak 1
1027.5371280000002,2.214690785,317.94267,9284.55203,40416.6481,444204.9297,21.25884252,0.748044971,1000,0.006397449,2.214690785,0.001325184,peak 1
1027.983693,2.156650696,318.05182,9284.833786,40416.30164,445810.6017,22.70560998,0.724749793,1000,0.007791337,2.156650696,0.001168036,peak 1
1028.430257,2.163743915,318.16096,9285.115542,40415.95518,409499.4938,26.65976225,0.923683297,1000,0.007105811,2.163743915,0.001631233,peak 1
1028.876822,2.070127337,318.27012,9285.397298,40415.60872,444049.5528,21.92607666,0.727628363,1000,0.007263388,2.070127337,0.001861085,peak 1
1029.3233870000001,2.155900395,318.37923,9285.679054,40415.26226,421798.4804,22.9672826,0.796553228,1000,0.006844801,2.155900395,0.001664126,peak 1
1029.769952,2.494139088,318.48846,9285.96081,40414.91581,412650.6208,26.02704486,0.929972813,1000,0.006887432,2.494139088,0.00189316,peak 1
1030.2165160000002,1.910666619,318.59753,9286.242566,40414.56935,486974.0075,20.78371238,0.64078021,1000,0.0060201,1.910666619,0.001487592,peak 1
1030.663081,2.240885816,318.70675,9286.524322,40414.22289,405368.0526,25.08255925,0.973897335,1000,0.007901956,2.240885816,0.001564085,peak 1
1031.1096459999999,2.2016956155000003,318.8159,9286.806078,40413.87643,444153.1372,22.27218716,0.735727931,1000,0.007210896,1.676236642,0.001605734,peak 1
1031.556211,2.368226001,318.92508,9287.087834,40413.52997,397212.402,26.87744186,0.961553148,1000,0.007780433,2.368226001,0.001425209,peak 1
1032.002775,1.861688145,319.03417,9287.36959,40413.18351,484854.4458,20.38036331,0.72311733,1000,0.005906884,1.861688145,0.001050502,peak 1
1032.4493400000001,2.239647316,319.14333,9287.651346,40412.83705,423039.3752,25.49932049,0.841971156,1000,0.006344717,2.239647316,0.001686002,peak 1
1032.8959049999999,2.360101237,319.25254,9287.933102,40412.49059,404387.0328,25.03999334,0.844532731,1000,0.00870236,2.360101237,0.001483883,peak 1
