depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peakID_1,peakID_2,peakID_3,peakID_4
41.181827999999996,0.447171142,72.70219,14193.55021,46078.25203,1750.122509,1609.513896,79.31791103,3.656119439,0.447171142,0.0,interval 7,interval 7,interval 7,interval 7
41.610805,0.559979397,72.81133,14193.7775,46077.88822,1800.129609,1550.481164,32.59040512,3.48664629,0.559979397,0.0,interval 7,interval 7,interval 7,interval 7
42.039783,0.177592603,72.92046,14194.00479,46077.5244,1950.152112,1303.482047,25.59378098,2.948751221,0.177592603,0.0,interval 7,interval 7,interval 7,interval 7
42.46876,0.167769945,73.02961,14194.23207,46077.16058,2350.220921,903.7595575,12.5539082,1.519387734,0.167769945,0.0,interval 7,interval 7,interval 7,interval 7
42.897737,0.268386578,73.13872,14194.45936,46076.79677,2050.168114,1163.682627,12.49590231,2.795307509,0.268386578,0.0,interval 7,interval 7,interval 7,interval 7
43.326715,0.447171142,73.24792,14194.68665,46076.43295,1750.122509,1660.167409,17.34992549,3.656119439,0.447171142,0.0,interval 7,interval 7,interval 7,interval 7
43.755691999999996,0.489980013,73.35706,14194.91393,46076.06913,1800.129609,1573.792887,18.62286516,3.803659785,0.489980013,0.0,interval 7,interval 7,interval 7,interval 7
44.184669,0.062406273,73.4662,14195.14122,46075.70532,1900.144411,1382.80463,31.13237075,2.778869996,0.062406273,0.0,interval 7,interval 7,interval 7,interval 7
44.613647,0.699979847,73.57535,14195.36851,46075.3415,1800.129609,1553.394633,25.60659323,3.803659785,0.699979847,0.0,interval 7,interval 7,interval 7,interval 7
45.042624,0.398436132,73.68437,14195.59579,46074.97768,1700.115608,1723.137606,2.650100185,3.909203735,0.398436132,0.0,interval 7,interval 7,interval 7,interval 7
45.471602,0.905167901,73.7935,14195.82308,46074.61387,1550.096106,2192.888216,30.10251116,5.465180387,0.905167901,0.0,interval 7,interval 7,interval 7,interval 7
45.90057899999999,0.131967272,73.90263,14196.05036,46074.25005,1850.13691,1454.743041,17.55541516,3.137375531,0.131967272,0.0,interval 7,interval 7,interval 7,interval 7
46.329556000000004,0.394121771,74.01179,14196.27765,46073.88623,2000.160013,1249.493097,16.8520194,3.229522364,0.394121771,0.0,interval 7,interval 7,interval 7,interval 7
46.758534,0.647450253,74.12093,14196.50494,46073.52242,1600.102407,2012.212475,24.60789919,5.375170908,0.647450253,0.0,interval 7,interval 7,interval 7,interval 7
47.187511,0.374445125,74.22996,14196.73222,46073.1586,1900.144411,1346.018858,26.98128005,3.391251568,0.374445125,0.0,interval 7,interval 7,interval 7,interval 7
47.616488,0.450426683,74.33905,14196.95951,46072.79478,2000.160013,1280.35964,11.23461219,3.187022273,0.450426683,0.0,interval 7,interval 7,interval 7,interval 7
48.045466000000005,0.301715392,74.44825,14197.1868,46072.43097,1550.096106,2252.18676,36.79210525,4.326471327,0.301715392,0.0,interval 7,interval 7,interval 7,interval 7
48.474443,0.384283448,74.55738,14197.41408,46072.06715,1700.115608,1745.239191,45.05314486,4.390406759,1.434444668,0.0,interval 7,interval 7,interval 7,interval 7
48.903421,0.35844898449999996,74.66649,14197.64137,46071.70333,1300.067604,3940.773508,23.75544156,8.625658731,1.785811499,0.0,interval 7,interval 7,interval 7,interval 7
49.332398,0.226859095,74.77571,14197.86866,46071.33952,2500.250025,835.941819,2.514824326,1.968983197,0.226859095,0.0,interval 7,interval 7,interval 7,interval 7
49.761374999999994,0.273658655,74.88485,14198.09594,46070.9757,2450.240124,834.2443569,6.500619301,2.242420517,0.273658655,0.0,interval 7,interval 7,interval 7,interval 7
50.190353,0.398436132,74.99396,14198.32323,46070.61188,1700.115608,1692.207418,18.55092391,4.390406759,0.398436132,0.0,interval 7,interval 7,interval 7,interval 7
50.61933,0.337817309,75.10312,14198.55052,46070.24807,2000.160013,1232.700625,9.362158102,3.272022624,0.337817309,0.0,interval 7,interval 7,interval 7,interval 7
51.048307,0.342452844,75.21228,14198.7778,46069.88425,1650.108907,1857.816273,11.38881927,3.359857133,0.342452844,0.0,interval 7,interval 7,interval 7,interval 7
51.477284999999995,0.146428543,75.32135,14199.00509,46069.52044,2550.260127,804.279146,4.869716363,2.044528945,0.146428543,0.0,interval 7,interval 7,interval 7,interval 7
51.906262,0.3462178835,75.43055,14199.23238,46069.15662,1550.096106,2208.929674,13.37876006,6.376196836,0.0,0.0,interval 7,interval 7,interval 7,interval 7
52.335239,0.29811171,75.53967,14199.45966,46068.7928,1750.122509,1668.441191,12.39275435,3.993655317,0.29811171,0.0,interval 7,interval 7,interval 7,interval 7
52.764217,0.394121771,75.64882,14199.68695,46068.42899,2000.160013,1225.672956,14.97954284,2.294559651,0.394121771,0.0,interval 7,interval 7,interval 7,interval 7
53.193194,0.429423678,75.75799,14199.91423,46068.06517,2050.168114,1130.572815,7.140472761,2.228081272,0.429423678,0.0,interval 7,interval 7,interval 7,interval 7
53.622172000000006,0.349982923,75.86714,14200.14152,46067.70135,1800.129609,1532.517899,13.967093,3.063973467,0.349982923,0.0,interval 7,interval 7,interval 7,interval 7
54.051149,0.527881758,75.97626,14200.36881,46067.33754,1850.13691,1435.066296,17.55541516,3.087569744,0.527881758,0.0,interval 7,interval 7,interval 7,interval 7
54.480126,0.441893136,76.08538,14200.59609,46066.97372,2150.184916,1067.820629,8.164222983,2.445675535,0.441893136,0.0,interval 7,interval 7,interval 7,interval 7
54.909104,0.392792328,76.19448,14200.82338,46066.6099,2150.184916,1089.614184,11.4299579,2.482736191,0.392792328,0.0,interval 7,interval 7,interval 7,interval 7
55.338080999999995,0.369967133,76.30363,14201.05067,46066.24609,1600.102407,2032.095951,27.68394196,5.933725177,0.369967133,0.0,interval 7,interval 7,interval 7,interval 7
55.767058,0.39345704950000004,76.41283,14201.27795,46065.88227,1550.096106,2154.540329,16.72348352,5.541096754,0.704013847,0.0,interval 7,interval 7,interval 7,interval 7
56.196036,0.329632425,76.52197,14201.50524,46065.51845,2200.193617,1025.118577,17.22675049,2.91436048,0.329632425,0.0,interval 7,interval 7,interval 7,interval 7
56.625013,0.268386578,76.63113,14201.73253,46065.15464,2050.168114,1163.682627,7.140472761,3.119451052,0.268386578,0.0,interval 7,interval 7,interval 7,interval 7
57.053990999999996,0.294591889,76.7403,14201.95981,46064.79082,2150.184916,1090.295414,19.59440948,2.630980298,0.294591889,0.0,interval 7,interval 7,interval 7,interval 7
57.482968,0.235449849,76.84937,14202.1871,46064.427,2200.193617,1007.490482,14.09455766,2.132365048,0.235449849,0.0,interval 7,interval 7,interval 7,interval 7
57.911945,0.561674427,76.9585,14202.41439,46064.06319,1900.144411,1408.786319,16.60369861,2.778869996,0.561674427,0.0,interval 7,interval 7,interval 7,interval 7
58.340923000000004,0.41029204,77.06769,14202.64167,46063.69937,2100.176415,1133.889509,3.411161945,2.941760267,0.41029204,0.0,interval 7,interval 7,interval 7,interval 7
58.7699,0.365594284,77.17679,14202.86896,46063.33555,1450.084105,2620.833989,20.26416332,6.898232134,0.365594284,0.0,interval 7,interval 7,interval 7,interval 7
59.198876999999996,0.131967272,77.28602,14203.09624,46062.97174,1850.13691,1422.257217,19.74988155,4.133533126,0.131967272,0.0,interval 7,interval 7,interval 7,interval 7
59.627855000000004,0.704013847,77.39515,14203.32353,46062.60792,1550.096106,2144.08478,53.51632463,4.554207673,0.704013847,0.0,interval 7,interval 7,interval 7,interval 7
60.056832,0.593869353,77.50428,14203.55082,46062.24411,1850.13691,1425.459215,30.7223452,3.784868901,0.593869353,0.0,interval 7,interval 7,interval 7,interval 7
60.48581,0.447171142,77.6134,14203.7781,46061.88029,1750.122509,1590.916583,32.22167685,4.049912085,0.447171142,0.0,interval 7,interval 7,interval 7,interval 7
60.914787,0.876580529,77.72259,14204.00539,46061.51647,1700.115608,1756.29267,26.50147888,4.631014045,0.876580529,0.0,interval 7,interval 7,interval 7,interval 7
61.343764,0.318747631,77.83166,14204.23268,46061.15266,1700.115608,1772.323398,23.85128329,3.728756572,0.318747631,0.0,interval 7,interval 7,interval 7,interval 7
61.772742,0.463785776,77.94085,14204.45996,46060.78884,1350.072904,3321.524018,5.141303314,7.117250346,0.463785776,0.0,interval 7,interval 7,interval 7,interval 7
62.201719000000004,0.075618488,78.05001,14204.68725,46060.42502,2500.250025,836.7286481,13.83178277,2.168765483,0.075618488,0.0,interval 7,interval 7,interval 7,interval 7
62.630696,0.447171142,78.15913,14204.91454,46060.06121,1750.122509,1674.647232,4.957071996,3.599864247,0.447171142,0.0,interval 7,interval 7,interval 7,interval 7
63.059673999999994,0.107353343,78.26826,14205.14182,46059.69739,2050.168114,1185.272662,12.49590231,3.078932541,0.107353343,0.0,interval 7,interval 7,interval 7,interval 7
63.48865099999999,0.428067767,78.37741,14205.36911,46059.33357,1650.108907,1857.222687,28.47238986,4.070685706,0.428067767,0.0,interval 7,interval 7,interval 7,interval 7
63.917629000000005,0.337817309,78.48656,14205.5964,46058.96976,2000.160013,1203.815649,13.10707377,3.102022603,0.337817309,0.0,interval 7,interval 7,interval 7,interval 7
64.346606,0.659857477,78.59579,14205.82368,46058.60594,1850.13691,1440.556791,30.7223452,3.635444366,0.659857477,0.0,interval 7,interval 7,interval 7,interval 7
64.775583,0.41438937,78.70488,14206.05097,46058.24212,1950.152112,1284.187829,7.874867779,3.350913985,0.41438937,0.0,interval 7,interval 7,interval 7,interval 7
65.204561,0.329632425,78.8141,14206.27826,46057.87831,2200.193617,1035.241895,10.96238989,2.701082173,0.329632425,0.0,interval 7,interval 7,interval 7,interval 7
65.633538,0.29811171,78.92326,14206.50554,46057.51449,1750.122509,1609.513896,12.39275435,3.937398775,0.29811171,0.0,interval 7,interval 7,interval 7,interval 7
66.062515,0.4212285685,79.03234,14206.73283,46057.15067,1500.090005,2327.184777,40.31407436,6.820191952,1.10202241,0.0,interval 7,interval 7,interval 7,interval 7
66.491493,0.473589746,79.14155,14206.96011,46056.78686,1950.152112,1234.139239,9.843604412,2.948751221,0.473589746,0.0,interval 7,interval 7,interval 7,interval 7
66.92047,0.832442699,79.25072,14207.1874,46056.42304,1600.102407,1984.640435,36.91214409,5.514807799,0.832442699,0.0,interval 7,interval 7,interval 7,interval 7
67.34944800000001,0.180956659,79.35984,14207.41469,46056.05922,2250.202518,992.9883565,12.03610486,2.526632567,0.180956659,0.0,interval 7,interval 7,interval 7,interval 7
67.778425,0.41029204,79.46897,14207.64197,46055.69541,2100.176415,1137.802967,11.9391862,2.864334064,0.41029204,0.0,interval 7,interval 7,interval 7,interval 7
68.207402,1.049990771,79.57812,14207.86926,46055.33159,1800.129609,1509.707463,6.983504598,3.011140316,1.049990771,0.0,interval 7,interval 7,interval 7,interval 7
68.63638,0.487460996,79.68722,14208.09655,46054.96778,1450.084105,2717.179524,32.42285586,6.53027417,0.487460996,0.0,interval 7,interval 7,interval 7,interval 7
69.06535699999999,0.596232959,79.79644,14208.32383,46054.60396,1750.122509,1597.631653,9.914183648,3.881142458,0.596232959,0.0,interval 7,interval 7,interval 7,interval 7
69.49433400000001,0.876580529,79.90552,14208.55112,46054.24014,1700.115608,1740.26571,92.75981417,3.428016113,0.876580529,0.0,interval 7,interval 7,interval 7,interval 7
69.923312,0.092490673,80.01465,14208.77841,46053.87633,1600.102407,1984.640435,27.68394196,3.769426956,0.092490673,0.0,interval 7,interval 7,interval 7,interval 7
