depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peakID_1,peakID_2,peakID_3,peakID_4
10690.85421,2.570221562,2748.43864,39729.18679,74814.78526,389827.4302,21.24179938,1.640212348,1000,0.008507041,2.570221562,0.007703045,interval 2,interval 1,interval 2,interval 2
10691.28538,4.478046017,2748.54775,39729.58527,74814.6206,319019.6476,40.12288186,1.288488703,1000,0.008912177,4.478046017,0.007179713,interval 2,interval 1,interval 2,interval 2
10691.71654,2.36850819,2748.6569,39729.98375,74814.45595,438930.6093,23.76623723,1.389891127,1000,0.007139093,2.36850819,0.004044807,interval 2,interval 1,interval 2,interval 2
10692.1477,1.841529093,2748.76609,39730.38223,74814.29129,405370.8826,21.54028056,1.356297941,1000,0.009124741,1.841529093,0.006744105,interval 2,interval 1,interval 2,interval 2
10692.57886,2.985643038,2748.87524,39730.78072,74814.12663,408903.4854,28.56879351,1.241768591,1000,0.008466309,2.985643038,0.005513881,interval 2,interval 1,interval 2,interval 2
10693.01002,1.592885007,2748.98438,39731.1792,74813.96197,436457.7873,18.28509617,1.142352881,1000,0.007555398,1.592885007,0.006423893,interval 2,interval 1,interval 2,interval 2
10693.44118,2.105660454,2749.09353,39731.57768,74813.79731,378876.3615,28.837931,1.706983202,1000,0.01043729,2.105660454,0.005056882,interval 2,interval 1,interval 2,interval 2
10693.87234,3.137953759,2749.20268,39731.97616,74813.63265,287109.8452,25.00271041,2.106982066,1000,0.012762537,3.137953759,0.006757338,interval 2,interval 1,interval 2,interval 2
10694.30351,1.933942147,2749.31187,39732.37464,74813.46799,474963.1579,18.4624283,1.392088456,1000,0.007018994,1.933942147,0.004352601,interval 2,interval 1,interval 2,interval 2
10694.734670000002,3.004898401,2749.42102,39732.77312,74813.30333,343903.5937,37.70341578,1.572477807,1000,0.009962719,3.004898401,0.006795438,interval 2,interval 1,interval 2,interval 2
10695.16583,1.645662358,2749.53017,39733.17161,74813.13867,511348.9669,20.4308576,0.806974015,1000,0.007410029,1.645662358,0.004225376,interval 2,interval 1,interval 2,interval 2
10695.59699,2.186631975,2749.63931,39733.57009,74812.97401,343197.0731,29.02639326,1.559740052,1000,0.008017874,2.186631975,0.008546729,interval 2,interval 1,interval 2,interval 2
10696.02815,1.211515895,2749.74845,39733.96857,74812.80935,484147.9253,20.04789712,1.180683411,1000,0.006057647,1.211515895,0.005211187,interval 2,interval 1,interval 2,interval 2
10696.45931,2.595956263,2749.85764,39734.36705,74812.64469,481321.843,13.56852106,1.282544984,1000,0.007304799,2.595956263,0.004731996,interval 2,interval 1,interval 2,interval 2
10696.89047,2.551431844,2749.96678,39734.76553,74812.48003,461186.007,16.78617795,1.120657903,1000,0.006715192,2.551431844,0.005242869,interval 2,interval 1,interval 2,interval 2
10697.32164,1.925282704,2750.07594,39735.16401,74812.31537,345316.6348,22.00930327,1.69838555,1000,0.009710713,1.925282704,0.006327534,interval 2,interval 1,interval 2,interval 2
10697.7528,1.599707953,2750.1851,39735.56249,74812.15071,521946.7753,13.93239082,1.144114415,1000,0.006246938,1.599707953,0.004117118,interval 2,interval 1,interval 2,interval 2
10698.18396,2.988479257,2750.29428,39735.96098,74811.98606,378876.3615,25.68779948,1.571879494,1000,0.008705131,2.988479257,0.00465591,interval 2,interval 1,interval 2,interval 2
10698.615119999999,2.352485061,2750.40343,39736.35946,74811.8214,367925.2928,20.12317092,1.449804137,1000,0.010550147,2.352485061,0.005207595,interval 2,interval 1,interval 2,interval 2
10699.046279999999,2.162333873,2750.51258,39736.75794,74811.65674,318468.8535,25.08331768,1.726959874,1000,0.010129834,2.162333873,0.006237764,interval 2,interval 1,interval 2,interval 2
10699.47744,2.611594387,2750.62173,39737.15642,74811.49208,368278.5531,30.60903317,1.259823901,1000,0.008510487,2.611594387,0.006725949,interval 2,interval 1,interval 2,interval 2
10699.9086,3.248404474,2750.73087,39737.5549,74811.32742,347436.1965,28.15176287,1.819565963,1000,0.009493973,3.248404474,0.009048054,interval 2,interval 1,interval 2,interval 2
10700.339769999999,1.934186578,2750.83988,39737.95338,74811.16276,379229.6218,26.24791393,1.237854341,1000,0.007687643,1.934186578,0.00603834,interval 2,interval 1,interval 2,interval 2
10700.770929999999,2.314406867,2750.94903,39738.35186,74810.9981,361213.3475,23.18277233,1.12260016,1000,0.009434185,2.314406867,0.006857683,interval 2,interval 1,interval 2,interval 2
10701.20209,2.913934668,2751.05819,39738.75035,74810.83344,346023.1554,27.61425147,1.589247222,1000,0.007109443,2.913934668,0.007902431,interval 2,interval 1,interval 2,interval 2
10701.63325,1.726497016,2751.16732,39739.14883,74810.66878,497571.8159,16.5425643,1.152471593,1000,0.007871801,1.726497016,0.005563654,interval 2,interval 1,interval 2,interval 2
10702.06441,1.683967138,2751.27645,39739.54731,74810.50412,358034.0049,29.69602583,1.147894391,1000,0.009568992,1.683967138,0.005319015,interval 2,interval 1,interval 2,interval 2
10702.49557,1.758430534,2751.38567,39739.94579,74810.33946,405370.8826,23.12632582,1.166948983,1000,0.007820753,1.758430534,0.00677294,interval 2,interval 1,interval 2,interval 2
10702.92674,2.459744629,2751.49482,39740.34427,74810.1748,347436.1965,28.34985096,1.409154812,1000,0.008077308,2.459744629,0.005582407,interval 2,interval 1,interval 2,interval 2
10703.3579,2.068076135,2751.60397,39740.74275,74810.01014,429745.842,16.04934285,1.249514506,1000,0.007843178,2.068076135,0.004511998,interval 2,interval 1,interval 2,interval 2
10703.789060000001,2.537216156,2751.71311,39741.14124,74809.84548,357680.7447,24.53642243,1.782714943,1000,0.008100458,2.537216156,0.005651031,interval 2,interval 1,interval 2,interval 2
10704.22022,2.324679866,2751.82217,39741.53972,74809.68082,492979.4323,20.29892112,0.877835049,1000,0.007131892,2.324679866,0.003126982,interval 2,interval 1,interval 2,interval 2
10704.65138,2.042955326,2751.93131,39741.9382,74809.51617,250484.8093,31.83561829,1.714711704,1000,0.012957309,4.480681844,0.013257519,interval 2,interval 1,interval 2,interval 2
10705.08254,2.376356532,2752.04047,39742.33668,74809.35151,371457.8956,18.19472346,1.578706274,1000,0.006376682,2.376356532,0.006448036,interval 2,interval 1,interval 2,interval 2
10705.5137,1.953977228,2752.14954,39742.73516,74809.18685,351322.0596,22.88138709,1.409154978,1000,0.010063415,1.953977228,0.00468893,interval 2,interval 1,interval 2,interval 2
10705.94487,2.017834517,2752.25869,39743.13364,74809.02219,484501.1855,15.86221661,1.477837805,1000,0.006429332,2.017834517,0.005231503,interval 2,interval 1,interval 2,interval 2
10706.37603,1.525557446,2752.36779,39743.53212,74808.85753,540316.3099,17.1901295,0.87523932,1000,0.004651811,1.525557446,0.003847289,interval 2,interval 1,interval 2,interval 2
10706.80719,2.268359998,2752.47683,39743.93061,74808.69287,385941.5671,23.40609816,1.08845843,1000,0.007742685,2.268359998,0.005721215,interval 2,interval 1,interval 2,interval 2
10707.238350000001,1.739892916,2752.58598,39744.32909,74808.52821,366865.512,28.0071246,1.324463311,1000,0.009089884,1.739892916,0.007070516,interval 2,interval 1,interval 2,interval 2
10707.66951,2.324339745,2752.69512,39744.72757,74808.36355,455533.8425,15.83361951,0.950071135,1000,0.007118649,2.324339745,0.004897554,interval 2,interval 1,interval 2,interval 2
10708.10067,2.412604819,2752.80427,39745.12605,74808.19889,405017.6223,25.31264654,1.258208959,1000,0.007827583,2.412604819,0.006288255,interval 2,interval 1,interval 2,interval 2
10708.53183,1.796329026,2752.91344,39745.52453,74808.03423,604962.9414,14.63755842,0.709172356,1000,0.006202218,1.796329026,0.004150335,interval 2,interval 1,interval 2,interval 2
10708.963000000002,1.646715242,2753.02256,39745.92301,74807.86957,414908.9102,20.37599789,1.580597652,1000,0.007508976,1.646715242,0.004448232,interval 2,interval 1,interval 2,interval 2
10709.39416,2.99621847,2753.13172,39746.3215,74807.70491,406430.6634,19.19319476,1.145918001,1000,0.008786972,2.99621847,0.005806264,interval 2,interval 1,interval 2,interval 2
10709.82532,2.535293033,2753.24087,39746.71998,74807.54025,333305.7853,29.38570191,1.309949294,1000,0.008693713,2.535293033,0.007362559,interval 2,interval 1,interval 2,interval 2
10710.25648,2.42657845,2753.35008,39747.11846,74807.37559,401131.7592,14.12930132,1.183851712,1000,0.007994379,2.42657845,0.007718844,interval 2,interval 1,interval 2,interval 2
10710.68764,2.036413906,2753.45923,39747.51694,74807.21093,476376.1991,14.64824309,1.104065877,1000,0.006959898,2.036413906,0.005590663,interval 2,interval 1,interval 2,interval 2
10711.1188,2.926927685,2753.56837,39747.91542,74807.04627,404311.1017,18.2834339,1.020869223,1000,0.009464292,2.926927685,0.005027405,interval 2,interval 1,interval 2,interval 2
10711.549959999998,2.642548349,2753.67751,39748.3139,74806.88162,344482.2021,21.93782274,1.410643514,1000,0.008040837,2.642548349,0.006139294,interval 2,interval 1,interval 2,interval 2
10711.98113,3.60827835,2753.7867,39748.71238,74806.71696,436811.0476,21.22858026,1.091229144,1000,0.0088428,3.60827835,0.005027452,interval 2,interval 1,interval 2,interval 2
10712.41229,1.358438013,2753.89584,39749.11087,74806.5523,449528.4177,23.34403883,1.040001379,1000,0.007416563,1.358438013,0.005430971,interval 2,interval 1,interval 2,interval 2
10712.843449999998,2.705401983,2754.00499,39749.50935,74806.38764,333952.1573,32.25275694,2.101218471,1000,0.009495718,2.705401983,0.007243269,interval 2,interval 1,interval 2,interval 2
10713.274609999999,3.11306701,2754.11415,39749.90783,74806.22298,366158.9914,38.79177106,1.581612802,1000,0.010352151,3.11306701,0.007978124,interval 2,interval 1,interval 2,interval 2
10713.70577,1.449238675,2754.22331,39750.30631,74806.05832,520180.4739,15.79397557,0.803795477,1000,0.006513385,1.449238675,0.005321615,interval 2,interval 1,interval 2,interval 2
10714.13693,2.230620429,2754.3325,39750.70479,74805.89366,314582.9904,23.55428737,1.242778709,1000,0.010371074,2.230620429,0.007950087,interval 2,interval 1,interval 2,interval 2
10714.568099999999,1.742209028,2754.44166,39751.10327,74805.729,437517.5682,22.77667227,1.244002374,1000,0.008453558,1.742209028,0.003817547,interval 2,interval 1,interval 2,interval 2
10714.99926,3.044146575,2754.55081,39751.50175,74805.56434,332257.8945,27.34875003,1.792748334,1000,0.011135557,3.044146575,0.003832814,interval 2,interval 1,interval 2,interval 2
10715.43042,2.196219995,2754.65996,39751.90024,74805.39968,269678.0037,28.75199183,1.619573694,1000,0.013047919,4.157389274,0.006978129,interval 2,interval 1,interval 2,interval 2
10715.86158,2.30155844,2754.76911,39752.29872,74805.23502,322354.7166,33.13461605,1.541645168,1000,0.008593616,2.30155844,0.009608009,interval 2,interval 1,interval 2,interval 2
10716.29274,1.774090144,2754.87831,39752.6972,74805.07036,351675.3199,30.30097352,1.667634547,1000,0.009742249,1.774090144,0.007077171,interval 2,interval 1,interval 2,interval 2
10716.723899999999,1.874757118,2754.98746,39753.09568,74804.9057,371457.8956,16.78789555,1.637762663,1000,0.006867333,1.874757118,0.009784217,interval 2,interval 1,interval 2,interval 2
10717.15506,1.930758969,2755.09661,39753.49416,74804.74104,490859.8706,20.37352024,0.918847266,1000,0.006939959,1.930758969,0.003735476,interval 2,interval 1,interval 2,interval 2
10717.58623,2.506005263,2755.20576,39753.89264,74804.57638,452001.2397,19.49171145,1.260701239,1000,0.007456586,2.506005263,0.004961724,interval 2,interval 1,interval 2,interval 2
10718.01739,2.161819561,2755.31477,39754.29113,74804.41173,449881.678,31.97588361,1.079798587,1000,0.007451244,2.161819561,0.006725629,interval 2,interval 1,interval 2,interval 2
10718.44855,3.241942273,2755.42392,39754.68961,74804.24707,306614.9467,30.60777082,2.28288994,1000,0.012544122,3.241942273,0.006631807,interval 2,interval 1,interval 2,interval 2
10718.87971,2.999072362,2755.53307,39755.08809,74804.08241,458359.9247,34.94398495,1.239206377,1000,0.006955433,2.999072362,0.004535924,interval 2,interval 1,interval 2,interval 2
10719.31087,1.807001964,2755.64222,39755.48657,74803.91775,406077.4032,15.5297064,1.074918286,1000,0.0085253,1.807001964,0.003077689,interval 2,interval 1,interval 2,interval 2
10719.742030000001,2.255625037,2755.75136,39755.88505,74803.75309,377463.3204,26.21707187,1.447018894,1000,0.009703647,2.255625037,0.005323524,interval 2,interval 1,interval 2,interval 2
10720.173190000001,2.425884792,2755.86056,39756.28353,74803.58843,311944.4028,27.67055941,1.710386898,1000,0.011218813,2.425884792,0.006106117,interval 2,interval 1,interval 2,interval 2
10720.60436,1.098186661,2755.9697,39756.68201,74803.42377,548441.2964,13.6820471,0.822291396,1000,0.006542936,1.098186661,0.003960653,interval 2,interval 1,interval 2,interval 2
10721.03552,2.197788657,2756.07884,39757.0805,74803.25911,338957.9498,27.32135519,1.73568574,1000,0.007956953,2.197788657,0.00496365,interval 2,interval 1,interval 2,interval 2
10721.466680000001,1.475785485,2756.18799,39757.47898,74803.09445,507109.8435,13.99703068,0.957825262,1000,0.006429884,1.475785485,0.004859789,interval 2,interval 1,interval 2,interval 2
10721.89784,2.091804079,2756.29713,39757.87746,74802.92979,442109.9518,22.71976124,0.86324506,1000,0.007335031,2.091804079,0.003592869,interval 2,interval 1,interval 2,interval 2
10722.329,2.445959625,2756.40634,39758.27594,74802.76513,398658.9373,16.69285709,1.38833014,1000,0.009187104,2.445959625,0.006769828,interval 2,interval 1,interval 2,interval 2
10722.76016,1.772410717,2756.5155,39758.67442,74802.60047,374283.9779,22.53876706,1.356774929,1000,0.010614229,1.772410717,0.007117582,interval 2,interval 1,interval 2,interval 2
10723.19132,1.999225857,2756.62464,39759.0729,74802.43581,436457.7873,17.29984321,0.953967052,1000,0.007555398,1.999225857,0.005834779,interval 2,interval 1,interval 2,interval 2
10723.62249,1.963206793,2756.73378,39759.47139,74802.27115,431865.4037,16.27418685,1.057198674,1000,0.006623027,1.963206793,0.007547865,interval 2,interval 1,interval 2,interval 2
10724.05365,2.225250527,2756.84283,39759.86987,74802.10649,396186.1153,17.06855517,1.300129242,1000,0.007266208,2.225250527,0.004747186,interval 2,interval 1,interval 2,interval 2
10724.48481,2.759037938,2756.95198,39760.26835,74801.94183,311790.6371,19.94348776,2.186277094,1000,0.009294555,2.759037938,0.007046469,interval 2,interval 1,interval 2,interval 2
10724.91597,2.859299956,2757.06105,39760.66683,74801.77718,364392.69,23.8537015,1.403684856,1000,0.009751994,2.859299956,0.005707173,interval 2,interval 1,interval 2,interval 2
10725.34713,1.770251044,2757.1702,39761.06531,74801.61252,343903.5937,33.40071267,1.46085549,1000,0.008690466,1.770251044,0.00533396,interval 2,interval 1,interval 2,interval 2
10725.778289999998,2.43543227,2757.27939,39761.46379,74801.44786,381349.1835,19.75789759,1.25013454,1000,0.010512945,2.43543227,0.004748254,interval 2,interval 1,interval 2,interval 2
10726.20946,2.186864349,2757.38862,39761.86227,74801.2832,380995.9232,19.81010622,1.352030875,1000,0.010235599,2.186864349,0.006194374,interval 2,interval 1,interval 2,interval 2
10726.64062,1.448196801,2757.49778,39762.26076,74801.11854,392300.2522,19.85796765,1.960768194,1000,0.007802875,1.448196801,0.006134831,interval 2,interval 1,interval 2,interval 2
10727.071779999998,2.919329543,2757.60686,39762.65924,74800.95388,306458.0039,28.53874017,1.991648898,1000,0.00921857,2.919329543,0.00625375,interval 2,interval 1,interval 2,interval 2
10727.50294,1.619912331,2757.716,39763.05772,74800.78922,467544.692,12.16619407,1.253924745,1000,0.007130479,1.619912331,0.004196825,interval 2,interval 1,interval 2,interval 2
10727.9341,1.901124095,2757.82517,39763.4562,74800.62456,383468.7452,22.53098737,1.381431163,1000,0.007364898,1.901124095,0.005057195,interval 2,interval 1,interval 2,interval 2
10728.36526,1.504450764,2757.93434,39763.85468,74800.4599,427626.2803,20.00566253,0.888244018,1000,0.008223076,1.504450764,0.004534388,interval 2,interval 1,interval 2,interval 2
10728.79642,1.868431096,2758.04352,39764.25316,74800.29524,285984.4845,38.01765955,2.300747976,1000,0.011473706,1.868431096,0.009891393,interval 2,interval 1,interval 2,interval 2
10729.22759,2.257627754,2758.15267,39764.65164,74800.13058,486620.7472,15.33359156,1.114594548,1000,0.006813229,2.257627754,0.004368275,interval 2,interval 1,interval 2,interval 2
10729.65875,1.884612353,2758.26182,39765.05013,74799.96592,485560.9664,17.39492867,1.184771122,1000,0.006565403,1.884612353,0.004666579,interval 2,interval 1,interval 2,interval 2
10730.08991,2.052660996,2758.37102,39765.44861,74799.80126,367572.0325,22.56472581,1.4760634,1000,0.009022795,2.052660996,0.006261898,interval 2,interval 1,interval 2,interval 2
10730.52107,2.908962763,2758.4801,39765.84709,74799.6366,294093.8941,30.98405356,2.013336881,1000,0.010970794,2.908962763,0.00862415,interval 2,interval 1,interval 2,interval 2
10730.952229999999,2.57444088,2758.58924,39766.24557,74799.47194,418794.7733,21.90669883,1.064053756,1000,0.008527254,2.57444088,0.005523026,interval 2,interval 1,interval 2,interval 2
10731.383389999999,1.6602792,2758.69844,39766.64405,74799.30729,513468.5286,20.65625825,1.049143627,1000,0.007805335,1.6602792,0.004958846,interval 2,interval 1,interval 2,interval 2
10731.81455,3.060287082,2758.80755,39767.04253,74799.14263,345316.6348,31.19604854,1.52897817,1000,0.010449864,3.060287082,0.006632187,interval 2,interval 1,interval 2,interval 2
10732.245719999999,1.817727879,2758.91678,39767.44102,74798.97797,476022.9388,27.10631405,1.227729782,1000,0.00631427,1.817727879,0.004956553,interval 2,interval 1,interval 2,interval 2
10732.676879999999,2.058418207,2759.02593,39767.8395,74798.81331,388061.1288,32.81485518,1.393322072,1000,0.007042799,2.058418207,0.008039406,interval 2,interval 1,interval 2,interval 2
10733.10804,2.075081179,2759.135,39768.23798,74798.64865,385941.5671,24.26416717,0.984301686,1000,0.010812838,2.075081179,0.006114897,interval 2,interval 1,interval 2,interval 2
10733.5392,1.683563859,2759.24422,39768.63646,74798.48399,419501.2938,23.61759662,1.223430547,1000,0.00699223,1.683563859,0.005262995,interval 2,interval 1,interval 2,interval 2
10733.970360000001,2.505280474,2759.35336,39769.03494,74798.31933,417734.9924,26.34270478,1.136743986,1000,0.007109085,2.505280474,0.004502018,interval 2,interval 1,interval 2,interval 2
10734.401520000001,2.402866455,2759.46257,39769.43342,74798.15467,360506.8269,23.22826691,1.641939753,1000,0.009300996,2.402866455,0.005866034,interval 2,interval 1,interval 2,interval 2
10734.83268,1.459600791,2759.57172,39769.8319,74797.99001,389474.1699,30.17242936,1.266253009,1000,0.010152932,1.459600791,0.006779615,interval 2,interval 1,interval 2,interval 2
10735.263850000001,1.951129512,2759.68087,39770.23039,74797.82535,439990.3901,23.65028978,0.92138572,1000,0.006624845,1.951129512,0.00329157,interval 2,interval 1,interval 2,interval 2
10735.695010000001,1.298188496,2759.79,39770.62887,74797.66069,420914.335,32.68734637,1.275761624,1000,0.008354353,1.298188496,0.004329173,interval 2,interval 1,interval 2,interval 2
10736.12617,1.9843679,2759.8992,39771.02735,74797.49603,418441.513,22.59837289,1.086786782,1000,0.008490901,1.9843679,0.005527694,interval 2,interval 1,interval 2,interval 2
10736.55733,1.706686448,2760.00828,39771.42583,74797.33137,479202.2813,16.14995442,1.135680138,1000,0.008325998,1.706686448,0.006338087,interval 2,interval 1,interval 2,interval 2
10736.98849,2.189826965,2760.11749,39771.82431,74797.16671,432218.6639,22.16078767,1.060561094,1000,0.006617608,2.189826965,0.003864402,interval 2,interval 1,interval 2,interval 2
10737.41965,1.54305256,2760.22664,39772.22279,74797.00205,445642.5546,18.61222293,1.172089106,1000,0.007849378,1.54305256,0.005399709,interval 2,interval 1,interval 2,interval 2
10737.85082,2.629106463,2760.33583,39772.62128,74796.8374,459066.4453,20.1280892,1.113896203,1000,0.009525423,2.629106463,0.005190736,interval 2,interval 1,interval 2,interval 2
10738.28198,3.297770401,2760.44492,39773.01976,74796.67274,352028.5802,22.67655698,1.292099597,1000,0.009162805,3.297770401,0.005575883,interval 2,interval 1,interval 2,interval 2
10738.71314,2.192673601,2760.55407,39773.41824,74796.50808,384528.526,20.00816643,1.239785216,1000,0.008339996,2.192673601,0.005924631,interval 2,interval 1,interval 2,interval 2
10739.1443,2.428056531,2760.66328,39773.81672,74796.34342,342490.5526,26.86331841,1.648364424,1000,0.009950649,2.428056531,0.008291284,interval 2,interval 1,interval 2,interval 2
10739.57546,2.29532406,2760.77236,39774.2152,74796.17876,403251.3209,22.59214097,1.440489112,1000,0.008991944,2.29532406,0.00724339,interval 2,interval 1,interval 2,interval 2
10740.00662,2.344752117,2760.88146,39774.61368,74796.0141,336485.1278,24.26250446,2.085378294,1000,0.00996595,2.344752117,0.005729614,interval 2,interval 1,interval 2,interval 2
10740.43778,1.397370892,2760.99061,39775.01216,74795.84944,397952.4167,25.31410054,1.501032274,1000,0.007325516,1.397370892,0.007281207,interval 2,interval 1,interval 2,interval 2
10740.86895,1.406605327,2761.09965,39775.41065,74795.68478,449528.4177,18.77639521,1.145686125,1000,0.007376021,1.406605327,0.00488507,interval 2,interval 1,interval 2,interval 2
10741.300109999998,1.628934697,2761.20876,39775.80913,74795.52012,394773.0742,25.28944295,0.855812216,1000,0.009554705,1.628934697,0.007517588,interval 2,interval 1,interval 2,interval 2
10741.73127,1.782863177,2761.31795,39776.20761,74795.35546,411376.3074,19.74622464,1.149893378,1000,0.0086369,1.782863177,0.00647506,interval 2,interval 1,interval 2,interval 2
10742.16243,2.237118207,2761.4271,39776.60609,74795.1908,362626.3886,27.90203283,1.22404889,1000,0.007637973,2.237118207,0.007056573,interval 2,interval 1,interval 2,interval 2
10742.59359,2.201639401,2761.53624,39777.00457,74795.02614,447055.5957,18.85631974,1.180643213,1000,0.008069154,2.201639401,0.005382624,interval 2,interval 1,interval 2,interval 2
10743.02475,2.742521626,2761.64538,39777.40305,74794.86148,360860.0872,22.4069018,1.8531214,1000,0.008433103,2.742521626,0.005147758,interval 2,interval 1,interval 2,interval 2
10743.45591,1.842606047,2761.75452,39777.80154,74794.69682,341784.032,35.57777568,1.475275913,1000,0.00970454,1.842606047,0.006461427,interval 2,interval 1,interval 2,interval 2
10743.88708,1.907110766,2761.86372,39778.20002,74794.53216,389827.4302,29.19625544,1.026035288,1000,0.00822649,1.907110766,0.006743479,interval 2,interval 1,interval 2,interval 2
10744.31824,2.074228108,2761.97287,39778.5985,74794.3675,370044.8545,30.78237402,1.352581377,1000,0.009011684,2.074228108,0.004925077,interval 2,interval 1,interval 2,interval 2
10744.7494,1.950773063,2762.08202,39778.99698,74794.20285,462245.7878,12.14766692,1.141804616,1000,0.007527716,1.950773063,0.004371368,interval 2,interval 1,interval 2,interval 2
10745.180559999999,1.813949847,2762.19116,39779.39546,74794.03819,419854.5541,16.3152142,1.113589824,1000,0.008505705,1.813949847,0.004033991,interval 2,interval 1,interval 2,interval 2
10745.611719999999,2.1379337544999997,2762.30018,39779.79394,74793.87353,273356.6253,28.97830515,1.604428419,1000,0.010803822,4.173059162,0.007568429,interval 2,interval 1,interval 2,interval 2
10746.042879999999,2.411075813,2762.40932,39780.19242,74793.70887,329947.9014,24.52879907,1.040816144,1000,0.009887408,2.411075813,0.006693557,interval 2,interval 1,interval 2,interval 2
10746.474040000001,2.266889928,2762.51847,39780.59091,74793.54421,353478.193,19.36483954,1.545340311,1000,0.009898794,2.266889928,0.006148169,interval 2,interval 1,interval 2,interval 2
10746.905209999999,1.803732298,2762.62762,39780.98939,74793.37955,362273.1283,24.11217739,1.033563537,1000,0.009708481,1.803732298,0.005030874,interval 2,interval 1,interval 2,interval 2
10747.336369999999,1.8834308,2762.73676,39781.38787,74793.21489,373577.4573,21.14231694,0.953338508,1000,0.008292029,1.8834308,0.007037189,interval 2,interval 1,interval 2,interval 2
10747.767530000001,2.609408209,2762.84582,39781.78635,74793.05023,355561.183,20.11619028,1.094214865,1000,0.009635632,2.609408209,0.004928759,interval 2,interval 1,interval 2,interval 2
10748.198690000001,2.272784661,2762.95496,39782.18483,74792.88557,343197.0731,24.37014473,1.389304048,1000,0.011258257,2.272784661,0.006809448,interval 2,interval 1,interval 2,interval 2
10748.629850000001,1.380757563,2763.06411,39782.58331,74792.72091,394529.4089,15.67959858,1.217583495,1000,0.008220727,1.380757563,0.006574132,interval 2,interval 1,interval 2,interval 2
10749.06101,3.203419862,2763.17319,39782.98179,74792.55625,488740.3089,17.81390952,1.51363078,1000,0.005963388,3.203419862,0.003895115,interval 2,interval 1,interval 2,interval 2
10749.492180000001,2.286548624,2763.28237,39783.38028,74792.39159,299392.7983,23.3717271,1.653966338,1000,0.009558265,2.286548624,0.005152151,interval 2,interval 1,interval 2,interval 2
10749.923340000001,2.881458162,2763.39152,39783.77876,74792.22693,329066.6619,27.27447522,1.415721293,1000,0.008972075,2.881458162,0.006036577,interval 2,interval 1,interval 2,interval 2
10750.3545,2.515856272,2763.50075,39784.17724,74792.06227,394419.8139,30.8295041,1.060400065,1000,0.007206369,2.515856272,0.004975866,interval 2,interval 1,interval 2,interval 2
10750.78566,2.283206182,2763.60991,39784.57572,74791.89761,319528.6343,20.20027605,1.263553085,1000,0.009183242,2.283206182,0.007021911,interval 2,interval 1,interval 2,interval 2
10751.21682,2.376536741,2763.71904,39784.9742,74791.73296,382408.9643,22.60475402,1.643387785,1000,0.008433946,2.376536741,0.005376831,interval 2,interval 1,interval 2,interval 2
10751.64798,1.917135394,2763.82817,39785.37268,74791.5683,407490.4443,24.28289508,1.017378553,1000,0.006974944,1.917135394,0.003812455,interval 2,interval 1,interval 2,interval 2
10752.07914,2.292692424,2763.93732,39785.77117,74791.40364,340370.9909,28.12401462,1.094796885,1000,0.008995027,2.292692424,0.005526752,interval 2,interval 1,interval 2,interval 2
10752.51031,2.741648485,2764.04647,39786.16965,74791.23898,326663.3033,21.92472119,1.336625735,1000,0.009149802,2.741648485,0.007333551,interval 2,interval 1,interval 2,interval 2
10752.94147,2.067540987,2764.15569,39786.56813,74791.07432,473196.8565,14.79219721,0.910710789,1000,0.00685266,2.067540987,0.004146644,interval 2,interval 1,interval 2,interval 2
10753.37263,1.747897917,2764.26483,39786.96661,74790.90966,306458.0039,29.23365024,1.228067659,1000,0.010229987,1.747897917,0.006215605,interval 2,interval 1,interval 2,interval 2
10753.80379,2.143505482,2764.37402,39787.36509,74790.745,320941.6754,32.69094128,1.30354018,1000,0.011471968,2.143505482,0.004441543,interval 2,interval 1,interval 2,interval 2
10754.23495,2.530411959,2764.48317,39787.76357,74790.58034,346023.1554,23.47468389,1.636795722,1000,0.008426428,2.530411959,0.005470125,interval 2,interval 1,interval 2,interval 2
10754.66611,2.398695735,2764.59225,39788.16205,74790.41568,289854.7707,25.98275344,1.727406551,1000,0.009873317,2.398695735,0.006491571,interval 2,interval 1,interval 2,interval 2
10755.09727,1.696234877,2764.70139,39788.56054,74790.25102,341077.5114,26.60903014,1.24790832,1000,0.00993848,1.696234877,0.005515288,interval 2,interval 1,interval 2,interval 2
10755.52844,2.14255524,2764.81057,39788.95902,74790.08636,327653.6208,20.20409001,1.633841409,1000,0.008621347,2.14255524,0.005420526,interval 2,interval 1,interval 2,interval 2
10755.9596,2.183185455,2764.91979,39789.3575,74789.9217,290742.3743,28.98882485,1.722124188,1000,0.008651589,2.183185455,0.007517233,interval 2,interval 1,interval 2,interval 2
10756.39076,2.391101749,2765.02895,39789.75598,74789.75704,295655.6229,22.64897176,1.860432986,1000,0.013441662,2.391101749,0.007431651,interval 2,interval 1,interval 2,interval 2
10756.82192,2.838926896,2765.13808,39790.15446,74789.59238,265540.8342,26.25132531,1.858317349,1000,0.012770772,2.838926896,0.007483353,interval 2,interval 1,interval 2,interval 2
10757.25308,1.994682472,2765.24724,39790.55294,74789.42772,380995.9232,19.17230075,1.131382686,1000,0.008465266,1.994682472,0.0057649,interval 2,interval 1,interval 2,interval 2
