specimen,peakID,category,element,mean,std,se,cl95,N,growth_rate,start_date,end_date
G664,peakID_4,peak 2,23Na/43Ca,27.25339812973799,4.928822579347962,0.32570576387761657,0.6417781917832502,229,,2022-05-11 23:05:00,2022-05-11 23:05:00
G664,peakID_4,peak 2,25Mg/43Ca,3.1657722460698694,2.18552580752295,0.14442361053857958,0.2845756320636847,229,,2022-05-11 23:05:00,2022-05-11 23:05:00
G664,peakID_4,peak 2,55Mn/43Ca,0.09541758049344977,0.12254549861138332,0.008098034488444547,0.015956554987295705,229,,2022-05-11 23:05:00,2022-05-11 23:05:00
G664,peakID_4,peak 2,88Sr/43Ca,2.6901909789170304,0.525302256917994,0.03471295022324488,0.06839920227542244,229,,2022-05-11 23:05:00,2022-05-11 23:05:00
G664,peakID_4,peak 2,138Ba/43Ca,0.020473871497816598,0.007914578057741505,0.0005230100395309304,0.0010305511129387601,229,,2022-05-11 23:05:00,2022-05-11 23:05:00
G664,peakID_4,peak 1,Ca43,318862.21278081054,185468.30957769803,4203.2646749751075,8243.374504365784,1947,,2022-04-25 00:00:00,2022-04-25 00:00:00
G664,peakID_4,peak 1,23Na/43Ca,94.97164453719054,205.33928770980867,4.653600264004204,9.126565357207566,1947,,2022-04-25 00:00:00,2022-04-25 00:00:00
G664,peakID_4,peak 1,25Mg/43Ca,69.06129003645505,158.92954293867382,3.6018171253359763,7.063825325384365,1947,,2022-04-25 00:00:00,2022-04-25 00:00:00
G664,peakID_4,peak 1,55Mn/43Ca,11.703734064428351,34.7423333422531,0.7873648214954243,1.5441671170013427,1947,,2022-04-25 00:00:00,2022-04-25 00:00:00
G664,peakID_4,peak 1,88Sr/43Ca,2.686699016585516,0.9391893731010708,0.021284830406102115,0.041743464156334835,1947,,2022-04-25 00:00:00,2022-04-25 00:00:00
G664,peakID_4,peak 1,138Ba/43Ca,0.35214152252182845,0.9808026049539047,0.022227910266250893,0.04359301708147328,1947,,2022-04-25 00:00:00,2022-04-25 00:00:00
G664,peakID_4,interval 7,Ca43,2183.0548407082065,969.7345585556138,53.46319684219026,105.17402121343844,329,3.045591785611392,2022-09-09 05:12:50,2022-10-25 10:00:00
G664,peakID_4,interval 7,23Na/43Ca,1363.6613376465045,679.4512952526428,37.459362484594706,73.69091295131093,329,3.045591785611392,2022-09-09 05:12:50,2022-10-25 10:00:00
G664,peakID_4,interval 7,25Mg/43Ca,59.66303274165956,99.65230867531488,5.494009620965282,10.80794113617702,329,3.045591785611392,2022-09-09 05:12:50,2022-10-25 10:00:00
G664,peakID_4,interval 7,55Mn/43Ca,3.686228100221884,1.9019277027767445,0.1048566685141358,0.2062764318270872,329,3.045591785611392,2022-09-09 05:12:50,2022-10-25 10:00:00
G664,peakID_4,interval 7,88Sr/43Ca,0.7937556090364741,0.8677952578134075,0.047843101267115155,0.09411804091021711,329,3.045591785611392,2022-09-09 05:12:50,2022-10-25 10:00:00
G664,peakID_4,interval 7,138Ba/43Ca,0.20405847145288758,0.39081064864133713,0.021546088516693405,0.04238595715497993,329,3.045591785611392,2022-09-09 05:12:50,2022-10-25 10:00:00
G664,peakID_4,interval 6,Ca43,404041.4090318292,70711.68947360772,1312.4044545656404,2573.338743278156,2903,44.39815157810092,2022-08-12 02:03:59,2022-09-09 01:36:05
G664,peakID_4,interval 6,23Na/43Ca,23.17611746105753,2.7481168990802916,0.05100487468010821,0.10000942899405926,2903,44.39815157810092,2022-08-12 02:03:59,2022-09-09 01:36:05
G664,peakID_4,interval 6,25Mg/43Ca,0.7808967184850154,0.12732496301019247,0.0023631432069566197,0.004633608145126809,2903,44.39815157810092,2022-08-12 02:03:59,2022-09-09 01:36:05
G664,peakID_4,interval 6,55Mn/43Ca,0.014710884689631415,0.0028306280720370876,5.253627679687354e-05,0.00010301217436337049,2903,44.39815157810092,2022-08-12 02:03:59,2022-09-09 01:36:05
G664,peakID_4,interval 6,88Sr/43Ca,1.8944917285370309,0.27796916543722044,0.005159090012802787,0.010115849701530254,2903,44.39815157810092,2022-08-12 02:03:59,2022-09-09 01:36:05
G664,peakID_4,interval 6,138Ba/43Ca,0.0024380638098518773,0.0005343975035310211,9.918383641570866e-06,1.9447785937299276e-05,2903,44.39815157810092,2022-08-12 02:03:59,2022-09-09 01:36:05
G664,peakID_4,interval 5,Ca43,447004.5780051337,59500.36844759707,1945.8701215238812,3818.7839838978684,935,21.442908002099653,2022-07-24 06:28:58,2022-08-12 01:21:02
G664,peakID_4,interval 5,23Na/43Ca,20.79324526795722,2.7731245856734077,0.09069087159145314,0.17798148195417937,935,21.442908002099653,2022-07-24 06:28:58,2022-08-12 01:21:02
G664,peakID_4,interval 5,25Mg/43Ca,0.8991799865647059,0.11805917985218012,0.0038609480351083276,0.0075771380402238605,935,21.442908002099653,2022-07-24 06:28:58,2022-08-12 01:21:02
G664,peakID_4,interval 5,55Mn/43Ca,0.014283750197860962,0.0025902074016207932,8.470884001000599e-05,0.00016624170233491494,935,21.442908002099653,2022-07-24 06:28:58,2022-08-12 01:21:02
G664,peakID_4,interval 5,88Sr/43Ca,2.0958880546577543,0.301748267612581,0.00986822356715383,0.019366459092479592,935,21.442908002099653,2022-07-24 06:28:58,2022-08-12 01:21:02
G664,peakID_4,interval 5,138Ba/43Ca,0.002924140970053476,0.0006178404282811897,2.0205542597954076e-05,3.965352137613681e-05,935,21.442908002099653,2022-07-24 06:28:58,2022-08-12 01:21:02
G664,peakID_4,interval 4,Ca43,425593.4896365565,105278.04504407897,1468.440156045784,2878.7678393431197,5140,85.42968223347204,2022-06-28 01:30:00,2022-07-24 05:52:44
G664,peakID_4,interval 4,23Na/43Ca,20.308144723738717,2.70384512512049,0.03771379641209313,0.07393509620645554,5140,85.42968223347204,2022-06-28 01:30:00,2022-07-24 05:52:44
G664,peakID_4,interval 4,25Mg/43Ca,1.0207158782947472,0.14021933341796355,0.001955808542594994,0.003834217355848079,5140,85.42968223347204,2022-06-28 01:30:00,2022-07-24 05:52:44
G664,peakID_4,interval 4,55Mn/43Ca,0.01757407195311284,0.003976636208010285,5.5466952215754116e-05,0.00010873883932394725,5140,85.42968223347204,2022-06-28 01:30:00,2022-07-24 05:52:44
G664,peakID_4,interval 4,88Sr/43Ca,2.458303308780934,0.33304812705167963,0.004645424821991698,0.009107010267035344,5140,85.42968223347204,2022-06-28 01:30:00,2022-07-24 05:52:44
G664,peakID_4,interval 4,138Ba/43Ca,0.0038461371665369647,0.0008376988293351904,1.1684398196730394e-05,2.2906394661259487e-05,5140,85.42968223347204,2022-06-28 01:30:00,2022-07-24 05:52:44
G664,peakID_4,interval 3,Ca43,475595.59149512195,79861.61634334324,1746.4697965739279,3425.0013748857164,2091,34.27430385618102,2022-06-01 03:48:29,2022-06-28 01:03:49
G664,peakID_4,interval 3,23Na/43Ca,20.41168604643711,2.8491190580690273,0.062306532344251445,0.12218932120214847,2091,34.27430385618102,2022-06-01 03:48:29,2022-06-28 01:03:49
G664,peakID_4,interval 3,25Mg/43Ca,1.076265756758967,0.15229394922891,0.0033304708157390647,0.006531385280925011,2091,34.27430385618102,2022-06-01 03:48:29,2022-06-28 01:03:49
G664,peakID_4,interval 3,55Mn/43Ca,0.014046679245337161,0.0020474869565612302,4.477587973100578e-05,8.780996381457931e-05,2091,34.27430385618102,2022-06-01 03:48:29,2022-06-28 01:03:49
G664,peakID_4,interval 3,88Sr/43Ca,2.3244757850248687,0.33378839466434845,0.007299518547457671,0.014315083553171558,2091,34.27430385618102,2022-06-01 03:48:29,2022-06-28 01:03:49
G664,peakID_4,interval 3,138Ba/43Ca,0.00385781625251076,0.0009458418060560343,2.0684331500529284e-05,4.0564036072584854e-05,2091,34.27430385618102,2022-06-01 03:48:29,2022-06-28 01:03:49
G664,peakID_4,interval 2,Ca43,434279.4416141371,107524.1444054551,1050.5294956733042,2059.2379164543922,10476,226.5449411461339,2022-05-11 23:07:46,2022-06-01 03:27:12
G664,peakID_4,interval 2,23Na/43Ca,21.11827932020189,3.4708529426367183,0.033910833808963266,0.06647169360365747,10476,226.5449411461339,2022-05-11 23:07:46,2022-06-01 03:27:12
G664,peakID_4,interval 2,25Mg/43Ca,0.9197895412242267,0.28547646018981293,0.002789154411858674,0.005467273925578162,10476,226.5449411461339,2022-05-11 23:07:46,2022-06-01 03:27:12
G664,peakID_4,interval 2,55Mn/43Ca,0.02039942488993891,0.006127034483018317,5.986218705583694e-05,0.00011734128918318316,10476,226.5449411461339,2022-05-11 23:07:46,2022-06-01 03:27:12
G664,peakID_4,interval 2,88Sr/43Ca,2.12497064397585,0.41012467267653424,0.0040069890156521895,0.007854461722237326,10476,226.5449411461339,2022-05-11 23:07:46,2022-06-01 03:27:12
G664,peakID_4,interval 2,138Ba/43Ca,0.00530451725591829,0.0014940989775053856,1.4597605533191304e-05,2.8614087398018257e-05,10476,226.5449411461339,2022-05-11 23:07:46,2022-06-01 03:27:12
G664,peakID_4,interval 0,Ca43,423554.94546389603,147899.96995724496,1809.0470623207946,3546.309362081952,6684,35.454913051486294,2022-02-01 10:00:00,2022-04-24 23:42:10
G664,peakID_4,interval 0,23Na/43Ca,103.71848074883424,312.56507793289785,3.823157882872041,7.494609109479488,6684,35.454913051486294,2022-02-01 10:00:00,2022-04-24 23:42:10
G664,peakID_4,interval 0,25Mg/43Ca,2.6538397017235194,4.590167279381069,0.05614489735681375,0.11006191009434976,6684,35.454913051486294,2022-02-01 10:00:00,2022-04-24 23:42:10
G664,peakID_4,interval 0,55Mn/43Ca,0.24881776612372833,0.8758980427265841,0.010713597721115976,0.021002069371944345,6684,35.454913051486294,2022-02-01 10:00:00,2022-04-24 23:42:10
G664,peakID_4,interval 0,88Sr/43Ca,2.332111406666966,0.7003816150653576,0.008566758354337399,0.016793579331046284,6684,35.454913051486294,2022-02-01 10:00:00,2022-04-24 23:42:10
G664,peakID_4,interval 0,138Ba/43Ca,0.005473230977707959,0.002811150363948166,3.4384748753583815e-05,6.740507693660368e-05,6684,35.454913051486294,2022-02-01 10:00:00,2022-04-24 23:42:10
G668,peakID_1,peak 7,Ca43,449293.2698913649,44812.54121545566,1672.389184734983,3283.3650423154168,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 7,23Na/43Ca,22.46906014387744,2.5532722089139948,0.09528727253698875,0.18707541431219485,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 7,25Mg/43Ca,0.9632732884582174,0.19736360739859637,0.007365544410586885,0.014460611953296622,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 7,43Ca/43Ca,1000.0,0.0,0.0,0.0,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 7,55Mn/43Ca,0.007609289630919219,0.001098384667627994,4.0991351728703964e-05,8.047742267874694e-05,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 7,88Sr/43Ca,1.926733581154596,0.4161319227721345,0.015529905428060526,0.030489523047853608,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 7,138Ba/43Ca,0.0014655370682451253,0.000389159608687047,1.452330760656457e-05,2.8513291600689344e-05,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
G668,peakID_1,peak 6,Ca43,441655.68265046197,37704.6544632963,790.8520546662354,1550.86773193963,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 6,23Na/43Ca,21.618247770457543,2.4055473353494325,0.050456159321388666,0.09894496563225215,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 6,25Mg/43Ca,1.1154766313673556,0.23541938555585656,0.004937902426777339,0.009683269445872906,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 6,43Ca/43Ca,1000.0,0.0,0.0,0.0,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 6,55Mn/43Ca,0.006312065326440827,0.0012388023768197445,2.5983778898889307e-05,5.095441557036613e-05,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 6,88Sr/43Ca,2.0894064061636604,0.3225771655444991,0.006766029759206938,0.01326824298550476,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 6,138Ba/43Ca,0.002441823303563573,0.0004924841592478522,1.0329815105741914e-05,2.0256856930287313e-05,2273,,2022-08-12 01:50:00,2022-08-12 01:50:00
G668,peakID_1,peak 5,Ca43,386352.1207997955,35740.775429185516,1616.2537336231774,3175.6752506154457,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 5,23Na/43Ca,21.313839345889573,2.3095566607202604,0.10444176241501499,0.2052110464663896,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 5,25Mg/43Ca,0.7987400757096114,0.1395003413430116,0.006308423497528136,0.012395024342243379,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 5,43Ca/43Ca,1000.0,0.0,0.0,0.0,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 5,55Mn/43Ca,0.007249266893660532,0.0008883491976093347,4.017253935192421e-05,7.893249452132391e-05,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 5,88Sr/43Ca,2.1256738115276073,0.265545383186079,0.012008377318820757,0.023594504908547906,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 5,138Ba/43Ca,0.0020113172044989775,0.0003583658115658196,1.6205862183761676e-05,3.184187877264046e-05,489,,2022-07-24 06:00:00,2022-07-24 06:00:00
G668,peakID_1,peak 4,Ca43,410001.1932851685,56120.07217881375,2660.3465607454714,5228.435720039441,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 4,23Na/43Ca,19.733344436853933,2.372690535013534,0.11247631835583309,0.22105210246945328,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 4,25Mg/43Ca,0.7771687929258426,0.1277149300619054,0.0060542683171085744,0.011898582385824008,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 4,43Ca/43Ca,1000.0,0.0,0.0,0.0,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 4,55Mn/43Ca,0.009969057851685394,0.0012291102134111668,5.826541203665728e-05,0.00011451025442711901,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 4,88Sr/43Ca,2.0610521911011235,0.26514385003366375,0.012569023918792478,0.024702170233275905,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 4,138Ba/43Ca,0.003026346959550562,0.0005036917280018404,2.3877277848040784e-05,4.692652237121337e-05,445,,2022-06-28 01:22:30,2022-06-28 01:22:30
G668,peakID_1,peak 3,Ca43,422200.1463308261,52735.828178264645,1099.6180312405425,2156.3469892918174,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 3,23Na/43Ca,19.95036509924348,2.517983304734558,0.05250358133922231,0.1029593334515847,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 3,25Mg/43Ca,0.8595342324713044,0.162667799679365,0.003391858093609641,0.006651421475881823,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 3,43Ca/43Ca,1000.0,0.0,0.0,0.0,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 3,55Mn/43Ca,0.010370985750869565,0.0021290389304119296,4.439353050795447e-05,8.70555530513318e-05,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 3,88Sr/43Ca,2.720937781622609,0.6232410578706701,0.012995474399821419,0.0254840783802533,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 3,138Ba/43Ca,0.004468683644347826,0.0013295747259532745,2.772354949272428e-05,5.436578046439966e-05,2300,,2022-06-01 03:30:00,2022-06-01 03:30:00
G668,peakID_1,peak 2,Ca43,452511.08566888224,74347.78684766043,2043.2619737351463,4008.3869495634194,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 2,23Na/43Ca,19.609988285459217,2.709502785144603,0.0744638709953698,0.14608014662269841,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 2,25Mg/43Ca,1.027591511910876,0.21390421597822262,0.0058786195132543555,0.011532432963210437,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 2,43Ca/43Ca,1000.0,0.0,0.0,0.0,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 2,55Mn/43Ca,0.008441423356495469,0.0013573567620451998,3.730353752643676e-05,7.318053921405798e-05,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 2,88Sr/43Ca,2.910805037044562,0.8599449629539028,0.02363342497213931,0.04636307700604664,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 2,138Ba/43Ca,0.004695783461480363,0.000838704698742034,2.304968971899553e-05,4.521792929577807e-05,1324,,2022-05-11 23:05:00,2022-05-11 23:05:00
G668,peakID_1,peak 1,Ca43,421001.9282910639,37441.01926710938,2442.382795167027,4811.869360577159,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,peak 1,23Na/43Ca,20.863705798000005,2.3455149598582987,0.15300452540823858,0.30144242307078795,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,peak 1,25Mg/43Ca,1.0939197496723405,0.165282741638333,0.010781857236192372,0.021241915308121563,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,peak 1,43Ca/43Ca,1000.0,0.0,0.0,0.0,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,peak 1,55Mn/43Ca,0.009612626165957445,0.0011347929889979978,7.402573238276199e-05,0.0001458420663017065,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,peak 1,88Sr/43Ca,2.6490558310978716,0.39225414950139664,0.025587839349146293,0.05041197490056323,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,peak 1,138Ba/43Ca,0.007890879906382979,0.0013948328406504147,9.098886191731441e-05,0.00017926203774448445,235,,2022-04-25 00:00:00,2022-04-25 00:00:00
G668,peakID_1,interval 7,Ca43,406002.92261444585,142064.21941471557,3322.741943804276,6516.7717707057545,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 7,23Na/43Ca,43.10794719703501,88.01644754980151,2.0586178787540703,4.037491657740641,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 7,25Mg/43Ca,1.3729560177609408,0.379565693074934,0.008877667114247232,0.017411442543025547,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 7,43Ca/43Ca,1000.0,0.0,0.0,0.0,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 7,55Mn/43Ca,0.024879345317833697,0.07313911265947803,0.001710651692364846,0.0033550383529181806,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 7,88Sr/43Ca,1.492525226143873,0.40001146958517586,0.00935587365678212,0.018349331476220938,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 7,138Ba/43Ca,0.0020296231849015315,0.00250661323063356,5.862721065609951e-05,0.00011498339559931648,1828,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668,peakID_1,interval 6,Ca43,448636.6833491682,38278.620196237665,1645.7264233447293,3232.810306776949,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 6,23Na/43Ca,20.471619049519408,2.287071527337954,0.09832888503618017,0.19315399478900092,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 6,25Mg/43Ca,1.0561933123733827,0.16239045126035018,0.006981710813189139,0.013714640754167489,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 6,43Ca/43Ca,1000.0,0.0,0.0,0.0,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 6,55Mn/43Ca,0.007495120589648799,0.0009644733469548561,4.1465947924929235e-05,8.145433039808936e-05,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 6,88Sr/43Ca,2.0996586744362293,0.27105115290544146,0.011653399263811016,0.022891550329774208,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 6,138Ba/43Ca,0.002650968391866913,0.00040570789413777174,1.7442744752009178e-05,3.426394825585359e-05,541,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668,peakID_1,interval 4,Ca43,400586.85144137056,37728.95638918758,1344.0384209260553,2638.3243950303845,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 4,23Na/43Ca,19.56639255074873,2.2616916771947757,0.0805694299911677,0.15815641080626913,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 4,25Mg/43Ca,0.6738753524885788,0.09850852188252243,0.0035092207913995834,0.006888540295684541,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 4,43Ca/43Ca,1000.0,0.0,0.0,0.0,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 4,55Mn/43Ca,0.008355622229695431,0.001273496051737774,4.536641842878338e-05,8.90535021858577e-05,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 4,88Sr/43Ca,1.811415572431472,0.24921617192304818,0.008877958529398449,0.01742728050143193,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 4,138Ba/43Ca,0.0022553818807106597,0.00037103519648356745,1.3217581595569304e-05,2.5945886236546575e-05,788,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668,peakID_1,interval 3,Ca43,460432.78472385835,35334.04618014272,1078.6821977519294,2116.5679684675883,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 3,23Na/43Ca,18.950895093224602,1.9617480603610051,0.05988849107167965,0.11751196241705804,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 3,25Mg/43Ca,0.6672444505768873,0.10748332949392199,0.0032812645766381416,0.006438429700104161,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 3,43Ca/43Ca,1000.0,0.0,0.0,0.0,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 3,55Mn/43Ca,0.007609314581547064,0.0011106153206851498,3.3905003940558676e-05,6.65276996884836e-05,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 3,88Sr/43Ca,1.827398895747437,0.21709092445593348,0.006627378996174124,0.01300410642488694,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 3,138Ba/43Ca,0.0024165759412861135,0.0003577767745940255,1.092225429140256e-05,2.143142217867289e-05,1073,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668,peakID_1,interval 2,Ca43,458082.971839818,68618.69716390988,2314.451212413936,4542.502926854616,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 2,23Na/43Ca,19.192848951183162,2.746049038741508,0.09262193527052483,0.1817862523092364,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 2,25Mg/43Ca,0.7844809674869169,0.12976247446209171,0.004376779635253394,0.008590172130956305,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 2,43Ca/43Ca,1000.0,0.0,0.0,0.0,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 2,55Mn/43Ca,0.011633862172923778,0.001682633316871297,5.675381319144468e-05,0.00011138898117597896,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 2,88Sr/43Ca,2.6632123948953357,0.41790606768788313,0.014095621820463158,0.027665047779731784,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 2,138Ba/43Ca,0.00450325764960182,0.0007135292489898494,2.4066744250077863e-05,4.723506618306194e-05,879,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668,peakID_1,interval 1,Ca43,435172.29024634045,45299.256976405035,934.4523217040205,1832.4370838071386,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 1,23Na/43Ca,20.424188592893618,2.6607948316586363,0.05488800642616614,0.10763397564055581,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 1,25Mg/43Ca,1.3528849608174467,0.26606596777300473,0.00548852184134969,0.010762850841907583,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 1,43Ca/43Ca,1000.0,0.0,0.0,0.0,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 1,55Mn/43Ca,0.008628122358297872,0.0012807955474083883,2.6420794794213467e-05,5.1810502301807326e-05,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 1,88Sr/43Ca,2.805414623068085,0.5061252368295927,0.010440566450676108,0.020473683563955406,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 1,138Ba/43Ca,0.006001938432340426,0.0013204965457264703,2.7239763857472556e-05,5.3416479671813884e-05,2350,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668,peakID_1,interval 0,Ca43,428424.483288738,66080.78412846602,741.9189443830128,1454.3563339131235,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_1,interval 0,23Na/43Ca,20.755715027682466,14.010326044033958,0.15730028700694235,0.3083499490974001,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_1,interval 0,25Mg/43Ca,0.9977233992107651,0.3628699922989235,0.004074106038319781,0.007986319754635101,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_1,interval 0,43Ca/43Ca,1000.0,0.0,0.0,0.0,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_1,interval 0,55Mn/43Ca,0.013573975029623094,0.020906142685466172,0.0002347227490849353,0.00046011834504248116,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_1,interval 0,88Sr/43Ca,2.3667107167531833,0.4834658828170968,0.005428090815743599,0.010640486159168508,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_1,interval 0,138Ba/43Ca,0.004931144600781545,0.0016160511799053689,1.8144139802176198e-05,3.5567287834447635e-05,7933,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668,peakID_2,peak 7,Ca43,449293.2698913649,44812.54121545566,1672.389184734983,3283.3650423154168,718,,2022-09-09 01:50:00,2022-09-09 01:50:00
