File,Interval,peakID,total_growth,total_growth_centered,total_time_days,growth_rate,growth_rate_centered,start_date,end_date
G668_sub_peakid.csv_peakID_1,interval 4,peakID_1,334.5009289999998,334.5009289999998,26.126319444444444,12.80321668389953,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668_sub_peakid.csv_peakID_1,interval 3,peakID_1,466.5594649999998,466.5594649999998,26.861342592592592,17.369178900561003,17.369178900561003,2022-06-01 04:06:05,2022-06-28 00:46:25
G668_sub_peakid.csv_peakID_1,interval 2,peakID_1,375.13007300000027,375.13007300000027,20.138148148148147,18.62783361410996,18.62783361410996,2022-05-11 23:38:02,2022-06-01 02:56:58
G668_sub_peakid.csv_peakID_1,interval 1,peakID_1,1027.5642510000007,1027.5642510000007,16.947546296296295,60.632036817303984,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668_sub_peakid.csv_peakID_1,interval 0,peakID_1,3398.985361,3398.985361,82.57299768518519,41.16340034013114,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G668_sub_peakid.csv_peakID_2,interval 7,peakID_2,801.713176,801.713176,46.31472222222222,17.310115175760046,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668_sub_peakid.csv_peakID_2,interval 6,peakID_2,241.14495699999998,241.14495699999998,27.896689814814813,8.644214012514759,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668_sub_peakid.csv_peakID_2,interval 4,peakID_2,486.1445169999997,486.1445169999997,26.145902777777778,18.593525766996624,18.593525766996624,2022-06-28 01:56:12,2022-07-24 05:26:18
G668_sub_peakid.csv_peakID_2,interval 3,peakID_2,880.9864739999998,880.9864739999998,26.885127314814813,32.768543874982505,32.768543874982505,2022-06-01 03:48:47,2022-06-28 01:03:22
G668_sub_peakid.csv_peakID_2,interval 2,peakID_2,1027.5642510000007,1027.5642510000007,20.16704861111111,50.95263421112896,50.95263421112896,2022-05-11 23:17:02,2022-06-01 03:17:35
G668_sub_peakid.csv_peakID_2,interval 1,peakID_2,1321.9118479999997,1321.9118479999997,16.950833333333332,77.98506551300329,77.98506551300329,2022-04-25 00:07:56,2022-05-11 22:57:08
G668_sub_peakid.csv_peakID_2,interval 0,peakID_2,1976.612158,1976.612158,82.5654050925926,23.93995591474828,23.93995591474828,2022-02-01 10:00:00,2022-04-24 23:34:11
G668_sub_peakid.csv_peakID_2,interval 5,peakID_2,542.3420409999999,542.3420409999999,18.796921296296297,28.852705847465657,28.852705847465657,2022-07-24 06:21:13,2022-08-12 01:28:47
G668_sub_peakid.csv_peakID_3,interval 7,peakID_3,801.713176,801.713176,46.31472222222222,17.310115175760046,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668_sub_peakid.csv_peakID_3,interval 6,peakID_3,241.14495699999998,241.14495699999998,27.896689814814813,8.644214012514759,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668_sub_peakid.csv_peakID_3,interval 4,peakID_3,334.5009289999998,334.5009289999998,26.126319444444444,12.80321668389953,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668_sub_peakid.csv_peakID_3,interval 3,peakID_3,486.1445169999997,486.1445169999997,26.863356481481482,18.096938755033392,18.096938755033392,2022-06-01 04:04:38,2022-06-28 00:47:52
G668_sub_peakid.csv_peakID_3,interval 2,peakID_3,880.9864739999998,880.9864739999998,20.16428240740741,43.69044512471055,43.69044512471055,2022-05-11 23:19:05,2022-06-01 03:15:39
G668_sub_peakid.csv_peakID_3,interval 1,peakID_3,242.04188800000065,242.04188800000065,16.900462962962962,14.321612877140158,14.321612877140158,2022-04-25 00:44:10,2022-05-11 22:20:50
G668_sub_peakid.csv_peakID_3,interval 0,peakID_3,3284.4996220000003,3284.4996220000003,82.57263888888889,39.77709403740478,39.77709403740478,2022-02-01 10:00:00,2022-04-24 23:44:36
G668_sub_peakid.csv_peakID_4,interval 7,peakID_4,801.713176,801.713176,46.31472222222222,17.310115175760046,17.310115175760046,2022-09-09 02:26:48,2022-10-25 10:00:00
G668_sub_peakid.csv_peakID_4,interval 6,peakID_4,241.14495699999998,241.14495699999998,27.896689814814813,8.644214012514759,8.644214012514759,2022-08-12 03:04:23,2022-09-09 00:35:37
G668_sub_peakid.csv_peakID_4,interval 4,peakID_4,334.5009289999998,334.5009289999998,26.126319444444444,12.80321668389953,12.80321668389953,2022-06-28 02:10:18,2022-07-24 05:12:12
G668_sub_peakid.csv_peakID_4,interval 3,peakID_4,792.9769999999999,792.9769999999999,26.881944444444443,29.498498579178502,29.498498579178502,2022-06-01 03:51:15,2022-06-28 01:01:15
G668_sub_peakid.csv_peakID_4,interval 2,peakID_4,867.4945500000003,867.4945500000003,20.163981481481482,43.02198704143345,43.02198704143345,2022-05-11 23:19:18,2022-06-01 03:15:26
G668_sub_peakid.csv_peakID_4,interval 1,peakID_4,1027.5642510000007,1027.5642510000007,16.947546296296295,60.632036817303984,60.632036817303984,2022-04-25 00:10:06,2022-05-11 22:54:34
G668_sub_peakid.csv_peakID_4,interval 0,peakID_4,3398.985361,3398.985361,82.57299768518519,41.16340034013114,41.16340034013114,2022-02-01 10:00:00,2022-04-24 23:45:07
G691_int_peakid.csv_peakID_1,interval 7,peakID_1,857.947226,857.947226,46.32365740740741,18.5207143394254,18.5207143394254,2022-09-09 02:13:56,2022-10-25 10:00:00
G691_int_peakid.csv_peakID_1,interval 6,peakID_1,865.2054629999999,865.2054629999999,27.98547453703704,30.916233414407685,30.916233414407685,2022-08-12 01:40:35,2022-09-09 01:19:40
G691_int_peakid.csv_peakID_1,interval 4,peakID_1,830.6521929999999,830.6521929999999,26.17534722222222,31.734142280825093,31.734142280825093,2022-06-28 01:27:41,2022-07-24 05:40:11
G691_int_peakid.csv_peakID_1,interval 2,peakID_1,4607.173419000001,4607.173419000001,20.173194444444444,228.3809553161167,228.3809553161167,2022-05-11 22:47:47,2022-06-01 02:57:11
G691_int_peakid.csv_peakID_1,interval 1,peakID_1,1289.2227999999996,1289.2227999999996,16.93658564814815,76.12058456073545,76.12058456073545,2022-04-25 00:08:11,2022-05-11 22:36:52
G691_int_peakid.csv_peakID_1,interval 0,peakID_1,3476.22855,3476.22855,82.57302083333333,42.098841908866014,42.098841908866014,2022-02-01 10:00:00,2022-04-24 23:45:09
G691_int_peakid.csv_peakID_1,interval 5,peakID_1,154.76556299999993,154.76556299999993,18.699050925925928,8.276653377387191,8.276653377387191,2022-07-24 07:17:20,2022-08-12 00:03:58
G691_int_peakid.csv_peakID_2,interval 7,peakID_2,499.873554,499.873554,46.3068287037037,10.794812946454682,10.794812946454682,2022-09-09 02:38:10,2022-10-25 10:00:00
G691_int_peakid.csv_peakID_2,interval 6,peakID_2,2072.9487289999997,2072.9487289999997,28.00199074074074,74.02861990037083,74.02861990037083,2022-08-12 01:28:39,2022-09-09 01:31:31
G691_int_peakid.csv_peakID_2,interval 4,peakID_2,437.93136400000003,437.93136400000003,26.150972222222222,16.746274680673654,16.746274680673654,2022-06-28 01:45:03,2022-07-24 05:22:27
G691_int_peakid.csv_peakID_2,interval 3,peakID_2,2174.022014,2174.022014,26.91091435185185,80.7858843283932,80.7858843283932,2022-06-01 03:07:48,2022-06-28 00:59:31
G691_int_peakid.csv_peakID_2,interval 2,peakID_2,1057.1429549999993,1057.1429549999993,20.160428240740742,52.43653271529699,52.43653271529699,2022-05-11 22:57:06,2022-06-01 02:48:07
G691_int_peakid.csv_peakID_2,interval 1,peakID_2,1445.3904250000014,1445.3904250000014,16.937685185185185,85.33577104528044,85.33577104528044,2022-04-25 00:07:18,2022-05-11 22:37:34
G691_int_peakid.csv_peakID_2,interval 0,peakID_2,3767.47905,3767.47905,82.57381944444444,45.62558781157937,45.62558781157937,2022-02-01 10:00:00,2022-04-24 23:46:18
G691_int_peakid.csv_peakID_3,interval 7,peakID_3,499.873554,499.873554,46.3068287037037,10.794812946454682,10.794812946454682,2022-09-09 02:38:10,2022-10-25 10:00:00
G691_int_peakid.csv_peakID_3,interval 4,peakID_3,437.93136400000003,437.93136400000003,26.150972222222222,16.746274680673654,16.746274680673654,2022-06-28 01:45:03,2022-07-24 05:22:27
G691_int_peakid.csv_peakID_3,interval 3,peakID_3,2540.401686,2540.401686,26.912604166666668,94.39449524347715,94.39449524347715,2022-06-01 03:06:31,2022-06-28 01:00:40
G691_int_peakid.csv_peakID_3,interval 2,peakID_3,1811.078219,1811.078219,20.167418981481482,89.80218146223883,89.80218146223883,2022-05-11 22:52:04,2022-06-01 02:53:09
G691_int_peakid.csv_peakID_3,interval 1,peakID_3,1289.2227999999996,1289.2227999999996,16.93658564814815,76.12058456073545,76.12058456073545,2022-04-25 00:08:11,2022-05-11 22:36:52
G691_int_peakid.csv_peakID_3,interval 0,peakID_3,3476.22855,3476.22855,82.57302083333333,42.098841908866014,42.098841908866014,2022-02-01 10:00:00,2022-04-24 23:45:09
G691_int_peakid.csv_peakID_3,interval 5,peakID_3,1750.696148,1750.696148,46.795891203703704,37.411321869673884,37.411321869673884,2022-07-24 06:17:07,2022-09-09 01:23:12
G691_int_peakid.csv_peakID_4,interval 7,peakID_4,377.809251,377.809251,46.29383101851852,8.16111440094185,8.16111440094185,2022-09-09 02:56:53,2022-10-25 10:00:00
G691_int_peakid.csv_peakID_4,interval 6,peakID_4,95.990048,95.990048,27.761550925925928,3.457661578638855,3.457661578638855,2022-08-12 04:21:45,2022-09-08 22:38:23
G691_int_peakid.csv_peakID_4,interval 3,peakID_4,437.93136400000003,437.93136400000003,26.868310185185184,16.29917776673091,16.29917776673091,2022-06-01 03:38:34,2022-06-28 00:28:56
G691_int_peakid.csv_peakID_4,interval 2,peakID_4,4231.431248000001,4231.431248000001,20.172847222222224,209.7587515231214,209.7587515231214,2022-05-11 22:48:01,2022-06-01 02:56:55
G691_int_peakid.csv_peakID_4,interval 1,peakID_4,1665.049035,1665.049035,16.939039351851854,98.29654447422777,98.29654447422777,2022-04-25 00:06:20,2022-05-11 22:38:33
G691_int_peakid.csv_peakID_4,interval 0,peakID_4,3476.22855,3476.22855,82.57302083333333,42.098841908866014,42.098841908866014,2022-02-01 10:00:00,2022-04-24 23:45:09
G691_int_peakid.csv_peakID_4,interval 5,peakID_4,2283.303602,2283.303602,18.798310185185183,121.46323682856641,121.46323682856641,2022-07-24 06:05:16,2022-08-12 01:14:50
G717_sub_peakid.csv_peakID_1,interval 7,peakID_1,1364.377012,1364.377012,46.32578703703704,29.45178267363689,29.45178267363689,2022-09-09 02:10:52,2022-10-25 10:00:00
G717_sub_peakid.csv_peakID_1,interval 6,peakID_1,554.9485920000002,554.9485920000002,27.956423611111113,19.850485874718224,19.850485874718224,2022-08-12 02:21:47,2022-09-09 01:19:02
G717_sub_peakid.csv_peakID_1,interval 3,peakID_1,714.0162659999996,714.0162659999996,26.87880787037037,26.564283261501696,26.564283261501696,2022-06-01 03:53:50,2022-06-28 00:59:19
G717_sub_peakid.csv_peakID_1,interval 2,peakID_1,185.0285159999994,185.0285159999994,20.090810185185184,9.209609482868842,9.209609482868842,2022-05-12 00:12:07,2022-06-01 02:22:53
G717_sub_peakid.csv_peakID_1,interval 1,peakID_1,4523.948627000002,4523.948627000002,16.95857638888889,266.7646459972933,266.7646459972933,2022-04-25 00:02:19,2022-05-11 23:02:40
G717_sub_peakid.csv_peakID_1,interval 0,peakID_1,893.5103899999995,893.5103899999995,82.54365740740741,10.824700747023314,10.824700747023314,2022-02-01 10:00:00,2022-04-24 23:02:52
G717_sub_peakid.csv_peakID_1,interval 5,peakID_1,1142.759662,1142.759662,18.811712962962964,60.74724105401234,60.74724105401234,2022-07-24 06:10:34,2022-08-12 01:39:26
G717_sub_peakid.csv_peakID_2,interval 7,peakID_2,1042.9202260000002,1042.9202260000002,46.32131944444444,22.514907574056227,22.514907574056227,2022-09-09 02:17:18,2022-10-25 10:00:00
G717_sub_peakid.csv_peakID_2,interval 6,peakID_2,569.8901420000002,569.8901420000002,27.957569444444445,20.384108966712958,20.384108966712958,2022-08-12 02:20:57,2022-09-09 01:19:51
G717_sub_peakid.csv_peakID_2,interval 4,peakID_2,2321.6652729999996,2321.6652729999996,26.183043981481482,88.67056384437375,88.67056384437375,2022-06-28 01:29:28,2022-07-24 05:53:03
G717_sub_peakid.csv_peakID_2,interval 2,peakID_2,2433.4094019999993,2433.4094019999993,20.17685185185185,120.6040179046395,120.6040179046395,2022-05-11 23:10:11,2022-06-01 03:24:51
G717_sub_peakid.csv_peakID_2,interval 1,peakID_2,1989.9755700000023,1989.9755700000023,16.954456018518517,117.37183238591967,117.37183238591967,2022-04-25 00:05:16,2022-05-11 22:59:41
G717_sub_peakid.csv_peakID_2,interval 0,peakID_2,893.5103899999995,893.5103899999995,82.54365740740741,10.824700747023314,10.824700747023314,2022-02-01 10:00:00,2022-04-24 23:02:52
G717_sub_peakid.csv_peakID_2,interval 5,peakID_2,1142.759662,1142.759662,18.811712962962964,60.74724105401234,60.74724105401234,2022-07-24 06:10:34,2022-08-12 01:39:26
G717_sub_peakid.csv_peakID_3,interval 7,peakID_3,1364.377012,1364.377012,46.32578703703704,29.45178267363689,29.45178267363689,2022-09-09 02:10:52,2022-10-25 10:00:00
G717_sub_peakid.csv_peakID_3,interval 6,peakID_3,554.9485920000002,554.9485920000002,27.956423611111113,19.850485874718224,19.850485874718224,2022-08-12 02:21:47,2022-09-09 01:19:02
G717_sub_peakid.csv_peakID_3,interval 3,peakID_3,714.0162659999996,714.0162659999996,26.87880787037037,26.564283261501696,26.564283261501696,2022-06-01 03:53:50,2022-06-28 00:59:19
G717_sub_peakid.csv_peakID_3,interval 2,peakID_3,3285.871965999999,3285.871965999999,20.178726851851852,162.83841840588897,162.83841840588897,2022-05-11 23:08:50,2022-06-01 03:26:12
G717_sub_peakid.csv_peakID_3,interval 1,peakID_3,1016.9218300000011,1016.9218300000011,16.947453703703705,60.00440230013802,60.00440230013802,2022-04-25 00:10:16,2022-05-11 22:54:36
G717_sub_peakid.csv_peakID_3,interval 0,peakID_3,1387.8467299999993,1387.8467299999993,82.55778935185185,16.810609161119313,16.810609161119313,2022-02-01 10:00:00,2022-04-24 23:23:13
G717_sub_peakid.csv_peakID_3,interval 5,peakID_3,1142.759662,1142.759662,18.811712962962964,60.74724105401234,60.74724105401234,2022-07-24 06:10:34,2022-08-12 01:39:26
G717_sub_peakid.csv_peakID_4,interval 7,peakID_4,1364.377012,1364.377012,46.32578703703704,29.45178267363689,29.45178267363689,2022-09-09 02:10:52,2022-10-25 10:00:00
G717_sub_peakid.csv_peakID_4,interval 6,peakID_4,554.9485920000002,554.9485920000002,27.956423611111113,19.850485874718224,19.850485874718224,2022-08-12 02:21:47,2022-09-09 01:19:02
G717_sub_peakid.csv_peakID_4,interval 3,peakID_4,714.0162659999996,714.0162659999996,26.87880787037037,26.564283261501696,26.564283261501696,2022-06-01 03:53:50,2022-06-28 00:59:19
G717_sub_peakid.csv_peakID_4,interval 2,peakID_4,185.0285159999994,185.0285159999994,20.090810185185184,9.209609482868842,9.209609482868842,2022-05-12 00:12:07,2022-06-01 02:22:53
G717_sub_peakid.csv_peakID_4,interval 1,peakID_4,2433.4094019999993,2433.4094019999993,16.95577546296296,143.515075869893,143.515075869893,2022-04-25 00:04:21,2022-05-11 23:00:40
G717_sub_peakid.csv_peakID_4,interval 0,peakID_4,3157.926380000001,3157.926380000001,82.57200231481481,38.24451740869817,38.24451740869817,2022-02-01 10:00:00,2022-04-24 23:43:41
G717_sub_peakid.csv_peakID_4,interval 5,peakID_4,1142.759662,1142.759662,18.811712962962964,60.74724105401234,60.74724105401234,2022-07-24 06:10:34,2022-08-12 01:39:26
G719_int_peakid.csv_peakID_1,interval 7,peakID_1,1209.017329,1209.017329,46.33056712962963,26.09545714424897,26.09545714424897,2022-09-09 02:03:59,2022-10-25 10:00:00
G719_int_peakid.csv_peakID_1,interval 6,peakID_1,504.41277700000023,504.41277700000023,27.965451388888887,18.03699750758936,18.03699750758936,2022-08-12 01:55:03,2022-09-09 01:05:18
G719_int_peakid.csv_peakID_1,interval 4,peakID_1,353.744827,353.744827,26.13835648148148,13.53355277905944,13.53355277905944,2022-06-28 01:54:08,2022-07-24 05:13:22
G719_int_peakid.csv_peakID_1,interval 3,peakID_1,2328.7316180000003,2328.7316180000003,26.911805555555556,86.53197249038784,86.53197249038784,2022-06-01 03:07:14,2022-06-28 01:00:14
G719_int_peakid.csv_peakID_1,interval 2,peakID_1,3350.109162999999,3350.109162999999,20.171805555555554,166.0787951665209,166.0787951665209,2022-05-11 22:48:50,2022-06-01 02:56:14
G719_int_peakid.csv_peakID_1,interval 0,peakID_1,4808.50736,4808.50736,82.57592592592593,58.231346558722606,58.231346558722606,2022-02-01 10:00:00,2022-04-24 23:49:20
G719_int_peakid.csv_peakID_2,interval 7,peakID_2,837.5586090000002,837.5586090000002,46.32300925925926,18.08083331357807,18.08083331357807,2022-09-09 02:14:52,2022-10-25 10:00:00
G719_int_peakid.csv_peakID_2,interval 6,peakID_2,891.945373,891.945373,27.98648148148148,31.870579143369486,31.870579143369486,2022-08-12 01:39:50,2022-09-09 01:20:22
G719_int_peakid.csv_peakID_2,interval 4,peakID_2,353.744827,353.744827,26.13835648148148,13.53355277905944,13.53355277905944,2022-06-28 01:54:08,2022-07-24 05:13:22
G719_int_peakid.csv_peakID_2,interval 3,peakID_2,2328.7316180000003,2328.7316180000003,26.911805555555556,86.53197249038784,86.53197249038784,2022-06-01 03:07:14,2022-06-28 01:00:14
G719_int_peakid.csv_peakID_2,interval 2,peakID_2,3350.109162999999,3350.109162999999,20.171805555555554,166.0787951665209,166.0787951665209,2022-05-11 22:48:50,2022-06-01 02:56:14
G719_int_peakid.csv_peakID_2,interval 0,peakID_2,5353.431210999999,5353.431210999999,82.57667824074075,64.82982029614729,64.82982029614729,2022-02-01 10:00:00,2022-04-24 23:50:25
G719_int_peakid.csv_peakID_3,interval 7,peakID_3,1209.017329,1209.017329,46.33056712962963,26.09545714424897,26.09545714424897,2022-09-09 02:03:59,2022-10-25 10:00:00
G719_int_peakid.csv_peakID_3,interval 6,peakID_3,262.540207,262.540207,27.920972222222222,9.402975115280729,9.402975115280729,2022-08-12 02:27:14,2022-09-09 00:33:26
G719_int_peakid.csv_peakID_3,interval 4,peakID_3,362.2300360000004,362.2300360000004,26.139409722222222,13.857621111162784,13.857621111162784,2022-06-28 01:53:53,2022-07-24 05:14:38
G719_int_peakid.csv_peakID_3,interval 3,peakID_3,1133.5674990000007,1133.5674990000007,26.901446759259258,42.13778943356777,42.13778943356777,2022-06-01 03:14:51,2022-06-28 00:52:56
G719_int_peakid.csv_peakID_3,interval 2,peakID_3,3350.109162999999,3350.109162999999,20.171805555555554,166.0787951665209,166.0787951665209,2022-05-11 22:48:50,2022-06-01 02:56:14
G719_int_peakid.csv_peakID_3,interval 0,peakID_3,4808.50736,4808.50736,82.57592592592593,58.231346558722606,58.231346558722606,2022-02-01 10:00:00,2022-04-24 23:49:20
G719_int_peakid.csv_peakID_3,interval 5,peakID_3,353.744827,353.744827,18.759074074074075,18.857264788398698,18.857264788398698,2022-07-24 06:33:28,2022-08-12 00:46:32
G719_int_peakid.csv_peakID_4,interval 7,peakID_4,2080.7487060000003,2080.7487060000003,46.33744212962963,44.90426338551613,44.90426338551613,2022-09-09 01:54:05,2022-10-25 10:00:00
G719_int_peakid.csv_peakID_4,interval 4,peakID_4,362.2300360000004,362.2300360000004,26.139409722222222,13.857621111162784,13.857621111162784,2022-06-28 01:53:53,2022-07-24 05:14:38
G719_int_peakid.csv_peakID_4,interval 3,peakID_4,1133.5674990000007,1133.5674990000007,26.901446759259258,42.13778943356777,42.13778943356777,2022-06-01 03:14:51,2022-06-28 00:52:56
G719_int_peakid.csv_peakID_4,interval 2,peakID_4,1955.1555250000001,1955.1555250000001,20.168125,96.94285041370976,96.94285041370976,2022-05-11 22:51:27,2022-06-01 02:53:33
G719_int_peakid.csv_peakID_4,interval 1,peakID_4,614.6491480000004,614.6491480000004,16.923541666666665,36.3191795255623,36.3191795255623,2022-04-25 00:17:33,2022-05-11 22:27:27
G719_int_peakid.csv_peakID_4,interval 0,peakID_4,5359.902990999999,5359.902990999999,82.57668981481481,64.90818417425103,64.90818417425103,2022-02-01 10:00:00,2022-04-24 23:50:26
G719_int_peakid.csv_peakID_4,interval 5,peakID_4,353.744827,353.744827,18.759074074074075,18.857264788398698,18.857264788398698,2022-07-24 06:33:28,2022-08-12 00:46:32
G723_sub_peakid.csv_peakID_1,interval 7,peakID_1,830.784318,830.784318,46.31556712962963,17.937474794916618,17.937474794916618,2022-09-09 02:25:35,2022-10-25 10:00:00
G723_sub_peakid.csv_peakID_1,interval 6,peakID_1,390.6874039999999,390.6874039999999,27.936828703703704,13.984672639246444,13.984672639246444,2022-08-12 02:35:41,2022-09-09 01:04:43
G723_sub_peakid.csv_peakID_1,interval 3,peakID_1,1101.0996350000005,1101.0996350000005,53.06167824074074,20.751315667105615,20.751315667105615,2022-06-01 04:00:36,2022-07-24 05:29:25
G723_sub_peakid.csv_peakID_1,interval 2,peakID_1,1991.1535009999998,1991.1535009999998,20.175046296296298,98.69387518409475,98.69387518409475,2022-05-11 23:11:30,2022-06-01 03:23:34
G723_sub_peakid.csv_peakID_1,interval 1,peakID_1,1591.0133649999998,1591.0133649999998,16.952384259259258,93.85189367277354,93.85189367277354,2022-04-25 00:06:44,2022-05-11 22:58:10
G723_sub_peakid.csv_peakID_1,interval 0,peakID_1,5876.798408999999,5876.798408999999,82.57725694444444,71.16727566954346,71.16727566954346,2022-02-01 10:00:00,2022-04-24 23:51:15
G723_sub_peakid.csv_peakID_1,interval 5,peakID_1,344.551958,344.551958,18.778495370370372,18.348219663203206,18.348219663203206,2022-07-24 06:34:29,2022-08-12 01:15:31
G723_sub_peakid.csv_peakID_2,interval 7,peakID_2,500.027222,500.027222,46.30084490740741,10.79952694167798,10.79952694167798,2022-09-09 02:46:47,2022-10-25 10:00:00
G723_sub_peakid.csv_peakID_2,interval 6,peakID_2,91.83559100000002,91.83559100000002,27.732060185185187,3.3115315049352065,3.3115315049352065,2022-08-12 05:02:55,2022-09-08 22:37:05
G723_sub_peakid.csv_peakID_2,interval 3,peakID_2,1101.0996350000005,1101.0996350000005,53.06167824074074,20.751315667105615,20.751315667105615,2022-06-01 04:00:36,2022-07-24 05:29:25
G723_sub_peakid.csv_peakID_2,interval 2,peakID_2,1991.1535009999998,1991.1535009999998,20.175046296296298,98.69387518409475,98.69387518409475,2022-05-11 23:11:30,2022-06-01 03:23:34
G723_sub_peakid.csv_peakID_2,interval 1,peakID_2,1591.0133649999998,1591.0133649999998,16.952384259259258,93.85189367277354,93.85189367277354,2022-04-25 00:06:44,2022-05-11 22:58:10
G723_sub_peakid.csv_peakID_2,interval 0,peakID_2,5876.798408999999,5876.798408999999,82.57725694444444,71.16727566954346,71.16727566954346,2022-02-01 10:00:00,2022-04-24 23:51:15
G723_sub_peakid.csv_peakID_2,interval 5,peakID_2,344.551958,344.551958,18.778495370370372,18.348219663203206,18.348219663203206,2022-07-24 06:34:29,2022-08-12 01:15:31
G723_sub_peakid.csv_peakID_3,interval 7,peakID_3,830.784318,830.784318,46.31556712962963,17.937474794916618,17.937474794916618,2022-09-09 02:25:35,2022-10-25 10:00:00
G723_sub_peakid.csv_peakID_3,interval 6,peakID_3,444.812728,444.812728,27.944502314814816,15.917718733683868,15.917718733683868,2022-08-12 02:30:08,2022-09-09 01:10:13
G723_sub_peakid.csv_peakID_3,interval 3,peakID_3,1101.0996350000005,1101.0996350000005,53.06167824074074,20.751315667105615,20.751315667105615,2022-06-01 04:00:36,2022-07-24 05:29:25
G723_sub_peakid.csv_peakID_3,interval 2,peakID_3,1991.1535009999998,1991.1535009999998,20.175046296296298,98.69387518409475,98.69387518409475,2022-05-11 23:11:30,2022-06-01 03:23:34
G723_sub_peakid.csv_peakID_3,interval 1,peakID_3,1591.0133649999998,1591.0133649999998,16.952384259259258,93.85189367277354,93.85189367277354,2022-04-25 00:06:44,2022-05-11 22:58:10
G723_sub_peakid.csv_peakID_3,interval 0,peakID_3,5876.798408999999,5876.798408999999,82.57725694444444,71.16727566954346,71.16727566954346,2022-02-01 10:00:00,2022-04-24 23:51:15
G723_sub_peakid.csv_peakID_3,interval 5,peakID_3,1190.6449370000003,1190.6449370000003,18.812430555555554,63.29032994880012,63.29032994880012,2022-07-24 06:10:00,2022-08-12 01:39:54
G723_sub_peakid.csv_peakID_4,interval 7,peakID_4,830.784318,830.784318,46.31556712962963,17.937474794916618,17.937474794916618,2022-09-09 02:25:35,2022-10-25 10:00:00
G723_sub_peakid.csv_peakID_4,interval 6,peakID_4,444.812728,444.812728,27.944502314814816,15.917718733683868,15.917718733683868,2022-08-12 02:30:08,2022-09-09 01:10:13
G723_sub_peakid.csv_peakID_4,interval 3,peakID_4,1101.0996350000005,1101.0996350000005,53.06167824074074,20.751315667105615,20.751315667105615,2022-06-01 04:00:36,2022-07-24 05:29:25
G723_sub_peakid.csv_peakID_4,interval 2,peakID_4,1992.0442459999995,1992.0442459999995,20.175046296296298,98.73802601214827,98.73802601214827,2022-05-11 23:11:30,2022-06-01 03:23:34
G723_sub_peakid.csv_peakID_4,interval 1,peakID_4,1585.223523999999,1585.223523999999,16.952337962962964,93.51061354860639,93.51061354860639,2022-04-25 00:06:46,2022-05-11 22:58:08
G723_sub_peakid.csv_peakID_4,interval 0,peakID_4,5876.798408999999,5876.798408999999,82.57725694444444,71.16727566954346,71.16727566954346,2022-02-01 10:00:00,2022-04-24 23:51:15
G723_sub_peakid.csv_peakID_4,interval 5,peakID_4,1190.6449370000003,1190.6449370000003,18.812430555555554,63.29032994880012,63.29032994880012,2022-07-24 06:10:00,2022-08-12 01:39:54
G728_int_peakid.csv_peakID_1,interval 7,peakID_1,873.592707,873.592707,46.32417824074074,18.858245093092684,18.858245093092684,2022-09-09 02:13:11,2022-10-25 10:00:00
G728_int_peakid.csv_peakID_1,interval 6,peakID_1,848.0083199999999,848.0083199999999,27.984826388888887,30.302432761801718,30.302432761801718,2022-08-12 01:41:12,2022-09-09 01:19:21
G728_int_peakid.csv_peakID_1,interval 4,peakID_1,1130.9351830000005,1130.9351830000005,26.18292824074074,43.193609691075764,43.193609691075764,2022-06-28 01:22:07,2022-07-24 05:45:32
G728_int_peakid.csv_peakID_1,interval 3,peakID_1,2937.272914,2937.272914,26.913912037037036,109.13585917788285,109.13585917788285,2022-06-01 03:05:46,2022-06-28 01:01:48
G728_int_peakid.csv_peakID_1,interval 2,peakID_1,2717.859445,2717.859445,20.170625,134.74344225823444,134.74344225823444,2022-05-11 22:49:38,2022-06-01 02:55:20
G728_int_peakid.csv_peakID_1,interval 1,peakID_1,566.09346,566.09346,16.922175925925927,33.452758231446246,33.452758231446246,2022-04-25 00:18:23,2022-05-11 22:26:19
G728_int_peakid.csv_peakID_1,interval 0,peakID_1,9362.571510000002,9362.571510000002,82.57957175925925,113.37636307069153,113.37636307069153,2022-02-01 10:00:00,2022-04-24 23:54:35
G728_int_peakid.csv_peakID_1,interval 5,peakID_1,319.50152000000026,319.50152000000026,18.754583333333333,17.035916731465655,17.035916731465655,2022-07-24 06:36:42,2022-08-12 00:43:18
G728_int_peakid.csv_peakID_2,interval 7,peakID_2,873.592707,873.592707,46.32417824074074,18.858245093092684,18.858245093092684,2022-09-09 02:13:11,2022-10-25 10:00:00
G728_int_peakid.csv_peakID_2,interval 4,peakID_2,1130.9351830000005,1130.9351830000005,26.18292824074074,43.193609691075764,43.193609691075764,2022-06-28 01:22:07,2022-07-24 05:45:32
