time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,,,,,,,,,,,,,,
s,mm, , ,cps,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,,,,,,,,,,,,,,
1534.4387,5.837078601,74786.05807,60458.45398,388061.1288,22.15845821,1.541799175,1000,0.014216576,1.921484168,0.002115849,,,,,,,,,,,,,,
1534.54786,5.837519381,74785.76468,60458.12503,324405.6362,31.28971419,1.55999654,1000,0.016755692,2.088589346,0.002103786,,,,,,,,,,,,,,
1534.65699,5.837960161,74785.47128,60457.79609,461892.5276,24.6896444,0.867180313,1000,0.014510038,2.834433406,0.00190241,,,,,,,,,,,,,,
1534.76615,5.838400941,74785.17789,60457.46714,405724.1429,19.64119949,1.146734816,1000,0.014821065,2.5727194,0.001482024,,,,,,,,,,,,,,
1534.8752,5.83884172,74784.88449,60457.13819,432218.6639,19.68301584,0.952429892,1000,0.013975224,2.031364401,0.001471323,,,,,,,,,,,,,,
1534.98436,5.8392825,74784.5911,60456.80925,425859.9789,24.92022533,1.135816978,1000,0.015480143,1.774079958,0.001764869,,,,,,,,,,,,,,
1535.0935,5.83972328,74784.2977,60456.4803,378876.3615,24.64696103,1.008716595,1000,0.017329766,1.797838552,0.00195352,,,,,,,,,,,,,,
1535.20258,5.84016406,74784.0043,60456.15135,353441.6213,25.59669127,1.321858447,1000,0.016314076,2.240117712,0.002323421,,,,,,,,,,,,,,
1535.31177,5.84060484,74783.71091,60455.82241,419854.5541,24.29998026,1.121288124,1000,0.015570399,1.486464453,0.001542252,,,,,,,,,,,,,,
1535.42093,5.84104562,74783.41751,60455.49346,398658.9373,22.87258571,1.014186388,1000,0.01633016,2.492699345,0.002117546,,,,,,,,,,,,,,
1535.53007,5.841486399,74783.12412,60455.16451,449175.1574,24.92571687,0.95343411,1000,0.014614194,2.092847423,0.002136558,,,,,,,,,,,,,,
1535.63928,5.841927179,74782.83072,60454.83557,359238.9794,21.14007045,1.269636476,1000,0.014898005,2.330981311,0.001996074,,,,,,,,,,,,,,
1535.74843,5.842367959,74782.53733,60454.50662,389474.1699,22.41440792,1.303743431,1000,0.017920529,2.667877692,0.002613021,,,,,,,,,,,,,,
1535.85754,5.842808739,74782.24393,60454.17767,341077.5114,26.18590781,1.142351442,1000,0.01860594,2.208740932,0.002407783,,,,,,,,,,,,,,
1535.9667,5.843249519,74781.95054,60453.84873,411729.5676,22.75590652,0.999890045,1000,0.016213219,2.007571433,0.002050233,,,,,,,,,,,,,,
1536.07585,5.843690299,74781.65714,60453.51978,474609.8977,22.87791994,1.151330998,1000,0.014527755,1.483206417,0.001656466,,,,,,,,,,,,,,
1536.18507,5.844131078,74781.36374,60453.19083,332246.0044,20.17003464,1.473065978,1000,0.018436646,1.891477359,0.002506712,,,,,,,,,,,,,,
1536.29415,5.844571858,74781.07035,60452.86189,555153.2417,17.80708937,0.874350898,1000,0.010231462,1.143602958,0.001270128,,,,,,,,,,,,,,
1536.40324,5.845012638,74780.77695,60452.53294,486620.7472,13.78609282,1.054559937,1000,0.012921349,1.686267095,0.001568012,,,,,,,,,,,,,,
1536.5123,5.845453418,74780.48356,60452.20399,503577.2407,17.3769489,1.305124992,1000,0.013252823,2.297065822,0.001331479,,,,,,,,,,,,,,
1536.6214,5.845894198,74780.19016,60451.87505,412789.3485,16.83280119,1.194205177,1000,0.014901305,2.181140805,0.001736779,,,,,,,,,,,,,,
1536.73054,5.846334978,74779.89677,60451.5461,358740.5255,25.02038544,1.204456016,1000,0.015688058,2.320830689,0.002353539,,,,,,,,,,,,,,
1536.83973,5.846775757,74779.60337,60451.21715,358034.0049,26.99608883,1.475175875,1000,0.017800489,2.409777531,0.001873574,,,,,,,,,,,,,,
1536.94889,5.847216537,74779.30998,60450.88821,482734.8841,19.20024978,1.10132013,1000,0.014397276,1.711228059,0.00148484,,,,,,,,,,,,,,
1537.05804,5.847657317,74779.01658,60450.55926,398305.677,28.30229794,1.497449248,1000,0.01565178,1.934889096,0.002032315,,,,,,,,,,,,,,
1537.16719,5.848098097,74778.72318,60450.23031,308577.5656,36.07327963,1.478457189,1000,0.01851132,2.398398689,0.004161787,,,,,,,,,,,,,,
1537.27635,5.848538877,74778.42979,60449.90137,363332.9092,21.84760831,1.463799884,1000,0.019515757,1.688775174,0.002164563,,,,,,,,,,,,,,
1537.38555,5.848979657,74778.13639,60449.57242,498984.8571,16.72793498,0.898862592,1000,0.013817298,1.231223585,0.001505945,,,,,,,,,,,,,,
1537.4947,5.849420437,74777.843,60449.24347,460832.7467,21.34893638,0.861162684,1000,0.016519573,3.187167824,0.001304583,,,,,,,,,,,,,,
1537.60384,5.849861216,74777.5496,60448.91453,460479.4864,22.05562825,1.074387731,1000,0.012037993,1.694188861,0.001983592,,,,,,,,,,,,,,
1537.71298,5.850301996,74777.25621,60448.58558,423387.1569,26.17701828,0.985409343,1000,0.014788528,2.54710637,0.001529367,,,,,,,,,,,,,,
1537.82199,5.850742776,74776.96281,60448.25663,355561.183,35.54103071,1.521829828,1000,0.022349953,1.66396541,0.002244482,,,,,,,,,,,,,,
1537.93113,5.851183556,74776.66942,60447.92769,456240.3631,17.60034239,1.092479252,1000,0.013238513,1.916759661,0.001976699,,,,,,,,,,,,,,
1538.04028,5.851624336,74776.37602,60447.59874,382408.9643,21.24492467,0.931767437,1000,0.022511178,2.997242001,0.002026184,,,,,,,,,,,,,,
1538.14945,5.852065116,74776.08262,60447.26979,392300.2522,18.8905086,1.153068384,1000,0.017791249,2.457053849,0.001591769,,,,,,,,,,,,,,
1538.25859,5.852505895,74775.78923,60446.94085,396892.6358,29.07975831,1.172287237,1000,0.017932813,1.650401303,0.001660742,,,,,,,,,,,,,,
1538.36779,5.852946675,74775.49583,60446.6119,381349.1835,22.65606078,1.35578508,1000,0.016927729,1.994050007,0.002183473,,,,,,,,,,,,,,
1538.47694,5.853387455,74775.20244,60446.28295,412789.3485,19.56475958,1.382173841,1000,0.014567049,2.148719928,0.001736779,,,,,,,,,,,,,,
1538.58607,5.853828235,74774.90904,60445.95401,430099.1023,19.9749077,1.038718247,1000,0.013980027,1.60897791,0.001908778,,,,,,,,,,,,,,
1538.69521,5.854269015,74774.61565,60445.62506,602843.3797,11.36088494,0.526445494,1000,0.010977041,1.130432557,0.001112032,,,,,,,,,,,,,,
1538.80436,5.854709795,74774.32225,60445.29611,398658.9373,27.334208,1.148551688,1000,0.013492034,1.556997731,0.002610762,,,,,,,,,,,,,,
1538.91356,5.855150574,74774.02886,60444.96717,340724.2512,24.33387084,1.273669561,1000,0.020002592,2.235212674,0.002274474,,,,,,,,,,,,,,
1539.02269,5.855591354,74773.73546,60444.63822,370398.1148,21.43024845,1.336072233,1000,0.017354442,2.647963419,0.002091985,,,,,,,,,,,,,,
1539.13183,5.856032134,74773.44206,60444.30927,418794.7733,19.06841477,1.17705783,1000,0.015939334,1.861404717,0.00212606,,,,,,,,,,,,,,
1539.241,5.856472914,74773.14867,60443.98033,336485.1278,19.82610794,1.432511449,1000,0.018039921,2.03490994,0.002578223,,,,,,,,,,,,,,
1539.34999,5.856913694,74772.85527,60443.65138,311431.8576,47.16903712,1.779398668,1000,0.022330622,2.845975083,0.00185724,,,,,,,,,,,,,,
1539.4592,5.857354474,74772.56188,60443.32243,372164.4162,21.17830033,1.215547882,1000,0.0182361,3.14165636,0.002392842,,,,,,,,,,,,,,
1539.56833,5.857795253,74772.26848,60442.99349,398658.9373,26.96240615,1.199521915,1000,0.015637891,2.686381832,0.001798425,,,,,,,,,,,,,,
1539.67748,5.858236033,74771.97509,60442.66454,493332.6926,19.31841407,0.811852588,1000,0.0136402,1.36774138,0.001218543,,,,,,,,,,,,,,
1539.78664,5.858676813,74771.68169,60442.33559,377773.5369,20.74965057,1.265935586,1000,0.023737914,2.33636736,0.001806148,,,,,,,,,,,,,,
1539.89581,5.859117593,74771.3883,60442.00665,499338.1173,18.62993487,0.887131444,1000,0.011265893,2.493849069,0.001458568,,,,,,,,,,,,,,
1540.0049,5.859558373,74771.0949,60441.6777,452707.7602,19.87279431,1.023496903,1000,0.014621923,1.646759838,0.001711162,,,,,,,,,,,,,,
1540.11405,5.859999153,74770.8015,60441.34875,445289.2943,18.20737453,0.953469835,1000,0.014494006,1.906936529,0.001194374,,,,,,,,,,,,,,
1540.2232,5.860439933,74770.50811,60441.0198,508522.8846,16.768571,0.925561844,1000,0.01285251,1.384859204,0.001113899,,,,,,,,,,,,,,
1540.33239,5.860880712,74770.21471,60440.69086,484854.4458,19.97995225,0.970795398,1000,0.015187952,1.920973283,0.0014068,,,,,,,,,,,,,,
1540.44162,5.861321492,74769.92132,60440.36191,349555.7582,16.64340328,1.394719051,1000,0.02012821,2.947496898,0.00145582,,,,,,,,,,,,,,
1540.55074,5.861762272,74769.62792,60440.03296,414555.6499,24.12393812,1.162374665,1000,0.012774293,1.351527129,0.001729369,,,,,,,,,,,,,,
1540.6599,5.862203052,74769.33453,60439.70402,369338.3339,21.86992799,1.274882846,1000,0.016657014,2.72619599,0.001283782,,,,,,,,,,,,,,
1540.76897,5.862643832,74769.04113,60439.37507,403604.5812,27.08928165,1.25345869,1000,0.017155492,1.6552268,0.002034252,,,,,,,,,,,,,,
1540.87807,5.863084612,74768.74774,60439.04612,450588.1986,21.38685644,1.118497994,1000,0.016160644,1.58369787,0.001719221,,,,,,,,,,,,,,
1540.98707,5.863525391,74768.45434,60438.71718,420561.0747,24.48893853,1.418102073,1000,0.016594136,1.483148052,0.001952125,,,,,,,,,,,,,,
1541.09622,5.863966171,74768.16095,60438.38823,466838.1715,20.27348138,1.166563874,1000,0.013883284,1.539530204,0.001337316,,,,,,,,,,,,,,
1541.20537,5.864406951,74767.86755,60438.05928,384175.2657,23.01479277,1.302515968,1000,0.015150748,1.844470126,0.002679223,,,,,,,,,,,,,,
1541.31443,5.864847731,74767.57415,60437.73034,343550.3334,23.13895888,1.537468083,1000,0.016704198,2.079916916,0.001818007,,,,,,,,,,,,,,
1541.42354,5.865288511,74767.28076,60437.40139,433984.9654,17.80622382,1.272014175,1000,0.017034077,1.687059122,0.001491973,,,,,,,,,,,,,,
1541.53269,5.865729291,74766.98736,60437.07244,375455.2357,22.19972956,1.569032656,1000,0.016458746,2.11772219,0.0022178,,,,,,,,,,,,,,
1541.64184,5.86617007,74766.69397,60436.7435,439283.8696,18.35881153,1.054813049,1000,0.014001427,1.527646804,0.001552924,,,,,,,,,,,,,,
1541.75097,5.86661085,74766.40057,60436.41455,534310.8852,21.87435697,0.853196096,1000,0.011198905,2.315038201,0.001427913,,,,,,,,,,,,,,
1541.86016,5.86705163,74766.10718,60436.0856,500397.8982,18.76639334,0.92953537,1000,0.013006291,1.293560565,0.001617218,,,,,,,,,,,,,,
1541.96931,5.86749241,74765.81378,60435.75666,535723.9263,15.71184813,0.713081684,1000,0.011478303,1.544994933,0.000755181,,,,,,,,,,,,,,
1542.07846,5.86793319,74765.52039,60435.42771,366865.512,26.0465697,1.500049644,1000,0.018274177,2.347937341,0.00211216,,,,,,,,,,,,,,
1542.18763,5.86837397,74765.22699,60435.09876,335595.2953,32.83778865,1.342717218,1000,0.019815232,1.832678175,0.001999053,,,,,,,,,,,,,,
1542.29679,5.868814749,74764.93359,60434.76982,438930.6093,22.11217955,0.693842371,1000,0.012629734,1.666462697,0.001791285,,,,,,,,,,,,,,
1542.40597,5.869255529,74764.6402,60434.44087,462245.7878,19.32750158,0.826568607,1000,0.0161705,1.637234025,0.001375633,,,,,,,,,,,,,,
1542.51511,5.869696309,74764.3468,60434.11192,397952.4167,17.4774514,1.015989477,1000,0.01483353,2.164267229,0.001946933,,,,,,,,,,,,,,
1542.62426,5.870137089,74764.05341,60433.78298,530778.2823,15.32435938,0.938900432,1000,0.01215711,1.265977872,0.001480991,,,,,,,,,,,,,,
1542.7334,5.870577869,74763.76001,60433.45403,442463.2121,21.91114401,1.10984055,1000,0.017331022,2.54572198,0.001803101,,,,,,,,,,,,,,
1542.84245,5.871018649,74763.46662,60433.12508,437870.8284,19.76708383,1.243835771,1000,0.014802898,1.678337425,0.001716397,,,,,,,,,,,,,,
1542.95153,5.871459428,74763.17322,60432.79614,417381.7321,22.42160507,1.220880644,1000,0.017910968,1.983637403,0.001967015,,,,,,,,,,,,,,
1543.06074,5.871900208,74762.87983,60432.46719,408196.9648,18.0485938,1.506380091,1000,0.015001574,1.586979967,0.002068,,,,,,,,,,,,,,
1543.16988,5.872340988,74762.58643,60432.13824,384881.7863,26.14841112,1.525747339,1000,0.017202396,2.075588309,0.001922994,,,,,,,,,,,,,,
1543.27904,5.872781768,74762.29303,60431.8093,428686.0611,20.15106586,1.011987612,1000,0.018661353,1.558257668,0.001645316,,,,,,,,,,,,,,
1543.38823,5.873222548,74761.99964,60431.48035,352381.8404,21.37527338,1.30486783,1000,0.018478124,3.086484993,0.002166284,,,,,,,,,,,,,,
1543.4973,5.873663328,74761.70624,60431.1514,380642.6629,21.14047318,1.635003896,1000,0.01666916,2.314223031,0.001549437,,,,,,,,,,,,,,
1543.60645,5.874104108,74761.41285,60430.82246,449175.1574,18.76691734,0.649225376,1000,0.017256058,1.369452337,0.001158287,,,,,,,,,,,,,,
1543.71559,5.874544887,74761.11945,60430.49351,367572.0325,19.86519131,1.100089431,1000,0.015685973,1.663667152,0.001950754,,,,,,,,,,,,,,
1543.82477,5.874985667,74760.82606,60430.16456,409610.006,21.34776339,1.347811468,1000,0.013804482,1.547149507,0.001722044,,,,,,,,,,,,,,
1543.934,5.875426447,74760.53266,60429.83562,517707.6519,16.73622994,1.048247879,1000,0.01289071,1.105805307,0.001161109,,,,,,,,,,,,,,
1544.04309,5.875867227,74760.23927,60429.50667,410316.5265,18.89232337,1.039348939,1000,0.017547125,2.222738426,0.001662705,,,,,,,,,,,,,,
1544.15225,5.876308007,74759.94587,60429.17772,431158.8831,25.236281,0.821996551,1000,0.015097638,2.191552917,0.002601484,,,,,,,,,,,,,,
1544.2614,5.876748787,74759.65247,60428.84878,406430.6634,25.00325468,1.240185663,1000,0.015066858,2.466077276,0.002105456,,,,,,,,,,,,,,
1544.37051,5.877189566,74759.35908,60428.51983,513115.2683,17.84877264,0.971255258,1000,0.011500712,1.394514747,0.001802427,,,,,,,,,,,,,,
1544.47955,5.877630346,74759.06568,60428.19088,469310.9935,20.31755016,0.947893469,1000,0.014221608,1.504359247,0.001108531,,,,,,,,,,,,,,
1544.5887,5.878071126,74758.77229,60427.86194,377816.5807,23.15251362,1.348919852,1000,0.016720979,2.220738089,0.002663148,,,,,,,,,,,,,,
1544.69783,5.878511906,74758.47889,60427.53299,462245.7878,21.53914315,0.862521905,1000,0.010798279,1.312868568,0.00147569,,,,,,,,,,,,,,
1544.80696,5.878952686,74758.1855,60427.20404,373577.4573,21.42586752,1.40876107,1000,0.014029866,2.546386944,0.001919348,,,,,,,,,,,,,,
1544.91615,5.879393466,74757.8921,60426.8751,539963.0497,11.97737133,0.721154529,1000,0.01097938,1.426120667,0.001370129,,,,,,,,,,,,,,
1545.02529,5.879834245,74757.59871,60426.54615,531838.0632,21.80254892,1.075932573,1000,0.014259872,1.331180477,0.001564993,,,,,,,,,,,,,,
1545.13444,5.880275025,74757.30531,60426.2172,431158.8831,19.67167778,1.323210449,1000,0.016889829,1.355123851,0.001877259,,,,,,,,,,,,,,
1545.24358,5.880715805,74757.01191,60425.88826,409610.006,20.76565988,1.11780312,1000,0.018049111,1.553013867,0.001806746,,,,,,,,,,,,,,
1545.35277,5.881156585,74756.71852,60425.55931,391240.4713,22.09344178,1.288405113,1000,0.017345684,2.409335196,0.001832574,,,,,,,,,,,,,,
1545.46193,5.881597365,74756.42512,60425.23036,374990.4984,19.5804664,1.201447069,1000,0.01581678,2.566064583,0.002004638,,,,,,,,,,,,,,
1545.57107,5.882038145,74756.13173,60424.90142,402898.0606,21.94914585,1.260245002,1000,0.017802156,2.13596037,0.002210061,,,,,,,,,,,,,,
1545.68021,5.882478924,74755.83833,60424.57247,372517.6765,18.10737653,1.457415041,1000,0.014736571,2.268036472,0.001716397,,,,,,,,,,,,,,
1545.78936,5.882919704,74755.54494,60424.24352,461539.2673,15.55527378,1.103335603,1000,0.01033666,1.41152176,0.001717594,,,,,,,,,,,,,,
1545.89855,5.883360484,74755.25154,60423.91458,419148.0335,21.52754416,1.149622267,1000,0.016386778,1.768227435,0.00184835,,,,,,,,,,,,,,
1546.0077,5.883801264,74754.95815,60423.58563,431512.1434,22.7964537,1.155165395,1000,0.014317871,1.812041795,0.001500534,,,,,,,,,,,,,,
1546.11686,5.884242044,74754.66475,60423.25668,374940.1151,24.51073935,1.290298497,1000,0.018100897,1.768227435,0.002004908,,,,,,,,,,,,,,
1546.22602,5.884682824,74754.37135,60422.92774,402898.0606,19.44859743,1.008085051,1000,0.016021107,1.803781193,0.001779476,,,,,,,,,,,,,,
1546.3352,5.885123604,74754.07796,60422.59879,461539.2673,19.66890316,1.171968726,1000,0.013504814,2.233714036,0.001578165,,,,,,,,,,,,,,
1546.44435,5.885564383,74753.78456,60422.26984,543495.6525,18.25264467,0.974672891,1000,0.014359851,1.390963416,0.001680299,,,,,,,,,,,,,,
1546.5535,5.886005163,74753.49117,60421.9409,379582.8821,19.6658242,1.551945773,1000,0.021224391,2.751061812,0.002833581,,,,,,,,,,,,,,
1546.66265,5.886445943,74753.19777,60421.61195,511702.2272,19.38796066,1.085830369,1000,0.012449062,1.583410604,0.001378098,,,,,,,,,,,,,,
1546.7718,5.886886723,74752.90438,60421.283,436811.0476,19.20537093,0.942403855,1000,0.015723315,2.077536236,0.001958834,,,,,,,,,,,,,,
1546.88099,5.887327503,74752.61098,60420.95406,455533.8425,20.13125816,0.944163218,1000,0.01138151,1.776627187,0.002081311,,,,,,,,,,,,,,
1546.99015,5.887768283,74752.31759,60420.62511,392300.2522,22.9590993,0.936487713,1000,0.019409529,3.254856356,0.001532809,,,,,,,,,,,,,,
1547.09929,5.888209062,74752.02419,60420.29616,402191.5401,29.4758929,1.349737861,1000,0.017764846,2.186645931,0.001495059,,,,,,,,,,,,,,
1547.20844,5.888649842,74751.73079,60419.96722,449528.4177,21.70968019,1.297839355,1000,0.016014617,1.825579388,0.001877625,,,,,,,,,,,,,,
1547.31763,5.889090622,74751.4374,60419.63827,466838.1715,15.86155893,1.008305009,1000,0.014297029,1.945954595,0.00104011,,,,,,,,,,,,,,
1547.42678,5.889531402,74751.144,60419.30932,502517.4599,23.30684831,0.947660083,1000,0.01492808,1.520900893,0.001610389,,,,,,,,,,,,,,
1547.53594,5.889972182,74750.85061,60418.98038,585533.6259,15.15510397,1.059183585,1000,0.014270392,1.306236834,0.001105452,,,,,,,,,,,,,,
1547.6451,5.890412962,74750.55721,60418.65143,485560.9664,18.81857201,1.098706796,1000,0.016870865,2.162649365,0.001690504,,,,,,,,,,,,,,
1547.75424,5.890853741,74750.26382,60418.32248,503930.501,17.37327715,1.073272705,1000,0.013955314,1.746057314,0.001720591,,,,,,,,,,,,,,
1547.86342,5.891294521,74749.97042,60417.99354,531131.5426,27.77084772,0.886122304,1000,0.012616513,1.552554583,0.000957604,,,,,,,,,,,,,,
1547.97257,5.891735301,74749.67703,60417.66459,462245.7878,19.06730846,1.242107919,1000,0.017245177,1.663955207,0.001350618,,,,,,,,,,,,,,
1548.08174,5.892176081,74749.38363,60417.33564,496865.2954,16.43198612,1.029075203,1000,0.01282122,1.797841944,0.001605458,,,,,,,,,,,,,,
1548.19086,5.892616861,74749.09023,60417.0067,397952.4167,26.29780405,1.340922783,1000,0.016775306,1.615818061,0.002818864,,,,,,,,,,,,,,
1548.30006,5.893057641,74748.79684,60416.67775,428686.0611,19.87047711,1.033529603,1000,0.017438049,1.87763236,0.001888101,,,,,,,,,,,,,,
1548.40921,5.89349842,74748.50344,60416.3488,535017.4057,19.42118272,1.035010454,1000,0.014381342,1.388663183,0.001037072,,,,,,,,,,,,,,
1548.51835,5.8939392,74748.21005,60416.01986,521593.515,15.00163464,1.086463816,1000,0.014751859,1.391554774,0.001085956,,,,,,,,,,,,,,
1548.6275,5.89437998,74747.91665,60415.69091,467544.692,29.37026155,0.904080455,1000,0.015160693,2.060423751,0.001285833,,,,,,,,,,,,,,
1548.73664,5.89482076,74747.62326,60415.36196,347565.8226,25.31301924,1.514360469,1000,0.024294842,2.111151937,0.002262914,,,,,,,,,,,,,,
1548.84565,5.89526154,74747.32986,60415.03302,391743.8237,32.93367708,1.286747292,1000,0.019507601,1.629198438,0.001357858,,,,,,,,,,,,,,
1548.95479,5.89570232,74747.03647,60414.70407,450588.1986,22.80255532,0.999625179,1000,0.018304435,1.963677533,0.001642231,,,,,,,,,,,,,,
1549.06395,5.8961431,74746.74307,60414.37512,489446.8295,19.87563971,0.874896587,1000,0.014143242,1.610629494,0.001393586,,,,,,,,,,,,,,
1549.17309,5.896583879,74746.44967,60414.04618,403957.8415,23.87496779,1.206630283,1000,0.016867179,2.120154941,0.001746172,,,,,,,,,,,,,,
1549.28224,5.897024659,74746.15628,60413.71723,560452.146,13.61948522,1.103335603,1000,0.013580339,1.323743513,0.001423128,,,,,,,,,,,,,,
1549.39143,5.897465439,74745.86288,60413.38828,448115.3766,26.48974032,1.339041499,1000,0.018343976,1.766259504,0.001548085,,,,,,,,,,,,,,
1549.50057,5.897906219,74745.56949,60413.05934,505696.8024,19.96243408,0.777376329,1000,0.015598081,1.775907612,0.001165855,,,,,,,,,,,,,,
1549.60971,5.898346999,74745.27609,60412.73039,460479.4864,18.34296522,1.158623518,1000,0.01701173,1.391675981,0.001983592,,,,,,,,,,,,,,
1549.71885,5.898787779,74744.9827,60412.40144,487327.2678,19.45979791,1.068189359,1000,0.016130083,1.700715812,0.001447106,,,,,,,,,,,,,,
1549.82799,5.899228558,74744.6893,60412.0725,392653.5125,19.10874065,1.086168845,1000,0.019251443,1.675236351,0.002120523,,,,,,,,,,,,,,
1549.93721,5.899669338,74744.39591,60411.74355,416321.9513,17.70620458,1.099757852,1000,0.015503833,2.120572251,0.002444288,,,,,,,,,,,,,,
1550.04636,5.900110118,74744.10251,60411.4146,378523.1012,23.4667918,1.263425059,1000,0.019241901,2.529388026,0.001344246,,,,,,,,,,,,,,
1550.1555,5.900550898,74743.80911,60411.08566,409256.7457,24.82511417,1.037530923,1000,0.013007336,3.074538366,0.002571326,,,,,,,,,,,,,,
1550.26465,5.900991678,74743.51572,60410.75671,423387.1569,21.92558886,1.168636722,1000,0.018308482,1.424607018,0.002403445,,,,,,,,,,,,,,
1550.37371,5.901432458,74743.22232,60410.42776,343903.5937,40.64633641,1.530512939,1000,0.019576558,2.198545643,0.002791631,,,,,,,,,,,,,,
1550.48279,5.901873237,74742.92893,60410.09882,441756.6915,22.9721297,0.869134096,1000,0.016171769,1.7148194,0.001675103,,,,,,,,,,,,,,
1550.592,5.902314017,74742.63553,60409.76987,459772.9659,17.65647359,1.349249557,1000,0.01457701,1.778136885,0.001860888,,,,,,,,,,,,,,
1550.70114,5.902754797,74742.34214,60409.44092,362273.1283,20.2036451,1.417084941,1000,0.01812522,1.606562109,0.002522136,,,,,,,,,,,,,,
1550.81026,5.903195577,74742.04874,60409.11198,480262.0622,22.71121184,1.068538486,1000,0.01464386,1.141402741,0.001275819,,,,,,,,,,,,,,
1550.91948,5.903636357,74741.75535,60408.78303,380289.4026,23.21076169,1.05839016,1000,0.020168622,3.058191845,0.001490053,,,,,,,,,,,,,,
1551.02856,5.904077137,74741.46195,60408.45408,487680.5281,19.46330062,1.006819943,1000,0.0181557,2.033644503,0.001280097,,,,,,,,,,,,,,
1551.13777,5.904517916,74741.16855,60408.12514,532191.3235,14.51294212,0.873946448,1000,0.011347226,1.336741931,0.001238092,,,,,,,,,,,,,,
1551.24692,5.904958696,74740.87516,60407.79619,410669.7868,30.45142157,1.051946403,1000,0.016591131,1.767928149,0.001717594,,,,,,,,,,,,,,
1551.35603,5.905399476,74740.58176,60407.46724,345316.6348,38.98642927,1.513537503,1000,0.018377165,2.51457188,0.001842191,,,,,,,,,,,,,,
1551.46526,5.905840256,74740.28837,60407.1383,506050.0627,16.69358482,1.13082159,1000,0.013787749,1.647214925,0.001416354,,,,,,,,,,,,,,
1551.57442,5.906281036,74739.99497,60406.80935,459772.9659,17.89938252,1.019801056,1000,0.018238485,1.534858739,0.001735135,,,,,,,,,,,,,,
1551.68355,5.906721816,74739.70158,60406.4804,490859.8706,18.11642604,1.162092524,1000,0.01674476,2.412561306,0.001248242,,,,,,,,,,,,,,
1551.79263,5.907162596,74739.40818,60406.15146,361566.6077,32.18080231,1.108171351,1000,0.019534893,3.394306467,0.00159932,,,,,,,,,,,,,,
1551.90173,5.907603375,74739.11479,60405.82251,488387.0486,20.01555928,1.156636583,1000,0.01598203,1.546690375,0.002035851,,,,,,,,,,,,,,
1552.01073,5.908044155,74738.82139,60405.49356,410316.5265,19.14360978,0.989834346,1000,0.018690677,2.103144485,0.001493599,,,,,,,,,,,,,,
1552.11989,5.908484935,74738.52799,60405.16462,464012.0892,16.11565226,1.066198447,1000,0.013670615,2.365983952,0.001669424,,,,,,,,,,,,,,
1552.22904,5.908925715,74738.2346,60404.83567,424093.6775,21.03305574,1.15362042,1000,0.016130356,1.975666522,0.001554084,,,,,,,,,,,,,,
1552.33824,5.909366495,74737.9412,60404.50672,352295.4982,32.62040462,1.347143458,1000,0.017777492,2.527034105,0.00259368,,,,,,,,,,,,,,
1552.4474,5.909807275,74737.64781,60404.17778,378752.5023,22.89102448,1.184618701,1000,0.022291458,3.051591044,0.00183201,,,,,,,,,,,,,,
1552.55653,5.910248054,74737.35441,60403.84883,394066.5536,26.75918908,1.04008354,1000,0.015750356,1.672704262,0.00193681,,,,,,,,,,,,,,
1552.66567,5.910688834,74737.06102,60403.51988,480615.3224,22.6230032,0.990895823,1000,0.015609154,1.496775292,0.001467338,,,,,,,,,,,,,,
1552.77482,5.911129614,74736.76762,60403.19094,483441.4047,21.15345143,0.912516062,1000,0.016202799,1.851368973,0.001387001,,,,,,,,,,,,,,
1552.88401,5.911570394,74736.47423,60402.86199,374637.2381,37.14637598,2.021402879,1000,0.016715748,2.216710025,0.002716659,,,,,,,,,,,,,,
1552.99317,5.912011174,74736.18083,60402.53304,361708.6893,25.7116536,1.398866893,1000,0.024946501,1.851986756,0.002174298,,,,,,,,,,,,,,
1553.10231,5.912451954,74735.88743,60402.2041,444582.7738,23.64721256,1.29982856,1000,0.013275762,1.559582089,0.001456363,,,,,,,,,,,,,,
1553.21146,5.912892733,74735.59404,60401.87515,407490.4443,21.25863847,1.241489313,1000,0.015908029,2.544709948,0.001418832,,,,,,,,,,,,,,
1553.32048,5.913333513,74735.30064,60401.5462,575642.338,18.7281313,0.949063119,1000,0.014659646,1.49555455,0.001867554,,,,,,,,,,,,,,
1553.42962,5.913774293,74735.00725,60401.21726,400425.2387,18.80172638,1.226516897,1000,0.019290882,2.270007491,0.00216596,,,,,,,,,,,,,,
1553.53876,5.914215073,74734.71385,60400.88831,412789.3485,20.31409674,1.113656849,1000,0.0146339,2.390629547,0.001736779,,,,,,,,,,,,,,
1553.6479,5.914655853,74734.42046,60400.55936,391593.7316,42.46416308,1.655282742,1000,0.021277442,1.706067439,0.002067199,,,,,,,,,,,,,,
1553.75705,5.915096633,74734.12706,60400.23042,497571.8159,15.16560108,0.842038507,1000,0.015187542,1.657386577,0.001324331,,,,,,,,,,,,,,
1553.86604,5.915537412,74733.83367,60399.90147,441756.6915,19.8506764,0.906757188,1000,0.017358775,1.332670788,0.001125413,,,,,,,,,,,,,,
1553.97519,5.915978192,74733.54027,60399.57252,472490.336,18.58067761,1.336351523,1000,0.01710447,1.723685705,0.001884162,,,,,,,,,,,,,,
