time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
s,mm, , ,cps,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol
70.30029,0.033863976,60570.7019,42432.67189,7502.250675,379.132481,2.712060989,0.503066536,0.028852813,0
70.40943,0.034292634,60571.01364,42432.37767,7452.220762,377.1660252,1.912454057,0.541741618,0.069760195,0
70.51858,0.034721292,60571.32539,42432.08346,7602.311103,376.0853976,2.405572862,0.487245657,0.028435809,0
70.62776,0.03514995,60571.63713,42431.78924,9903.921953,282.7734795,1.604779284,0.388136747,0.017072771,0
70.73691,0.035578608,60571.94888,42431.49503,8552.9251,330.4185534,0.705040641,0.398349378,0.025002745,0
70.84605,0.036007266,60572.26062,42431.20081,8903.169528,318.0189609,0.675014703,0.435367254,0.023937939,0
70.9552,0.036435924,60572.57237,42430.9066,8552.9251,318.4269951,1.175072435,0.45849226,0.035004122,0
71.06437,0.036864582,60572.88411,42430.61238,8202.690482,339.0879909,1.967649518,0.519176844,0.02093324,0
71.17355,0.03729324,60573.19586,42430.31817,8352.789832,336.0804792,0.964573273,0.404881725,0.092362193,0
71.2827,0.037721898,60573.5076,42430.02395,9903.921953,278.6013978,0.802383223,0.43305726,0.034146088,0
71.39185,0.038150555,60573.81935,42429.72973,11755.5251,231.7807751,1.002382593,0.360665005,0.014218792,0
71.501,0.038579213,60574.13109,42429.43552,8953.205247,305.8417077,1.341873508,0.414848745,0.047587314,0
71.61007,0.039007871,60574.44284,42429.1413,7852.465674,354.733909,1.547780387,0.536271932,0.010977541,0
71.71917,0.039436529,60574.75458,42428.84709,7852.465674,357.5578849,1.289814409,0.536271932,0.049400316,0
71.8283,0.039865187,60575.06633,42428.55287,9153.350126,305.0609588,1.528547881,0.37711031,0.027877595,0
71.93744,0.040293845,60575.37807,42428.25866,8803.098691,317.0289476,0.455552053,0.389725577,0.024232804,0.001353299
72.04659,0.040722503,60575.68982,42427.96444,8002.560819,352.6218547,1.516058622,0.509114469,0.043011255,0.001501229
72.15578,0.041151161,60576.00156,42427.67023,9853.88243,275.6307255,1.210143978,0.40315782,0.025749035,0.001198307
72.26492,0.041579819,60576.31331,42427.37601,9253.423767,294.5728649,1.726526648,0.421034872,0.018368005,0.003846687
72.37409,0.042008477,60576.62505,42427.08179,9503.611372,298.3289011,1.467877241,0.439285248,0.040157111,0
72.48323,0.042437135,60576.93679,42426.78758,8753.063572,314.2731149,1.145944724,0.399472063,0.014629669,0
72.59236,0.042865793,60577.24854,42426.49336,9103.313606,304.7116626,0.439317553,0.379350187,0.028043176,0.002610148
72.70156,0.043294451,60577.56028,42426.19915,8803.098691,320.2012529,1.594448131,0.458946628,0.053313448,0
72.8107,0.043723108,60577.87203,42425.90493,8552.9251,332.5144174,0.940056068,0.345727513,0.09501575,0.00698154
72.91985,0.044151766,60578.18377,42425.61072,8652.993936,329.4628843,1.624462713,0.404485277,0.029626886,0.002757554
73.029,0.044580424,60578.49552,42425.3165,7302.132223,384.1581264,0.83819033,0.437830385,0.029724611,0
