depth,proxy_filtered,peak
235.358681,0.159574644,
235.803594,0.0,
236.248506,0.257461767,
236.69341799999998,0.115682011,
237.138331,0.193457776,
237.583243,0.290187825,
238.028156,0.136332373,
238.473068,0.22254545,
238.917981,0.251659266,
239.36289299999999,0.128729854,
239.807806,0.1931859755,
240.25271800000002,0.18289637,
240.69763,0.133526202,
241.142543,0.192914175,
241.587455,0.535505899,
242.032368,0.138881852,
242.47727999999998,0.210506137,
242.92219300000002,0.579918383,
243.367105,0.357001077,
243.812018,0.38619574,
244.25693,0.331377956,
244.701842,0.251659266,
245.14675499999998,0.165287712,
245.591667,0.331377956,
246.03658000000001,0.165287712,
246.481492,0.220562701,
246.926405,0.21253103950000002,
247.371317,0.204499378,
247.81623,0.231366798,
248.26114199999998,0.154243298,
248.70605400000002,0.150994352,
249.150967,0.192914175,
249.595879,0.257461767,
250.040792,0.079786684,
250.48570399999997,0.170306337,
250.930617,0.041321432,
251.375529,0.169187653,
251.82044100000002,0.171425021,
252.265354,0.105252227,
252.71026600000002,0.463264002,
253.155179,0.145501577,
253.60009100000002,0.368390161,
254.045004,0.362227338,
254.489916,0.260582411,
254.93482899999998,0.289536527,
255.379741,0.231628295,
255.824653,0.173720526,
256.269566,0.581033788,
256.71447800000004,0.337603858,
257.159391,0.096456316,
257.60430299999996,0.289373578,
258.049216,0.138881852,
258.494128,0.192731593,
258.939041,0.251659266,
259.383953,0.159574644,
259.828865,0.0,
260.273778,0.362227338,
260.71869,0.304829721,
261.163603,0.330580713,
261.608515,0.110280468,
262.053428,0.193095553,
262.49834,0.215075798,
262.94325200000003,0.072290585,
263.388165,0.257461767,
263.833077,0.483650244,
264.27799000000005,0.337603858,
264.722902,0.633468636,
265.16781499999996,0.38619574,
265.612727,0.44113246,
266.05764,0.165421364,
266.502552,0.357001077,
266.947464,0.541082956,
267.392377,0.231628295,
267.837289,0.165421364,
268.28220200000004,0.115813221,
268.727114,0.128568251,
269.17202699999996,0.342855527,
269.616939,0.434674545,
270.061852,0.121930425,
270.50676400000003,0.144685053,
270.95167599999996,0.251659266,
271.396589,0.347445222,
271.841501,0.165421364,
272.286414,0.192914175,
272.731326,0.050331048,
273.176239,0.066081992,
273.621151,0.22254545,
274.066064,0.477172851,
274.510976,0.237102358,
274.95588799999996,0.185176543,
275.400801,0.277767036,
275.845713,0.192914175,
276.290626,0.473648282,
276.735538,0.251659266,
277.180451,0.289780712,
277.625363,0.290187825,
278.070275,0.239363881,
278.515188,0.452993927,
278.9601,0.185176543,
279.405013,0.386484734,
279.849925,0.217334664,
280.29483799999997,0.050331048,
280.73975,0.257139588,
281.184663,0.092587531,
281.62957500000005,0.551419987,
282.074487,0.409003665,
282.51939999999996,0.521174087,
282.964312,0.409003665,
283.409225,0.446253131,
283.854137,0.22254545,
284.29905,0.173720526,
284.743962,0.201326607,
285.188875,0.210506137,
285.633787,0.421019011,
286.078699,0.473648282,
286.52361199999996,0.216875225,
286.968524,0.165287712,
287.413437,0.347445222,
287.85834900000003,0.662766517,
288.303262,0.241143684,
288.748174,0.2290094545,
289.193086,0.202329712,
289.637999,0.289373578,
290.082911,0.133526202,
290.527824,0.185176543,
290.972736,0.210289484,
291.417649,0.144685053,
291.862561,0.199469103,
292.307474,0.223886772,
292.752386,0.24051318,
293.197298,0.24051318,
293.642211,0.220562701,
294.087123,0.257139588,
294.532036,0.445099802,
294.976948,0.414224103,
295.42186100000004,0.981780452,
295.866773,0.304829721,
296.311686,0.053767659,
296.756598,0.201326607,
297.20151,0.3649929175,
297.64642299999997,0.633468636,
298.091335,0.473648282,
298.536248,0.454553936,
298.98116000000005,0.039893182,
299.42607300000003,0.315761732,
299.87098499999996,0.154592038,
300.315898,0.578761047,
300.76081,1.105232378,
301.20572200000004,0.507122331,
301.650635,0.289256967,
302.095547,0.534124035,
302.54046,0.579300562,
302.985372,0.662766517,
303.430285,0.400588219,
303.87519699999996,0.210506137,
304.320109,0.796919271,
304.765022,0.428572838,
305.20993400000003,0.170075906,
305.654847,0.772000334,
306.099759,0.927589334,
306.544672,0.463783536,
306.989584,0.261202278,
307.43449699999996,0.487733407,
307.879409,0.123965288,
308.324321,0.716854586,
308.769234,0.772984928,
309.214146,0.48961174,
309.659059,0.385989359,
310.103971,0.304829721,
310.54888400000004,0.308491532,
310.993796,0.534124035,
311.43870899999996,0.29737729,
311.883621,0.579570696,
312.328533,0.462952468,
312.77344600000004,0.347445222,
313.21835799999997,0.321224462,
313.663271,0.216875225,
314.108183,0.197386384,
314.553096,0.681683681,
314.99800799999997,0.398946185,
315.44292,0.225585342,
315.887833,0.173720526,
316.33274500000005,0.3856175,
316.77765800000003,0.421019011,
317.22256999999996,0.789432751,
317.66748299999995,0.298518084,
318.112395,0.984471446,
318.557308,1.157031875,
319.00222,1.67942113,
319.447132,2.769000711,
319.892045,4.51724911,
320.336957,3.858580292,
320.78187,4.793089517,
321.226782,4.411431634,
321.671695,4.425617204,
322.116607,4.643537072,
322.56152,4.115266585,
323.006432,3.448174069,
323.45134399999995,4.032068972,
323.89625700000005,4.145364335,
324.341169,4.670722063,
324.78608199999996,4.318276261,
325.230994,4.249223997,
325.675907,4.478220004,
326.120819,3.932298106,
326.565732,4.391632433,
327.010644,3.746953035,
327.455556,3.5982843,
327.90046900000004,3.861412233,
328.345381,4.300188807,
328.79029399999996,3.753158739,
329.235206,4.326902754,
329.680119,3.990518716,
330.12503100000004,3.807770211,
330.56994299999997,3.447793917,
331.014856,3.401088753,
331.459768,3.910868737,
331.904681,3.238689818,
332.349593,3.360166477,
332.794506,3.014957462,
333.239418,3.325073688,
333.684331,3.180563559,
334.12924300000003,3.102943477,
334.57415499999996,2.988496544,
335.01906799999995,2.872293021,
335.46398,3.308567326,
335.908893,2.917976093,
336.353805,3.370850317,
336.798718,3.276471675,
337.24363,2.983820825,
337.688543,3.546968182,
338.133455,3.204362396,
338.578367,2.96786215,
339.02328,2.839558674,
339.468192,3.083693475,
339.913105,3.051349833,
340.358017,3.076065752,
340.80293,3.043334461,
341.24784200000005,2.76661482,
341.69275500000003,2.947535483,
342.13766699999996,2.788242397,
342.582579,2.6394221,
343.027492,2.734271658,
343.472404,2.91949661,
343.917317,2.750443239,
344.362229,2.610205439,
344.807142,2.516607783,
345.252054,2.840862249,
345.696966,2.520535451,
346.14187899999996,2.669441309,
346.586791,2.136458952,
347.031704,2.577105803,
347.47661600000004,2.347084545,
347.921529,2.626731448,
348.366441,2.598642764,
348.811354,2.766448067,
349.256266,2.367005041,
